"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
26,14,0,68,32,33,32,0,1,92,3,0,0,1,7,1687,27,11,2,0,0,0,0,1,0,1,1,1,658,1,1768,0,0,4,3,0,0,8,2,219,33,41,5,0,0,10,87,91,0,30
2,22,6,20,312,2,4,2,1,19,12,19,1,317,0,363,121,132,0,2,1,0,2,2,1,1,864,15,0,0,39,7,53,1,12,2,0,2,7,0,2424,22,1,1,36,20,120,8,1,1
15,0,106,1,0,0,1,11,1,1,1942,0,0,1896,11,3,0,4,0,0,0,1,0,0,0,711,4,7,1,0,0,20,96,1,0,0,0,6,0,1,2,1,19,0,0,95,0,43,0,0
2,0,54,0,0,47,0,8,0,1,3,1,1,1,2,0,0,3,9,1,0,7,3,0,0,2,2,153,18,0,1132,57,2,4,20,1,0,457,0,437,1176,151,1,71,2,1,5,9,2,1154
1,0,506,2,56,1,2,0,1,1357,7,0,0,0,5,28,0,3,0,1,1278,31,0,0,1,1,4,0,79,0,0,1,4,175,31,0,0,2,0,10,46,0,0,2,0,0,1288,65,11,1
1,3,59,1,31,3,10,25,1,0,79,1,0,20,4061,212,1,0,1,0,0,208,35,1,1,25,5,24,2,0,2,9,0,8,2,26,1,4,0,2,1,2,15,3,4,99,8,1,3,0
1631,5,3,1,4,0,2,3,0,78,1,540,0,199,0,6,0,1,0,0,0,160,0,0,0,1514,0,2,0,1,1,3,0,75,12,2,0,1,5,76,74,0,6,8,1,2,1,2,0,580
1,282,1,0,6,0,1,11,0,9,3,7,0,13,1,3,2,6,0,0,0,290,111,0,1,768,3,101,0,0,18,0,4,2,4,16,1,4,44,6,0,5,2,4,288,2,5,2153,18,804
66,3,6,2,21,10,179,1,3,68,2,1,0,1,25,9,24,173,8,2,1,2,1,0,1,3544,0,0,70,0,1,0,2,2,165,6,1,177,2,0,208,160,1,3,1,3,2,4,11,28
67,7,11,1,1,2,151,0,0,5,3,2,0,0,0,0,166,1,3,0,0,8,8,0,0,1109,1,1,0,0,155,2,0,156,0,0,0,5,1,47,0,50,0,18,0,4,69,4,23,2919
370,0,0,2,3,0,6,2,0,0,2,24,0,0,135,948,2,991,139,0,0,7,54,0,0,1,2,1027,8,0,0,1,20,1,13,0,0,2,0,0,1,150,9,4,0,20,2,12,987,55
3,1,0,0,0,9,0,0,0,0,20,1120,0,1,0,4,3,1,1,0,0,2,0,0,0,1128,0,0,24,0,0,0,0,421,1093,0,0,0,0,0,0,17,0,10,3,0,1138,0,1,0
