"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2"
1.59405459631747,0,-0.405409168142383,-0.366283517738932,0,-0.112872010939408,0,0,-0.3550062077101,0,2.00029424272859,0.241705189807189,-0.657850456714278,-0.500813152276578,-0.0168749680721582,-0.214080268550522,0,0,-0.421288639479811,0,2.40742641538812,0.59161732711934,-1.1044948249979,-0.465321894101761,-0.158397375098317,-0.301870392936726,0,0.0103177015367982,-0.376162585238414,-0.0240977951499159
0,1.31070032870289,-0.123549228506614,0,-0.187872602610952,0,0,0,0.0490246225769829,-0.494260288140562,0.241705189807189,1.7116890166203,-0.466345577160691,0,-0.218056468309358,0.0515854796621136,0,0.052161730522384,0.441785118709105,-0.924427741976661,0.59161732711934,2.52431787260891,-1.35295003942701,0.301406416374699,-0.0805037518166337,0.470824277023095,-0.0129001500462956,0.232173053951024,0.943294489234581,-1.83332523823512
-0.405409168142383,-0.123549228506614,2.56784283306932,-0.865504449646391,0,0,-0.412175229518605,-0.210767089063109,-0.204950668812672,-0.63601418319807,-0.657850456714278,-0.466345577160691,3.92992351515841,-1.33129930502628,0,0,-0.602644406520232,-0.438132005402604,-0.362287941108651,-0.821271962870244,-1.1044948249979,-1.35295003942701,5.91362403733039,-2.00027262078632,0,0,-0.772926920406226,-0.734596909838447,-0.779362805286892,-0.802042418481433
-0.366283517738932,0,-0.865504449646391,1.96470425955627,-0.249709432343222,0,-0.137000828175858,0,-0.139589244224463,-0.028110484770968,-0.500813152276578,0,-1.33129930502628,2.67929948962326,-0.44639689118838,0,-0.0948917387597616,0,-0.247855194921335,0,-0.465321894101761,0.301406416374699,-2.00027262078632,3.32634034806561,-0.634825978828517,0,-0.0531168606036179,0,-0.297928111659646,0
0,-0.187872602610952,0,-0.249709432343222,1.2203753804387,0,-0.246204505367234,0,0,-0.0117708854693241,-0.0168749680721582,-0.218056468309358,0,-0.44639689118838,1.49634188493434,0.345534541970373,-0.403531590994739,0,0.226180305684144,-0.258337911227638,-0.158397375098317,-0.0805037518166337,0,-0.634825978828517,1.92059903708724,0.741329326759818,-0.571740648166192,0,0.622538685386345,-0.757929811114399
-0.112872010939408,0,0,0,0,1.38865394119975,-0.100461444557782,0.0178430482674945,-0.0739964782373112,-0.592540045703801,-0.214080268550522,0.0515854796621136,0,0,0.345534541970373,1.81031395283385,-0.260599077871852,0.27694916565464,-0.081742894431884,-1.01481235432563,-0.301870392936726,0.470824277023095,0,0,0.741329326759818,2.50161669173657,-0.485055708188525,0.500706591143203,0,-1.8635084592764
0,0,-0.412175229518605,-0.137000828175858,-0.246204505367234,-0.100461444557782,1.55733425841486,0,0,-0.338530469645937,0,0,-0.602644406520232,-0.0948917387597616,-0.403531590994739,-0.260599077871852,1.9209024431327,0,0,-0.350624299596953,0,-0.0129001500462956,-0.772926920406226,-0.0531168606036179,-0.571740648166192,-0.485055708188525,2.2197716839829,0,0,-0.240885823292307
0,0,-0.210767089063109,0,0,0.0178430482674945,0,1.05952724098804,-0.0802595501616785,0,0,0.052161730522384,-0.438132005402604,0,0,0.27694916565464,0,1.19318155112945,-0.178576893474737,0,0.0103177015367982,0.232173053951024,-0.734596909838447,0,0,0.500706591143203,0,1.38101321249765,-0.237311781974475,0
-0.3550062077101,0.0490246225769829,-0.204950668812672,-0.139589244224463,0,-0.0739964782373112,0,-0.0802595501616785,1.42527816416506,-0.224809672233686,-0.421288639479811,0.441785118709105,-0.362287941108651,-0.247855194921335,0.226180305684144,-0.081742894431884,0,-0.178576893474737,1.8719329387488,-0.592837628265802,-0.376162585238414,0.943294489234581,-0.779362805286892,-0.297928111659646,0.622538685386345,0,0,-0.237311781974475,2.55545633822504,-1.24690887474458
0,-0.494260288140562,-0.63601418319807,-0.028110484770968,-0.0117708854693241,-0.592540045703801,-0.338530469645937,0,-0.224809672233686,2.18847165500691,0,-0.924427741976661,-0.821271962870244,0,-0.258337911227638,-1.01481235432563,-0.350624299596953,0,-0.592837628265802,3.31914978033157,-0.0240977951499159,-1.83332523823512,-0.802042418481433,0,-0.757929811114399,-1.8635084592764,-0.240885823292307,0,-1.24690887474458,5.13258139965334
