"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.10576769009918,0.0262521161180127,-0.0324909865217072,0,0,0,0,0,0,0,0,0,0,0,-0.0312685674838465,-0.130027062412615,0,0,0,0,0,0,0.0930135968882087,0.0315435993236322,0.0345015593069111,0,-0.147282959522181,0,0,0.0160774082372117,-0.115981904875247,0,0,0,0,0,0,0,0,0.0594453004775799,0,-0.0307439472413878,-0.126794701374756,0,0,0,0,0.045825211072487,0,-0.0825073883735316
0.0262521161180127,1.09895219485423,0,0,0,-0.0169982349193523,0,0,-0.130129411295721,0.0338105239886718,0.0101070825430666,0.136532666318699,0,-0.0779674258144509,0,0,0,0,0,0,0.0388849590571626,0,-0.0623300406241613,0,0,0,0,-0.0564486600589272,0,0,-0.0481723585947012,0,0,0,0,-0.0498503149570496,-0.0920033901803876,0,0.140838217576563,-0.00721117943909,0,-0.0114513195596685,0,0,0.0300108135259127,0,0.0115387700994237,-0.00704696353734171,0.0231571194466782,0
-0.0324909865217072,0,1.16587597501577,0.0559298875706667,0,-0.0314322044060556,0.123471340527978,0.152904963853955,0,0,0.000578519381619422,0.0988382659576905,-0.0330108401080952,-0.0339693838598721,0,0,0,0,0,0,0,0.00348282976012598,-0.108690847849127,0.0104722477295077,0.0435178147803747,0.0996578901983877,0,0,0.0181163264665071,0,0,0,0,0.126858110604967,0,0,0,0,0,-0.00671808787238915,-0.235026350623708,0,0,0.0702864702109982,0,0.0453592259990756,0,-0.0174762913917323,0,-0.0884423246926463
0,0,0.0559298875706667,1.13732236845901,0.0124284915976619,0,0,0,-0.14280998296234,0,0,0,0,0,0,0,-0.0334053228779914,0.0706031518035097,0.0735017694488698,0,0,0,0.0802694477610087,0,-0.0756546255790974,0,-0.0338145611853334,0,0,0,0.138259024037581,-0.0986430722843365,-0.0609826395842606,-0.165363720526553,0,0.0838838825665721,0,0.0960537813728138,-0.0131531351306188,0,-0.0224280402047806,0,0,0,0,0,0,0,-0.0652943845969919,0
0,0,0,0.0124284915976619,1.22411444475745,0,0,0,-0.00747370399275517,0,0,0,0.229070512881575,0,0,-0.11691141246804,0,-0.302392542387113,0,-0.0473429635023629,0,0.169701325588412,0,-0.10047424164957,0,0.0276797889689935,0,0,0,0,-0.160320608103093,0,0,-0.0240875704885813,0,0,-0.0402056965218584,0,-0.0341606012141149,0,0,0,0,0,0,0,0,0.0953865816151445,0,0
0,-0.0169982349193523,-0.0314322044060556,0,0,1.13627923317242,0,0,0,0,0,0,0,0,-0.0451250732152596,0,-0.018440165229006,0,-0.148371194035837,0.102267255224788,0,0.0179281256371786,0,0,0,0,0,0.0961200421198029,0,-0.147167450701968,0.0150818800576352,0.0791475841792443,-0.0667234761774937,0,0.108796755349911,0,0.0212113470694088,0.146064274858018,0,0,0.126950040232803,0,0,0,0.00982246862376531,0,0,-0.0051325475375806,0,-0.148451604460383
0,0,0.123471340527978,0,0,0,1.20652279094865,0,-0.116127803966133,-0.00843945986988818,0,0,0,0,-0.0591450945163596,0,0,0.0663496226524166,0,0,-0.108033270399663,0,-0.000141328048896672,-0.0907771180805293,-0.236637496332572,0,0,0,-0.190752413815677,0,0.114777417022866,0.101131909153923,0.0671773567507487,0,0,0,0,0,0.077465220588623,0,0,0,0,0,0,0,0,0,0,0
0,0,0.152904963853955,0,0,0,0,1.05273272309859,0,0,-0.00732701253647595,0,-0.0382809926399083,0,0,-0.138501588762411,0,0,0,0,0,0,0,0.0269093388566005,0,0.109004985211341,-0.021615607874115,0,0,0,0,0,0,0,0,0,0,0,0,0.0488112145997421,0,0,0,-0.0122226940238628,0,0,0,0,-0.0465684611198187,0
0,-0.130129411295721,0,-0.14280998296234,-0.00747370399275517,0,-0.116127803966133,0,1.41983575995067,0,-0.0132625033311276,0.0166683080496368,0,0,0,0,-0.045777091968038,0,-0.0550411724462451,0.0113742923549414,0,0,0,-0.112097478419238,-0.0341461234124972,0,-0.0637475788247709,-0.217308039943306,-0.0356161159370859,-0.190985926822659,0,0,0,0,-0.208942147383602,-0.0752839957640974,-0.341510916802831,0,-0.120047863538522,0,0,0.0347115718824606,0.00831063999470807,0,0,-0.00067368558701989,0,0,0.00861501073058743,0.0322805122146659
0,0.0338105239886718,0,0,0,0,-0.00843945986988818,0,0,1.09461822221457,0,-0.081900174544713,0.016051134898976,0,-0.110488187518955,-0.156617287212167,-0.155225348137091,-0.0326101677809387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239169145327998,0,0,0,0,-0.0520546781523372,0,0,0,-0.0379500710222545,0,0,0,0.086856746771864,0
