"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
225,597,1,1,1,8,5,3,16,4143
1,1,5,5,3,1,2,3,4979,0
0,4204,547,2,1,8,5,9,203,21
125,145,136,138,2862,137,132,1026,157,142
5,9,3,2117,2108,736,1,1,17,3
47,1079,164,5,419,383,2816,41,24,22
6,206,10,30,33,76,4382,5,242,10
26,63,1215,25,3390,21,26,161,63,10
49,48,2074,12,5,16,682,2056,43,15
41,37,4556,207,2,9,87,40,10,11
6,397,56,2965,1126,13,7,17,403,10
11,24,67,61,67,10,66,4066,77,551
1035,4,5,9,2865,3,9,1042,9,19
4335,217,12,13,86,87,8,7,226,9
601,5,4260,5,38,3,0,2,86,0
29,0,3597,4,7,0,0,3,1,1359
38,14,4794,6,32,0,13,1,97,5
79,14,4631,84,9,29,12,13,95,34
6,3564,1344,11,11,51,2,2,0,9
1230,449,167,154,160,154,160,1189,152,1185
71,95,67,4026,88,84,82,224,190,73
326,39,42,58,873,40,126,123,875,2498
1150,163,134,1140,398,155,396,144,178,1142
56,63,367,998,2832,53,56,357,147,71
7,6,4285,30,27,12,3,35,590,5
41,17,82,17,11,24,25,4733,34,16
409,2880,366,119,1001,138,13,19,38,17
12,4894,4,6,13,7,11,36,10,7
391,362,1066,157,1119,390,1078,144,152,141
317,17,10,2174,2127,272,48,13,11,11
