"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5,12,26,1374,4,3,5,1,3569,1
32,38,216,30,10,26,6,6,238,4398
1,4659,90,1,6,2,235,1,1,4
1354,0,3,172,8,7,3448,3,4,1
152,18,3286,162,433,417,428,26,73,5
18,559,8,1,2,3,23,28,4348,10
379,143,134,18,124,18,362,975,137,2710
11,6,24,9,227,1,26,536,3959,201
1,3,1,557,4,1,1,4430,1,1
4446,202,39,79,210,10,1,3,5,5
16,1015,6,2772,15,50,6,5,1096,19
12,29,3335,8,6,7,173,142,1281,7
3,1172,0,2,3261,21,2,464,63,12
3,1,2,46,0,40,4908,0,0,0
4,3121,57,1200,24,14,151,22,6,401
31,0,1,1243,1,0,15,149,1,3559
617,1651,76,225,255,585,231,86,608,666
13,2,2,0,31,27,11,11,220,4683
4800,33,12,98,14,17,4,1,14,7
7,32,14,4,20,3,80,4813,11,16
2,2,2,3,4,1,1,4390,1,594
15,47,13,7,4,2458,3,2448,3,2
1195,24,20,147,25,1,5,3,3387,193
206,557,90,225,1607,196,205,1589,88,237
4203,3,3,14,5,1,76,615,3,77
63,404,2816,444,1074,24,47,50,23,55
0,2,1,6,2,4968,4,11,5,1
4,29,72,210,541,4111,6,5,7,15
2,306,2053,15,7,272,124,7,2182,32
56,90,73,70,26,196,75,28,200,4186
