"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
7,5,25,24,6,3580,26,0,1326,1
4,19,2,4816,5,19,2,14,27,92
1,3475,179,16,1272,24,0,23,0,10
5,4085,6,3,39,548,14,97,8,195
3,14,2380,1,53,3,5,111,2425,5
203,1431,176,181,536,178,179,188,1417,511
9,452,1173,8,29,5,7,3203,57,57
0,0,3,1,7,6,4901,0,0,82
7,3,0,5,5,1,0,4864,78,37
50,7,382,49,1203,11,3253,7,13,25
5,63,3,514,2,196,5,1,4180,31
0,0,0,1,30,2,2,11,4954,0
955,3,23,144,1,1019,9,2691,3,152
5,1241,27,155,179,14,178,3139,6,56
0,3,4694,11,25,22,3,238,2,2
4220,14,0,1,11,0,0,524,9,221
8,2994,394,1136,13,21,61,1,3,369
754,0,2,2108,0,0,0,17,2099,20
2,41,2526,1,22,1,0,2398,4,5
4,9,2,5,523,3888,30,15,6,518
678,103,281,718,92,1918,103,89,735,283
2,10,7,5,7,4661,28,2,28,250
169,1157,160,15,149,170,25,69,15,3071
0,9,6,17,2319,5,48,312,3,2281
16,16,21,16,45,2190,2248,17,312,119
0,38,1,2,1,3588,1367,1,0,2
52,52,122,121,114,132,48,934,2451,974
23,420,20,24,434,25,423,58,3149,424
8,81,11,8,61,572,77,4113,32,37
87,3,0,5,3,4891,3,0,7,1
