"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
515,28,3676,7,27,173,12,483,3,76
1,544,89,1,4098,64,0,202,0,1
225,1745,253,232,598,246,233,614,603,251
29,10,89,11,2,4520,75,12,35,217
0,1,6,1,1,247,1,10,4733,0
105,846,787,115,99,29,787,44,2143,45
581,4156,78,22,32,28,33,20,28,22
1,0,4991,1,0,1,3,1,2,0
1,585,0,188,4217,4,1,2,0,2
10,1,1065,2867,15,2,1,1036,2,1
44,50,356,143,1011,2750,154,50,391,51
227,4292,227,21,29,33,33,22,86,30
237,231,245,98,247,1781,79,1769,237,76
1,31,83,0,18,4,4322,538,2,1
6,3,97,1,6,2,5,4780,9,91
1,4927,12,1,0,26,2,0,31,0
11,119,14,40,2414,2308,14,38,11,31
0,2487,1,1,1,2491,1,1,14,3
198,223,614,219,1553,586,215,574,576,242
0,1,4996,1,0,0,0,0,1,1
1,56,1,1,1258,190,0,0,3335,158
46,22,55,410,150,2939,155,57,1106,60
78,6,222,621,2,4059,2,4,4,2
4896,6,0,7,2,5,0,80,4,0
1,1,1,0,0,4741,0,256,0,0
295,2204,285,306,316,323,320,307,322,322
249,1993,0,0,0,2,8,3,2030,715
220,262,298,794,2065,279,275,282,255,270
71,169,58,3765,465,66,66,184,88,68
207,180,197,61,64,73,67,4011,72,68
