"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
28,6,1,4853,16,9,83,2,0,2
22,7,2,6,8,4335,2,2,608,8
2,0,1,0,2,23,3,4398,0,571
4857,7,2,2,6,13,31,76,4,2
4759,1,2,2,6,2,5,1,221,1
9,9,19,5,8,18,5,68,1291,3568
150,1143,147,147,472,1241,165,1205,153,177
1347,3613,3,0,20,12,1,1,2,1
2,22,1313,1,0,4,7,2,174,3475
1,0,0,0,246,2,0,4739,6,6
2,10,6,4970,5,4,1,0,1,1
2462,0,2454,23,16,7,22,5,2,9
576,214,210,201,222,589,1563,620,578,227
0,1,3,1,4990,2,1,2,0,0
1,10,44,16,1,8,4868,5,45,2
0,1,2521,2,0,8,6,3,1,2458
107,303,2015,52,113,293,31,1954,87,45
1,3,8,2,11,98,4870,3,1,3
3672,9,3,1271,0,12,1,0,4,28
0,2,3,11,14,4919,1,15,34,1
64,2693,49,55,963,1007,41,44,40,44
54,5,2,10,437,9,23,5,1194,3261
5,18,150,1203,10,4,3431,153,20,6
1177,456,21,2,8,12,0,1,2,3321
179,171,180,495,188,545,207,1450,1400,185
14,4504,32,199,8,212,9,12,7,3
773,2124,1,1,0,1,0,42,3,2055
2,2,2042,2,49,2117,10,776,0,0
18,23,2540,360,17,984,936,19,43,60
5,3170,5,140,2,408,6,1252,5,7
