"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
23,1,0,5,4822,36,1,14,1,97
11,15,8,31,12,4695,86,8,104,30
84,6,24,83,12,8,4595,94,14,80
29,1125,419,12,30,172,8,24,3174,7
4,4,1,6,2,13,7,250,4704,9
64,498,62,3849,57,199,75,65,64,67
106,293,23,98,27,2145,44,39,129,2096
6,17,5,2,0,38,4843,0,2,87
4114,13,13,2,29,7,6,230,32,554
0,3,4,2,4197,555,233,4,2,0
2,20,2352,2315,8,40,2,11,110,140
8,377,2714,50,49,15,1017,400,7,363
2254,319,13,16,5,42,2229,5,8,109
6,3222,61,140,176,141,8,54,1180,12
0,1,4,3,8,2,4941,35,1,5
84,500,23,79,26,3680,19,498,69,22
18,6,3,549,3807,78,26,2,508,3
583,1668,204,224,80,86,1657,88,214,196
8,2,6,2,6,4359,4,581,4,28
34,840,818,275,34,50,120,2398,125,306
3,5,949,10,115,1054,138,1,2677,48
30,25,59,27,192,61,526,175,27,3878
6,3,1,24,8,4,7,1318,3625,4
5,2265,2237,43,17,117,5,301,3,7
452,1221,2,1,3,3285,24,6,2,4
509,55,59,49,68,3756,63,190,175,76
1,4621,29,31,4,0,1,98,215,0
66,206,4081,80,74,95,187,80,58,73
94,104,96,1723,245,242,1678,630,92,96
134,423,3061,59,53,21,30,48,1170,1
