"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,1,0,54,0,2483,4,0,1,2456
14,8,10,4,3,114,2390,4,5,2448
4928,12,43,1,1,2,1,7,3,2
452,3204,10,26,59,8,1175,53,7,6
166,3278,77,56,180,413,165,58,179,428
1,233,2,2,86,9,1,4663,2,1
100,13,314,4,800,12,292,294,2327,844
3,0,1,4,4961,4,8,8,11,0
3274,4,468,0,1,26,5,1,2,1219
1,4902,1,2,36,2,3,3,37,13
2,0,231,3,0,4,3,15,4741,1
109,2476,126,338,320,128,333,892,152,126
3,1,1,6,4979,0,1,0,7,2
1506,11,4,1450,12,12,215,199,1520,71
52,3162,145,17,158,1167,60,163,14,62
329,128,2622,98,110,347,953,139,149,125
15,8,1,0,1,4,4938,9,6,18
111,831,768,265,794,799,292,114,246,780
1,24,1,2068,0,0,2092,712,97,5
228,231,3,6,4510,10,2,1,2,7
0,0,3,184,1,601,4201,1,5,4
54,1210,62,12,168,60,70,3272,21,71
4060,11,95,204,7,16,7,15,11,574
302,123,2424,294,123,887,105,321,119,302
891,322,917,326,341,339,317,901,292,354
4585,10,10,37,12,14,206,64,28,34
296,117,96,323,793,112,772,279,87,2125
201,3906,24,213,190,197,17,195,3,54
448,3564,1,1,9,8,6,445,488,30
9,1,3315,5,5,178,1,1171,146,169
