"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
765,95,276,97,257,682,249,2015,275,289
10,2032,2,3,29,0,784,7,3,2130
466,501,164,1362,168,180,185,477,163,1334
655,0,0,0,2,29,0,0,4314,0
5,2,75,1,1568,81,1626,1639,0,3
29,5,2,25,35,3,4878,11,12,0
33,13,14,12,16,17,4835,16,12,32
181,7,9,30,73,9,6,7,1273,3405
33,4332,0,6,1,1,1,2,623,1
146,157,45,1146,408,1099,64,414,396,1125
662,1691,33,25,1806,33,35,34,641,40
139,166,21,136,2929,22,10,58,1085,434
42,0,0,1,746,0,2072,2138,1,0
493,513,1503,60,75,82,191,1471,68,544
84,4681,5,30,78,1,93,7,6,15
201,10,60,1,224,186,4298,13,2,5
2,0,0,7,4546,196,245,0,0,4
542,563,175,570,185,209,558,507,202,1489
122,70,60,378,1088,2895,64,135,139,49
0,0,1,4980,0,12,5,1,1,0
3844,73,24,27,30,28,533,34,198,209
1565,71,65,66,1551,34,1497,28,99,24
75,11,198,80,555,14,193,22,10,3842
211,77,71,61,72,75,4095,85,179,74
22,3280,24,1198,192,56,21,14,170,23
2039,263,253,292,263,272,776,291,258,293
1224,3256,2,2,61,3,441,4,4,3
108,28,11,33,11,28,4737,12,21,11
14,586,1,0,2,30,4356,5,5,1
124,52,47,44,987,2566,102,55,59,964
