"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
26,27,7,6,13,234,7,89,79,4512
1007,42,122,2410,19,961,55,324,14,46
32,1301,9,2,10,2,4,4,3633,3
18,4597,7,32,16,79,32,37,110,72
67,7,4145,186,189,2,231,86,82,5
28,511,26,77,31,215,25,21,27,4039
195,10,19,26,4066,81,11,510,22,60
10,605,5,2,35,25,219,2,5,4092
1,632,12,0,4264,5,4,6,74,2
252,1843,1881,4,32,10,661,235,38,44
304,307,313,15,831,11,2292,819,101,7
47,2435,40,918,44,117,51,340,113,895
126,2,92,48,2297,30,12,49,120,2224
199,66,3,91,30,506,5,28,2,4070
0,4944,8,2,3,8,2,4,3,26
1933,35,720,261,99,699,36,265,701,251
19,2,4669,246,3,36,2,14,3,6
0,7,0,32,2,4919,0,14,26,0
3,32,298,10,2210,9,3,2119,18,298
2,16,1,4789,6,10,73,8,11,84
28,4767,3,9,4,83,9,0,4,93
179,46,437,60,3271,177,67,162,430,171
3,0,118,1996,5,0,7,737,2098,36
558,4160,3,8,204,10,7,2,10,38
4,7,22,1,9,568,4193,3,1,192
11,4290,32,7,4,614,9,24,6,3
1,0,1651,16,7,71,10,1623,14,1607
156,156,70,3,1133,4,3134,169,172,3
0,0,739,0,1,0,2136,2123,1,0
12,3594,29,1,73,3,1271,9,4,4
