"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
61,7,9,1222,5,465,5,3201,21,4
27,3734,78,491,21,188,181,185,24,71
443,165,3292,469,56,49,22,423,55,26
50,58,338,2515,932,55,903,18,14,117
1,0,1,4925,12,5,42,5,1,8
561,189,4025,4,2,208,6,3,2,0
4,4,1,1,0,31,1,17,4940,1
20,63,293,2388,36,20,903,902,10,365
1,0,523,2,209,3746,515,3,0,1
26,211,14,90,4,7,28,36,36,4548
3451,459,12,8,57,58,63,432,456,4
0,12,23,0,5,4733,227,0,0,0
6,1,1,2,7,11,202,4236,534,0
205,1362,83,187,29,73,1533,1431,23,74
31,1,207,561,4189,1,5,2,2,1
406,3116,61,18,153,22,7,9,1141,67
1066,399,16,16,2,159,4,8,2924,406
196,32,558,11,26,82,77,8,10,4000
4,5,43,94,82,11,729,1991,2,2039
18,47,42,17,2379,2422,21,35,16,3
106,693,259,112,3,1877,1908,35,5,2
237,97,71,26,84,36,4317,36,30,66
404,150,368,2949,420,146,133,143,136,151
8,3,11,62,3,1286,11,3588,9,19
15,312,6,2271,14,25,49,2291,3,14
22,596,10,33,4242,41,31,7,12,6
9,5,78,89,12,4672,31,12,16,76
1364,499,502,500,502,182,187,541,187,536
4929,1,2,1,28,0,0,4,35,0
1,11,11,599,1,26,2,84,4062,203
