"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
136,12,2318,19,116,10,103,98,34,2154
352,1004,1010,14,131,379,1012,20,939,139
17,2702,6,1031,24,57,139,975,6,43
28,3,211,29,12,13,29,4096,4,575
61,5,67,7,83,503,484,205,29,3556
68,22,1190,3334,176,22,24,69,55,40
1362,534,57,1402,68,19,31,1416,26,85
2,5,2,220,2,3,2,73,4147,544
196,5,24,564,4152,10,0,11,10,28
22,1,7,0,32,1,0,0,4937,0
736,0,283,0,0,0,2018,7,1952,4
8,3,74,35,4571,25,43,226,4,11
74,4657,4,70,12,76,81,8,9,9
63,207,85,59,76,3723,65,75,72,575
3838,66,525,3,12,6,9,7,510,24
32,14,46,52,4,2372,4,3,2436,37
10,1,193,3954,79,1,4,514,52,192
44,2320,833,37,325,303,871,45,110,112
3,7,4680,233,3,0,28,2,36,8
3,3188,7,1195,442,10,55,54,20,26
16,3458,20,1293,6,5,174,8,7,13
195,1,4,4,80,8,2,4145,560,1
1,4,9,2,4723,2,2,253,0,4
456,9,3475,7,11,443,463,54,74,8
1,3482,78,25,1,1,1329,0,14,69
36,6,87,13,4,4,4733,97,8,12
77,3937,199,23,6,495,205,25,11,22
1746,76,1780,24,25,88,662,84,263,252
158,1166,427,1,1,2,1,4,3239,1
46,5,2477,18,11,11,2413,7,6,6
