"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4959,3,1,2,0,1,0,33,1
2604,356,1,13,951,1011,11,12,19,22
15,33,79,10,256,1,4568,2,3,33
1,1,0,13,3,1,2,2,5,4972
43,105,106,2156,33,2253,107,47,43,107
34,6,34,1,32,4751,40,82,15,5
3,35,86,89,3,4,31,38,4671,40
205,32,8,3,2,33,4609,2,29,77
199,199,204,214,1388,502,539,190,183,1382
201,497,190,34,30,189,14,3756,11,78
0,2461,122,0,2364,2,1,45,1,4
8,3267,29,1167,10,26,12,451,15,15
4231,0,203,559,3,0,0,2,0,2
0,0,0,3686,3,2,0,0,1305,4
0,18,0,1271,201,3509,0,0,1,0
109,43,2255,108,118,99,36,2154,39,39
0,1,36,0,4807,9,98,0,3,46
0,12,5,5,1297,0,0,47,3633,1
80,17,525,67,32,33,71,203,3937,35
3,0,3,0,3,80,1300,3609,2,0
1,0,0,2,0,1,0,0,0,4996
973,958,21,43,5,2573,11,22,387,7
23,529,187,3941,30,19,26,193,22,30
0,1211,3,442,0,0,0,3334,9,1
3,5,1208,7,3,444,5,1,3276,48
162,55,436,54,61,73,57,196,458,3448
151,436,134,129,3085,158,173,425,131,178
0,2457,3,19,4,2,1,22,3,2489
11,22,2,35,2,67,4,96,14,4747
5,70,63,4573,239,31,4,6,4,5
