"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
44,129,916,2622,55,963,45,44,51,131
565,75,522,27,578,1520,15,87,1535,76
69,21,187,3790,70,68,64,184,23,524
15,4,25,2040,776,2050,34,6,5,45
221,426,179,170,58,191,18,25,3638,74
2,4,3,0,41,1,6,4,4910,29
225,520,201,178,202,507,1458,67,208,1434
2872,2,1024,1064,1,2,2,24,7,2
8,237,7,10,2,4631,1,11,82,11
21,30,20,19,63,34,4040,548,195,30
967,12,53,979,21,2711,21,49,51,136
1,4,1,1,9,3,9,1333,11,3628
1334,0,3575,4,0,4,0,9,73,1
196,196,1516,219,1554,212,551,176,184,196
1228,3,9,4,3297,2,1,435,1,20
8,5,4933,6,20,8,4,2,6,8
188,156,182,168,67,477,187,61,203,3311
176,60,85,451,175,56,161,3348,428,60
3345,166,196,23,63,417,182,486,65,57
2,22,25,1,1325,2,3507,86,6,24
2,1,3,4743,242,0,3,2,2,2
1,2,4,2,8,10,1,0,4962,10
531,1432,181,512,514,488,508,177,489,168
4067,179,22,15,5,1,28,76,10,597
612,1756,91,1697,23,639,35,30,85,32
7,1027,2,61,4,2,21,1002,143,2731
34,10,7,5,12,0,33,31,4861,7
0,2826,2,1079,10,9,1050,22,0,2
187,74,2,492,0,0,1356,1447,1442,0
398,406,1006,390,384,380,388,134,402,1112
