"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
114,44,30,2043,259,109,35,99,100,2167
1359,4,2,10,67,9,62,8,3464,15
501,10,3,3235,9,1191,8,5,10,28
1,4,103,9,2275,10,5,2273,3,317
42,12,29,22,37,93,28,32,27,4678
5,4677,0,0,0,0,5,90,220,3
119,140,41,847,878,40,114,117,312,2392
162,55,422,45,17,2988,1092,57,20,142
34,235,4181,7,32,219,15,29,221,27
475,62,485,18,61,159,29,3520,174,17
27,72,70,218,39,24,31,248,45,4226
3125,33,15,426,62,1106,54,16,22,141
17,4364,1,7,9,1,2,10,562,27
7,9,1636,1696,3,6,3,3,1,1636
12,38,15,107,26,310,105,294,2003,2090
1,71,22,1294,3479,3,72,1,1,56
61,63,25,470,188,165,22,3481,496,29
9,4701,77,91,31,3,14,6,35,33
26,26,3183,164,1115,447,5,21,7,6
546,4003,37,90,9,234,2,54,24,1
6,104,0,2,13,3,5,35,10,4822
2,4733,1,18,17,1,2,224,0,2
6,4857,4,103,3,2,7,4,3,11
177,508,501,488,189,494,500,1425,197,521
257,11,2003,91,36,109,299,35,2110,49
4439,99,85,19,32,4,77,3,9,233
28,482,31,473,172,17,27,3565,29,176
0,3,4206,2,226,5,544,2,3,9
0,5,1315,3552,56,0,67,1,2,2
43,313,43,932,966,41,49,135,40,2438
