"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
14,15,11,4849,10,41,12,11,15,22
4,5,541,4142,9,4,6,1,74,214
2,4287,602,3,4,1,1,4,85,11
11,10,1992,111,36,2036,17,13,12,762
22,11,14,11,10,11,15,6,39,4861
270,249,250,272,238,670,238,256,1853,704
1,1,253,2,0,0,4,0,1,4738
366,376,367,1016,399,396,366,360,342,1012
23,7,73,4,1,8,1366,3,3515,0
4,1,92,0,0,3,1,2,4895,2
4,4943,5,4,10,25,5,1,1,2
97,259,87,88,92,2007,110,90,105,2065
251,650,228,242,238,1738,234,224,593,602
238,19,2,38,0,0,4684,4,15,0
10,41,508,541,74,13,25,9,29,3750
6,10,2,244,4,0,3,4,4701,26
364,48,381,122,863,126,111,121,329,2535
269,252,249,661,255,644,239,264,261,1906
26,68,23,26,27,182,1508,1504,77,1559
182,163,159,161,159,175,153,161,168,3519
1,2,1248,1,27,466,0,3,0,3252
15,2286,9,294,2224,104,17,13,12,26
3419,10,55,1213,169,36,9,8,9,72
296,741,278,288,264,255,292,260,261,2065
13,13,225,228,13,73,8,32,14,4381
8,20,170,5,12,26,1241,3356,153,9
467,563,535,516,482,476,461,528,490,482
0,0,1,0,1,2,1,0,1,4994
75,168,78,67,203,1298,1409,74,192,1436
7,62,13,1266,72,21,29,32,3495,3
