"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
8,6,3,4943,4,8,5,3,5,15
560,2,4224,13,98,5,78,6,3,11
5,483,4,478,7,3636,188,13,163,23
84,1,562,4127,10,178,32,2,2,2
55,0,445,1,1227,0,1,0,3268,3
31,69,82,4529,93,35,28,32,27,74
30,13,25,4460,84,30,37,218,12,91
6,23,3411,1364,184,1,5,1,4,1
13,0,0,1,1332,1,4,3588,61,0
0,4,70,4888,4,14,5,1,8,6
82,54,76,540,76,65,73,68,3776,190
12,3177,7,1189,12,46,444,27,69,17
40,101,2219,33,29,2106,294,31,109,38
228,1,0,80,1,3,27,4647,4,9
3,4,582,7,82,35,2,6,17,4262
0,2526,0,0,2429,0,1,0,13,31
111,135,128,2430,126,119,312,338,973,328
170,6,3467,477,448,204,62,5,10,151
4,2,12,0,62,1252,6,3,9,3650
3,68,88,26,27,24,3979,4,240,541
4,15,971,352,48,2574,5,4,964,63
2409,14,0,1,2,42,2394,133,1,4
102,119,121,2415,888,877,104,129,117,128
1,15,10,74,218,1,16,217,11,4437
66,517,534,25,28,2,2,3642,182,2
4,0,0,0,2099,2102,17,1,777,0
14,45,2621,14,25,340,16,52,972,901
9,23,4609,29,105,40,6,10,99,70
2,1184,1,25,3225,3,5,5,60,490
6,263,43,2163,13,281,2202,9,13,7
