"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
15,3,4245,27,3,577,4,21,95,10
10,4620,6,3,208,27,26,11,77,12
2,35,3,16,2,581,6,4355,0,0
0,20,0,1,0,6,3,3,0,4967
3,8,0,1344,3457,182,3,1,0,2
27,85,4776,11,1,4,90,2,3,1
710,297,95,243,13,736,722,15,258,1911
225,37,5,9,14,224,28,4415,34,9
1143,57,5,165,9,2,3126,415,4,74
2026,33,15,5,2101,2,15,13,775,15
22,532,169,184,10,205,22,15,3830,11
0,13,1,84,4832,3,36,5,1,25
233,1888,5,12,84,31,13,711,2015,8
282,16,0,1982,6,2012,277,34,106,285
2,9,36,4836,0,4,10,7,1,95
4642,77,1,10,0,2,9,254,5,0
0,2181,1,0,304,294,53,4,2162,1
2473,9,35,12,0,2427,40,0,4,0
1,1,2428,0,2,126,2434,0,3,5
207,73,1384,58,521,508,164,494,1404,187
1,494,1,3818,488,1,2,5,188,2
29,4046,5,26,14,27,96,26,533,198
42,801,45,762,98,108,2219,14,803,108
46,46,144,2845,14,398,1087,24,369,27
8,0,11,0,4867,11,1,3,6,93
4451,198,241,1,0,28,10,1,0,70
12,10,38,24,64,1256,3507,75,2,12
36,32,100,286,2006,271,105,96,99,1969
1100,55,19,71,2966,58,140,411,26,154
189,165,3505,72,445,25,62,32,21,484
