"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
8,4,1,3,4925,9,9,12,18,11
57,59,8,1068,4,2741,2,9,1051,1
15,8,1,36,2,11,4860,7,29,31
1935,29,266,276,29,757,127,735,740,106
4969,0,3,3,1,2,6,12,3,1
534,12,3989,11,72,185,184,9,2,2
4,3,3300,14,428,5,1234,0,8,4
832,104,817,2250,115,118,53,121,299,291
16,30,0,4618,4,235,1,88,5,3
348,159,1001,396,409,374,367,407,1113,426
435,27,58,2,14,5,10,3254,19,1176
210,4457,0,10,0,69,210,11,3,30
1,0,2,5,4989,3,0,0,0,0
4,84,0,482,465,6,3,3447,496,13
10,14,2,4,87,28,4758,5,4,88
4,5,6,115,5,15,720,5,2065,2060
1,5,2,10,0,81,4,4881,6,10
4,5,270,2199,106,2262,4,104,7,39
12,10,34,232,84,95,35,4455,14,29
499,70,187,498,1384,203,201,1358,89,511
820,12,115,17,850,40,37,2244,833,32
4,13,2,35,7,4846,11,0,81,1
1,4937,0,1,31,3,1,24,0,2
3218,1,20,9,55,8,24,1211,450,4
1830,5,93,30,690,251,4,217,33,1847
25,2969,1166,6,405,19,381,5,22,2
410,9,8,3008,153,23,1126,54,161,48
1,0,2,2,0,2,9,3,12,4969
1,165,0,4,3444,24,49,1,1312,0
11,1,234,83,3,4578,77,0,4,9
