"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,1,1,2,3521,34,1253,162,20,4
1,5,3,34,1,0,85,1,4867,3
165,154,166,169,132,452,1186,410,1055,1111
29,536,24,203,23,4082,32,35,19,17
301,2283,797,105,11,38,283,836,309,37
182,80,75,1450,27,21,23,220,1509,1413
1,0,4306,2,4,0,1,582,7,97
86,12,4,14,4528,25,15,215,9,92
1213,470,11,3208,24,9,6,23,29,7
24,62,24,4,467,5,2,24,3226,1162
467,12,12,3492,20,11,152,491,171,172
38,2,1,1,17,0,4913,10,18,0
162,164,194,475,3563,26,18,148,59,191
550,25,188,184,28,58,31,71,14,3851
10,1686,14,5,5,29,3,1640,1605,3
2457,5,10,5,3,2,2499,4,12,3
30,168,58,3605,515,10,6,439,145,24
191,519,7,30,6,3924,24,43,34,222
1183,7,168,22,3432,6,7,3,9,163
43,351,39,45,2336,124,819,311,111,821
380,341,356,51,146,14,954,2660,50,48
378,3000,20,24,391,48,14,57,1049,19
2,11,5,3290,1,460,1176,2,18,35
3540,1357,14,1,3,0,10,7,67,1
41,61,1244,414,1154,1114,58,440,49,425
435,57,177,58,198,70,18,450,3467,70
67,73,3874,49,26,77,21,531,63,219
62,4257,234,28,41,78,14,42,216,28
26,3,65,617,3,2,3,4266,7,8
40,334,121,108,807,2285,127,837,35,306
