"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
63,1300,23,25,18,16,56,3484,6,9
4539,77,8,30,37,14,32,229,25,9
38,900,48,50,331,856,133,112,125,2407
3,303,3,2,7,2317,2356,4,0,5
1,32,1,2,1,1,33,9,235,4685
51,55,3275,73,1247,63,61,60,56,59
6,8,50,7,2448,43,2367,16,7,48
54,144,157,51,1083,68,48,2858,387,150
3613,0,0,0,7,2,0,1368,0,10
9,74,197,10,82,228,4155,20,14,211
219,1,0,539,7,4150,1,77,1,5
762,117,110,18,36,34,2108,796,278,741
26,83,36,27,32,4442,29,214,19,92
4,4,1,0,1,3595,0,13,61,1321
11,8,10,7,29,15,35,242,8,4635
2,4,4940,1,15,4,5,3,2,24
2228,0,36,1,330,41,2324,23,10,7
55,163,193,28,49,441,186,472,162,3251
26,213,10,30,21,4627,7,15,13,38
0,2,25,0,7,11,0,0,4954,1
0,2,224,1,4562,209,0,1,1,0
0,1,1,0,38,4955,0,1,0,4
13,2,34,2,4787,86,41,4,0,31
0,3,581,2,0,2,4165,3,5,239
3181,417,1140,5,5,159,14,23,11,45
684,1768,0,27,662,16,22,9,1775,37
6,3955,7,64,28,4,541,210,0,185
533,4091,66,11,6,29,5,25,222,12
75,173,36,1255,0,3,3372,62,24,0
13,172,206,5,1,4014,9,2,4,574
