"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
81,25,58,3698,17,488,26,40,498,69
977,19,40,977,50,2568,3,9,340,17
11,54,21,169,68,423,2959,140,1119,36
1,6,1,0,2593,1,1004,1013,0,381
1,13,9,2,8,3583,2,13,1356,13
14,63,3562,447,178,174,490,20,22,30
3662,10,69,482,166,66,505,27,9,4
568,5,4333,12,10,13,12,13,6,28
0,2,4693,0,2,295,1,1,5,1
3,4,3,12,5,24,4941,5,0,3
0,1,0,4971,10,1,3,13,1,0
8,1,3,0,84,4884,1,2,15,2
10,9,34,208,10,4405,235,71,9,9
6,2,13,12,14,3,93,4853,1,3
908,12,2499,338,18,39,295,862,14,15
0,1087,155,2946,0,9,2,401,0,400
3,11,8,99,4815,31,4,24,1,4
1116,1092,139,48,157,389,140,398,393,1128
767,2,3,2,1,2057,1966,93,108,1
0,1305,1,3660,1,2,27,0,3,1
233,101,3,20,715,14,4,2006,6,1898
25,37,14,8,77,204,29,18,12,4576
103,291,97,304,816,2128,770,277,122,92
3,22,25,166,1209,8,74,3480,3,10
1,0,5,0,10,1,0,1,4953,29
1,3,0,1,0,8,0,2,4981,4
0,4993,2,0,0,0,4,1,0,0
40,6,4616,76,5,6,10,6,227,8
1293,1,2,9,3654,1,10,5,21,4
8,9,4,8,31,4828,10,84,2,16
