"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
895,132,43,141,945,44,129,2420,111,140
39,12,4,3,1,4923,4,3,4,7
0,1,233,0,1,1,10,96,4657,1
2385,5,114,22,6,5,6,114,2340,3
4,2,63,2,3586,0,1,1342,0,0
5,8,6,4660,4,3,89,3,213,9
5,9,12,4607,7,8,94,6,232,20
73,87,220,198,226,1479,530,85,560,1542
134,333,117,143,131,142,972,2564,356,108
8,4958,6,1,1,7,0,4,14,1
7,16,13,36,11,13,13,12,4866,13
259,99,37,52,2113,28,266,35,2078,33
98,100,98,85,263,103,1922,1968,269,94
5,4,1,2349,5,332,1,1,4,2298
27,4,1,6,201,4,102,4613,35,7
4,3,10,3,99,4764,77,14,22,4
37,43,34,79,27,36,20,35,4658,31
4178,2,1,1,0,0,1,32,572,213
5,4,4734,29,19,6,95,1,103,4
0,1,2517,1,2,1,2435,0,43,0
39,7,12,16,90,0,75,4,230,4527
1,4,4657,7,91,90,13,1,39,97
67,63,64,3772,84,83,63,550,192,62
917,924,138,2466,55,47,136,131,137,49
365,21,18,49,946,10,944,7,2623,17
45,67,58,184,1194,59,46,61,3211,75
11,3472,10,7,9,29,72,13,1308,69
5,11,3,4854,6,5,96,1,14,5
0,1,1,1,7,0,1,0,4988,1
62,164,193,522,3825,23,21,64,58,68
