"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.12484758513895,0.0121626041223512,0.113062559681673,0,0.173263989365155,-0.0626828759760107,0.140549952553141,0.240954422004223,-0.0856370280336882,0
0.0121626041223512,1.21046651692886,-0.238555550180133,0.251370638781713,0.0248690421979866,0.0301446747522894,0.032861318922278,0,0.128510293442374,0.171687295908378
0.113062559681673,-0.238555550180133,1.45791197466689,0.258400841360684,0.322836838515205,0.128646298172957,0.340610059263994,-0.0103103372207716,0,0.434353682305503
0,0.251370638781713,0.258400841360684,1.15021732896903,0.0173976708039584,0,0.0134670639052131,0,-0.0999392494995006,0.0585118798667581
0.173263989365155,0.0248690421979866,0.322836838515205,0.0173976708039584,1.16768543977341,0,0,0.00612290742585067,0.124363616697654,0.316765024023881
-0.0626828759760107,0.0301446747522894,0.128646298172957,0,0,1.08677945251071,0,0,0.187340484910988,0.239136910095345
0.140549952553141,0.032861318922278,0.340610059263994,0.0134670639052131,0,0,1.12278113244926,-0.0206217187847878,0,0
0.240954422004223,0,-0.0103103372207716,0,0.00612290742585067,0,-0.0206217187847878,1.12153214059085,0.244192406205711,0
-0.0856370280336882,0.128510293442374,0,-0.0999392494995006,0.124363616697654,0.187340484910988,0,0.244192406205711,1.15551171615735,0
0,0.171687295908378,0.434353682305503,0.0585118798667581,0.316765024023881,0.239136910095345,0,0,0,1.27889539323713
