V20,V15,V8,V13,V24
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,56,0
0,0,0,0,0
0,0,0,0,243
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,626,0,6,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,71
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,4956,0
0,0,0,3599,1322
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,0,0,0,0
0,17,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,3115,141,3,1
0,0,0,0,246
0,0,0,0,0
0,0,0,0,0
0,1295,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
