"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1","X23.1","X24.1","X25.1","X26.1","X27.1","X28.1","X29.1","X30.1","X31.1","X32.1","X33.1","X34.1","X35.1","X36.1","X37.1","X38.1","X39.1","X40.1","X41.1","X42.1","X43.1","X44.1","X45.1","X46.1","X47.1","X48.1","X49.1","X50.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X21.2","X22.2","X23.2","X24.2","X25.2","X26.2","X27.2","X28.2","X29.2","X30.2","X31.2","X32.2","X33.2","X34.2","X35.2","X36.2","X37.2","X38.2","X39.2","X40.2","X41.2","X42.2","X43.2","X44.2","X45.2","X46.2","X47.2","X48.2","X49.2","X50.2"
1.04763167079495,-0.0349649591591059,0,0,0,0,0,0,0,0,0,0,-0.132007724863586,0,0,0,0,0,0,0,0,0,0,-0.0783526586389805,-0.0817764820856827,0,0,0,0,0.0737343160209327,0,0,0,-0.0596338597853281,0,0,0,0,0,0,0,0,0,0,0.00518351857821463,0,0,0,0,-0.0154043692802882,1.23879465551698,-0.100468506707119,0,-0.0207554147880977,0.0731311587562653,0.0660857193455981,0,0,0,0,0.0606854410838076,0,-0.23176313049467,0,0,0.0300261776975664,0,-0.0433093580656251,0,0,0,0.0277088276782807,0,-0.143388831466235,-0.141630186467097,0.103416885673309,0.0175461986569754,0.0768377795430434,0,0.201598263033826,0,-0.0366427251640516,0,-0.122610700667946,0.0240886419393464,0,0,0,0.00617627134227766,0,0,0,0,0,0.109478336447615,0,0,0,0,-0.0852700656585393,1.5845041619978,-0.175164479944551,0.000444054253067376,-0.08400331270939,0.139242114223639,0.196233474416604,0,0,-0.11643769717371,0,0.152358857454291,-0.106020278727621,-0.305378170229726,0.0953620200174706,0,0.112196912270054,0,-0.0799901297875683,0.0521892321458182,0.0145038563769095,-0.0770827342066555,0.0850051057081895,0,-0.25661637408813,-0.202813401863949,0.219265767265193,0.0350591661139386,0.175098613491133,0,0.335465838853074,0.0225900219208984,-0.0813275927495408,0,-0.175925884284223,0.134262522259311,0,-0.00998372873008245,0,0.0486698473045657,0,0,0,-0.0436323448147867,0,0.183035961227343,0,-0.0752481715100134,0,-0.0309495438701018,-0.147770721116761
-0.0349649591591059,1.04441689115384,0,0,0,-0.0618285142723435,0,0,0,0,0,0,0,0,0,0,0,0,0.00429347296274743,0,0.0752513921974092,0,0,-0.127545068080882,0,0,0,0,0,0,0,0,0,-0.0937688648810341,0,0,0,0,0,0,0,0,0,-0.0741845909183548,0,0,0,0,0,0,-0.100468506707119,1.24271641836762,0,0,0.01429903736226,-0.156587510330805,0,0,0.0739203329568348,0,0,0,0,0,0,0,0,0,0.12030456197847,0.100842195344872,0.187652211274902,0.0200469834601578,0,-0.229553824215453,-0.0301008369068218,0.00107842968410079,0,-0.0585281959105883,0,0,-0.0451385573126937,0,0.0358490064232727,-0.177571860834884,0,0,0.0958058291075031,0.0811460986396091,0,0,0,0,0,-0.162941206342599,0.0342025735660909,-0.00335423304371943,0,0,0,0,-0.175164479944551,1.53390731289206,0,0,0.113918153290794,-0.264220604857994,0,0,0.182591511957059,0.00584133716115362,0,0,0,0,0,-0.0509975893575624,0,0,0.176508393398393,0.184180768673841,0.286529393355321,0.0616774765991991,0,-0.362880356619236,-0.039077361907092,0.0724201998131054,0,-0.122423148192488,0,0,-0.128036863699414,0,0.0218289586857869,-0.251305475333151,-0.00477527007483565,0.0471506628625908,0.132752677916595,0.111695514512431,0,0.00215411039837477,0,0.0545921829096679,0,-0.209946860766851,0.115296693650142,-0.0597555759029768,0,0,0.035192340378793,0
0,0,1.11178822234133,0,0,0,0,0,0,0,0,0,0,0,-0.0262046303086093,0,0,0,0,0,0,0,0,-0.279170696148323,0,-0.173075273155198,0,0,-0.0919212689213511,0.0158022845565013,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00955778861757674,0,0,0,0,0,0,0,0,1.33758482556228,0,0,-0.0520607003432014,0,-0.00828205912055798,0.0405702438501497,0.0765944294467529,0.015653683503817,0,0,-0.0555876960078772,-0.116520505135185,0,-0.0259328704607464,0,0,-0.122426111602703,0,-0.0172249901173809,0.0179832033210478,-0.4007758714826,0,-0.293279025676769,0,0,-0.143377237900111,0.135192558584258,0,0,0,0,0,-0.00564890675741344,0,0,-0.100415661262129,0.0595057425540852,0,0,-0.0579120893235824,-0.0656412792808692,-0.0750257124134892,0,0,0,0,0,0.000444054253067376,0,1.67951967602255,0,0,-0.0882839960093371,0,-0.0428907658736408,0.10944928365981,0.113522459155817,0.125759686437162,0,0,-0.0947993789214982,-0.260346736487702,0,-0.133056759840115,0.07375780341599,0.000825601253616952,-0.278145472853952,0,-0.151460870354647,0.0332620377692046,-0.543369324311233,0,-0.422997820220042,0.110643672576937,-0.0189341411566962,-0.148002976281279,0.234390020670577,-0.0107290322785185,0,0,0,0.0854697774802795,0,0.105907481661249,-0.0139384584361518,-0.212035057825826,0.116238594264903,0,0,-0.111851190140003,-0.127420433579096,-0.159687052475632,0,0,-0.0471223041381974,0,0
0,0,0,1.0049656501258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203366721964509,-0.0118706011497605,0,0,0,0,0,0,0,0,0,-0.0411359939883452,0,0,0,0,0,0,0,0,0.0502856395278996,-0.0127602559052948,0,-0.00583469086445662,0,0,0,0,0,0,-0.0207554147880977,0,0,1.13313904176516,0,0,0,0,-0.0496138506937012,0,0,0,0,0,0,0,0,-0.0750923780729342,-0.0120497563142309,0,-0.121396804530964,-0.116034597234099,-0.0594848378980505,0,-0.0460367401338648,-0.081116482752312,0,0,0,0,-0.0174509506619407,-0.124817860014632,0,0,0,-0.0838096154131542,-0.0271785167654038,0,0,0.0200777840440588,0.149156852358475,-0.0831928633382131,0.0460632056343822,-0.0838809277155916,0,-0.0757748567626902,0.0467973868638731,0,0,0,-0.08400331270939,0,0,1.33315956233557,0,0,-0.0326215585448378,0,-0.115046687059579,0,-0.0181263179046228,-0.0393952496674923,0,0,0,0,-0.091873735664921,-0.145097614870859,-0.00395807108583194,0,-0.178968644468468,-0.15803577151615,-0.11786493608076,0,-0.0451003962780256,-0.146239816170094,0,0,-0.0436145862417229,-0.0458669866797497,-0.113514928293475,-0.188239837084587,0,0,0,-0.179002264449474,-0.0555979113079326,-0.00495651389555858,0,0.10719742349696,0.18858977389928,-0.0886441662758202,0.136250638958211,-0.123158451482844,0,-0.103441823179644,0.120091565480339,0.000334672829812568,0,0
0,0,0,0,1.00787319609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013348534914446,0,0,0,0,0,0,-0.0880580087802889,0,0,0,0,0,0,0,0,0,0,0,0,0.0731311587562653,0.01429903736226,0,0,1.0812082560635,0,-0.0669517245889311,0,0,0,0,0,0,0,-0.074731583433287,0,0,0,0,0,0,0,0,-0.0266797629278468,0,-0.0294026985477161,-0.0809287927118335,-0.00706036759190628,-0.0038848773000401,0,0.106761203448831,0,0,-0.019681584807886,0,-0.0244663821629866,0.0390451092136345,-0.194689915494285,0,0,-0.00748760994835854,0,-0.0589269627544403,0,0,-0.0196036097676882,0,0,0,0,0.139242114223639,0.113918153290794,0,0,1.24301786010236,0,-0.113899797607717,-0.0882063610364515,0,0,0,0,0,0,-0.0966837304030478,0,-0.0366951930907927,0.047095454008456,0,0.0464770877924315,0.0212719034439547,0,0,-0.0798312376551336,-0.0440708385741548,-0.0627517542715373,-0.130825317884943,-0.0517763086990893,-0.082834333733268,-0.00434783035176717,0.206492274769119,0,0.00768764562196814,-0.0735325669777603,-0.0183282839341185,-0.0928141068929066,0.164883964046401,-0.283456565699934,0,-0.0144592377764164,-0.063395615390165,0,-0.144695954364475,0,0,-0.0291878566773985,0,0,0.0683855046585944,0
0,-0.0618285142723435,0,0,0,1.03396059306348,0,0,0,0,-0.149139972024849,0,-0.0500673726495588,0,0,0.0307550083733865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624204464244321,0,0,0,-0.0249017941949868,0,0,0,0.0189335366908908,0,0,0,0,0,0,0,-0.0593228956290232,0,0,0.0660857193455981,-0.156587510330805,-0.0520607003432014,0,0,1.22980901222099,0,0,0,0,-0.257448271339641,0,-0.181760876718867,0,0,0.110971287268906,0.0569011269326621,-0.0313672463917566,0,0.0796535700746023,0,0,0.107743206552557,0,0,-0.0507715051837379,0,0,-0.0125711977712252,0,0,0.112442018718078,0,0,0,-0.123784614839368,0,0,-0.0251747243828667,0.102732758056497,0,0,0,0,0,0,0,-0.160946685468007,0,0,0.196233474416604,-0.264220604857994,-0.0882839960093371,0,0,1.51889478961939,-0.00202268767792235,0.0157677939344189,0,0,-0.320957329124635,0,-0.320973835003129,0,0.0304480797438805,0.179897081889493,0.139565624926911,-0.0883278304141075,0,0.190946310029244,-0.0708634550114778,0,0.225286942386277,-0.0151855592235165,0,-0.105507199101365,-0.0179776990251138,0,-0.0585230287037623,0.0376607835460347,0,0.192023360239624,0.00525947042612121,0.0346771997747832,-0.0670448240558798,-0.183708774536273,0,0,-0.00511678676333098,0.174588200471593,0,0,0,0,0,0,-0.0349246646877001,-0.230752291671012,0,0
0,0,0,0,0,0,1.03480446326695,0,-0.00151313888275176,0,0,-0.00686517792634074,-0.0609756311051923,0,0,-0.0382465776951763,0,-0.0479071488595854,0,0,0,0,0,0,0,0,0,-0.00303582744461597,0.0616408161465918,-0.0763190331828491,0,0,0,0,0,0.122616942546201,0.0450142115826778,0,0.0266927961351632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669517245889311,0,1.24344756009534,0,-0.0662539581541839,0,0,-0.0689010888639499,-0.165987908693192,0,-0.0444390918187026,-0.103868062425037,0,-0.132069096271284,0.0235346146265977,0,0.015807570703157,0,0,0,0.0228114744274989,0,0,-0.0620913149653333,0.14706185723288,-0.188671732806405,0.0600636894805944,0,0.0215001418028316,-0.016115759269219,0.0591865865392751,0.21338125964818,0.114448334466586,0,0.148205868363512,0,0,0,0,0,0,0,0,0,0,0.0850202744592652,0,0,0,-0.0326215585448378,-0.113899797607717,-0.00202268767792235,1.51388458019183,0,-0.159036903499702,0,0,-0.0910603643253992,-0.224123399735466,0,-0.171029315837386,-0.0992975206418923,0,-0.164887920219483,0.0539060648110233,-0.0528021742668432,0.10019255919816,0,-0.0411201665677445,0,0.12054666046542,0,-0.00977531312419257,-0.0683394849508071,0.209302055991466,-0.304498011189926,0.0877573193342369,0,0.063664616540394,-0.0835475006914585,0.145308227667829,0.274460715086731,0.173111581750229,0.0150733943806156,0.218534333691632,0,0.0472129823093112,-0.0608312171356242,0,0,-0.0626460603579437,0,0.0194104049530577,0,0.0373849181300742,0.123182512158705
0,0,0,0,0,0,0,1.06322490003257,-0.087560742477952,0,0,0,0,-0.0316985798736443,0,0,0,0,0,0,0,0,0.132457692281502,-0.0997228057924262,-0.128923618253188,0,0.0499349375878057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888383966709865,0,0,0,-0.00828205912055798,0,0,0,0,1.29517323600588,-0.184899429710657,0.00591464037394499,0,0,0,-0.150597272132657,0,0,0,-0.00684669799791549,0,-0.0144687147987331,0,0.00080572795306849,0.28412672252123,-0.218253280748703,-0.185387276098786,0,0.187894823293555,0,0.069823595891205,0,-0.100796969619692,-0.0952424047263373,0,0,0,0.00304145082681788,0,0,0,0,0,0,-0.00299678663508432,0,0,0,0,0,-0.181510413159957,0,0,0,-0.0428907658736408,0,-0.0882063610364515,0.0157677939344189,0,1.61871535945552,-0.313177652018707,0.0820416399349608,0,0,0,-0.234577200070202,0,0,0,0,0,-0.0467009152603955,0,0.118384556848104,0.421199132041798,-0.338997154361953,-0.221320117337758,0,0.318777328502128,0.0766662705340249,0.183302055245379,0,-0.234165081533046,-0.211955086057865,0,0,0,0.0796460204112194,0,0,0,0,0,0,-0.0127731448676366,0,0.00202174717234323,0,0.0313380815119749,0,-0.274465563736951,0.0467623820346111
0,0,0,0,0,0,-0.00151313888275176,-0.087560742477952,1.02906705967122,0,0,0,-0.117041905516079,0,0,0,0,-0.00566819237071793,0,0,0,0,0,0,-0.0152629700223407,0,0,0,0.00834515310785961,0,0,0.0321985714266168,0,0,-0.0613551593954742,0,0,-0.0298206687926026,0,-0.0272074053452929,0,0,0,0,0,-0.0152675966934934,0,0,0,0,0,0.0739203329568348,0.0405702438501497,-0.0496138506937012,0,0,-0.0662539581541839,-0.184899429710657,1.21364039714874,0.00816997249726435,0,0.0105864566073969,-0.201485533214786,0,0,0,0,-0.065421503884832,0,-0.000720269649995496,0.027972105252771,-0.000339964245405462,0,0,-0.0845043141299431,0,0,0,0.0719438523194003,0,0,0.183755551651423,-0.00141848102803676,0,-0.147975387075109,0,-0.00290101054789668,-0.117723350712385,-0.0724795341090104,-0.0935554964626228,0.00793380299427093,0,-0.0106442674029193,0,0,-0.0946604282321246,-0.0577240530363652,0,0,0,-0.11643769717371,0.182591511957059,0.10944928365981,-0.115046687059579,0,0,-0.159036903499702,-0.313177652018707,1.50199415752494,0.0753306102171264,0,0.108295109646454,-0.271068503971558,0,0,0,0,-0.104343574852932,0.0134677389965734,-0.0349929420351198,0.14242716750038,-0.0756322811641072,-0.0391582643668331,0.142535594157256,-0.101351425476364,0,-0.0567110852081958,0,0.111092824078294,0,0,0.30434308421679,-0.0137311702202518,0,-0.245138345087686,-0.0583415826149999,-0.0656431963194373,-0.132139246154212,-0.139136329290736,-0.0599003623769121,0.03540056960525,0,-0.109306212980576,0,0,-0.179712000691346,-0.108302284144253,0,0,0
0,0,0,0,0,0,0,0,0,1.00368959756498,0,0,0,0,0,0,0,0,-0.0208049358711081,0,0,0,0,0,-0.0571462130032065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765944294467529,0,0,0,0,0.00591464037394499,0.00816997249726435,1.06245410282435,0,0,0,0,0.0448367773153456,0,0,0,-0.125188242515839,0,0,-0.0148932856296573,0,0,-0.163781360599739,0,0,0,0.0337918042418297,0,0,0,0,0,-0.006201728290617,0.00380343867700792,-0.0224748531472806,0,0.0234958836988012,0,-0.0710874626362863,0,-0.0268704724125596,0,-0.048005452746407,0.0527856950194405,0,0,-0.0166361376492588,0,0,0.00584133716115362,0.113522459155817,0,0,0,0,0.0820416399349608,0.0753306102171264,1.21612280723113,-0.0149260583149632,0,0,0,0.074007314248928,0,0,0.0518904308378,-0.205430262691666,-0.0192263462220622,0,-0.03661865482077,0,0,-0.303665259907206,0,-0.0362865771473063,0.00810925455951036,0.0810493612053269,0.0201384425153963,0,0,-0.0022426138632557,0.0391712211726946,-0.0650790305337674,0.0745083987097721,-0.0417546283229334,0.0769489797873492,0.0826113001960862,0,-0.1662326215612,0,-0.126413520363538,0.0620516374676603,-0.140352248658456,0.0907848678110506,0,0,-0.0869484454700572,0
