"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
90,0,0,196,2,6,0,0,0,6,10,0,0,0,0,24,0,2,1,1,6,0,0,3,5,14,1,209,0,0,1,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,84,7,0,1,0,2,38,2,4,0,3,1,9,2,0,41,551,0,1551,2,1569,2,3,210,0,77,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,82,0,30,29,0,0,1,0,2,6,12,13
1203,2,0,16,158,0,2,0,0,0,0,0,1,2,0,1,0,4,1,1161,0,0,0,2,0,1,28,0,0,0,0,0,1,0,0,3,0,27,0,0,4,5,0,2,179,1,0,2,0,1,0,1,0,4,3,0,66,52,2,0,0,0,0,6,182,0,2,1,1,166,1,8,0,0,0,67,1,0,0,0,0,173,8,1207,0,1,0,0,0,145,0,0,72,0,0,0,18,4,1,1
6,8,0,20,1,0,1,0,1,6,1,1,4,0,1,4,1,1,2,2,1,0,367,2,1,2,0,0,8,2,1,4,7,0,0,23,0,0,0,0,0,1,0,5,354,2,5,5,0,5,1,18,2,6,2,0,21,989,2,0,0,346,19,2,7,0,0,0,52,0,21,24,1064,0,1,2,1,0,1,1,1,26,8,0,0,0,0,0,0,0,0,1,1,2,388,0,0,52,1042,42
2,3,0,4,0,18,5,0,1,2,1,1,13,1087,1,1,0,422,468,1,9,22,56,1,53,27,5,2,9,0,1,0,0,0,0,29,1146,0,0,151,1,35,15,2,26,2,0,156,0,27,0,22,3,8,12,1,16,7,6,1,0,7,0,0,2,1,2,1,415,63,0,1,19,1,0,0,22,2,7,17,1,1,5,2,1,3,25,0,405,0,27,3,9,1,8,2,32,18,9,7
31,0,1,3,3,0,2,0,0,1,0,2,0,11,0,6,0,199,1393,1,176,12,1,0,68,3,1,9,0,0,0,0,5,0,0,1,1,179,0,64,0,0,0,8,10,1,1,1,0,0,2,5,25,6,1,1,6,4,0,185,1,1,0,0,18,3,40,2,0,0,3,1,0,0,0,31,533,1,0,1,1,1,6,0,0,0,0,0,0,1344,9,0,11,0,1,0,30,533,0,0
49,6,0,0,7,0,175,154,1,0,0,0,8,1,0,3,0,62,0,11,163,1260,67,1,24,3,2,187,0,0,5,11,12,1,0,0,456,1,0,5,1373,0,3,172,2,0,4,0,0,2,0,1,3,1,0,0,8,0,6,0,1,0,7,13,61,69,0,23,1,6,2,1,2,0,0,2,0,0,0,5,6,4,1,1,0,0,10,0,0,10,6,1,503,5,7,1,0,0,0,2
3,2,0,56,0,0,54,0,6,0,2,159,0,0,0,162,1,0,1,0,1160,66,23,0,1,57,4,0,0,0,11,1,1,0,0,0,0,0,1,6,0,0,3,0,0,0,0,16,0,0,1,0,13,1121,0,0,1194,0,1,0,0,1,5,6,26,0,0,1,145,1,450,1,19,0,0,3,14,0,0,0,3,0,11,0,1,2,0,0,9,0,9,159,0,2,1,1,1,0,0,3
3,70,0,31,2,5,16,0,0,37,1699,223,0,72,622,8,0,2,0,2,0,0,1,2,2,0,612,6,0,0,0,2,1,86,0,3,0,4,0,5,613,65,6,1,2,0,0,244,0,0,0,1,2,11,0,0,0,1,0,27,0,0,30,0,1,2,8,2,1,0,0,86,13,0,0,5,67,0,220,4,0,0,5,1,0,3,0,1,7,0,1,11,1,0,0,0,3,35,1,3
0,0,0,4,2,0,669,0,269,270,0,0,0,78,0,1,0,1,0,3,0,82,1,28,0,264,3,0,2,0,1,0,0,34,0,8,0,0,0,1,2,25,0,6,0,0,12,1,0,0,675,106,0,0,29,0,41,0,3,0,0,1,239,1,0,12,256,30,674,0,1,98,0,0,0,260,0,0,5,663,0,0,8,1,0,103,0,0,0,4,0,0,2,0,12,0,0,7,0,2
7,0,0,2,25,0,0,0,164,1194,0,12,0,2,0,1,0,0,5,0,1,1,0,1185,0,1,4,7,68,0,10,8,52,0,0,2,23,0,0,79,163,1,0,0,11,0,52,13,0,1,0,11,1,1,144,1,62,4,0,1,0,57,0,0,0,2,159,2,21,50,0,6,0,0,1,50,0,0,0,164,1,467,0,472,0,0,4,150,5,0,0,6,20,13,6,1,0,0,17,7
