"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
5,0,0,1,27,2,5,0,0,422,0,4,3,1,1,1,0,1,9,7,1153,1,0,74,63,6,0,1,0,1,0,19,7,0,1,4,0,2,0,2,1,5,1,2,1,0,4,462,0,5,0,3,0,3,3,1,1,3,25,150,0,461,1272,1,9,0,0,2,10,0,0,0,172,0,0,191,0,0,0,27,0,158,25,0,0,2,53,0,0,63,0,24,16,5,0,0,1,13,0,2
0,41,0,0,288,1,0,0,2,3,90,0,2,10,0,0,0,0,1,288,1,1,6,42,0,0,1,6,115,0,0,0,1,0,0,0,1,0,0,0,0,0,6,281,28,0,0,0,0,0,0,0,296,2,0,0,1,2,2,0,0,8,0,2,309,90,117,1,0,0,3,0,0,0,0,301,8,0,1,132,6,747,0,0,0,0,0,0,3,99,15,38,803,781,2,0,1,15,0,0
1,4,0,1,0,2,14,1,1,0,0,0,385,0,0,384,0,1,2,6,0,0,0,21,0,0,0,0,0,0,0,23,2,0,0,9,0,0,0,1,1,0,1,0,0,1,1,0,0,57,0,1,0,0,0,0,2,18,24,1,0,5,0,149,1,0,1095,1053,0,18,1,2,0,0,0,1,0,0,20,1,1,148,393,4,0,0,0,178,120,0,2,0,3,0,384,0,394,0,1,61
1,1,0,5,0,0,5,0,0,0,0,1006,1,0,0,0,1,134,394,3,0,0,2,54,0,2,1,0,0,0,25,3,4,0,0,0,0,0,0,55,0,1,1,8,1,0,1,0,0,0,2,0,20,0,16,0,0,1,145,52,0,0,2,0,3,0,0,0,7,0,1,0,42,0,0,0,2,0,1,0,0,2,0,2,0,3,0,0,396,0,0,361,5,1105,0,0,56,3,1,1063
4,24,0,0,2,0,0,0,0,15,0,0,1,8,0,164,0,0,24,1,0,166,9,15,55,0,141,0,1,1,1180,5,59,0,0,0,0,50,0,0,1,31,0,0,1,0,1112,62,0,3,4,1,0,51,2,0,1108,7,0,0,0,0,0,1,2,5,6,48,0,13,0,2,21,0,0,1,59,2,27,0,64,1,0,0,0,22,0,1,0,4,1,1,0,1,404,0,4,0,2,0
22,527,1,0,3,0,7,0,2,68,75,0,27,1,14,3,0,0,4,10,0,0,0,1,27,0,1,1449,1,0,61,41,0,12,0,68,1,0,1,5,0,0,0,0,2,1,18,1,0,3,0,0,0,9,1,1,0,26,3,0,0,469,0,1,24,1,0,183,0,0,0,165,5,0,0,1387,0,0,0,10,0,0,170,1,0,27,1,0,1,0,0,0,2,10,4,1,0,29,7,5
2,2,1,1,0,1817,660,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,16,0,0,0,83,3,1,0,0,0,0,1,0,99,0,0,0,1760,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,5,0,0,0,0,101,0,0,0,0,17,30,0,0,15,0,0,0,0,245,0,1,4,0,0,0,14,2,0,0,0,0,85,0,0,0,21,0,0,0,0,0,0,2
0,0,0,0,15,0,1,0,27,0,1,67,0,0,524,2,0,0,1,1,1,0,0,482,0,0,3,24,63,0,8,1,8,0,0,7,0,3,0,7,32,0,78,1,0,0,469,1,0,1,2,0,0,1,1,0,0,68,1,1,0,0,1409,1,0,1,64,0,9,1,3,5,0,0,0,0,1,1,0,0,72,5,67,1386,1,15,0,1,0,0,0,2,1,16,25,0,3,7,2,0
0,0,0,1,4,2385,0,133,0,2,0,5,6,894,0,3,0,6,0,0,0,0,5,39,1,0,0,1,0,0,1,20,0,0,0,2,0,1,0,2,335,1,1,121,6,0,0,0,0,0,1,0,136,2,2,0,5,1,1,327,0,0,0,3,6,4,36,3,2,6,1,0,3,0,0,1,1,0,44,0,0,3,0,0,0,0,0,0,123,17,47,17,36,22,16,0,11,128,15,5
2,8,2,1,4,0,23,3,2,0,1,2,1,3,1,1,0,204,180,189,0,0,0,3,0,0,0,26,0,0,3,483,1,1,1,0,0,2,0,4,0,2,0,446,6,0,0,184,0,2,25,2,0,12,1,1,9,66,3,0,0,0,12,0,0,0,463,1356,2,5,1,514,1,0,1,0,2,1,0,9,1,11,1,508,1,0,64,0,2,83,1,0,2,0,0,1,0,32,0,16
4,0,1,1,0,1,1,0,2,0,1,1,0,0,0,11,0,0,1,1,3,0,0,4,1,58,60,194,1,0,0,3,1,0,0,1,85,0,1,0,0,2,3,0,1,0,161,1,0,2,1,2,0,0,0,1,4,0,525,1,0,517,0,1,0,0,0,1,1,7,4,0,1,0,0,1,0,0,0,551,8,193,6,169,0,2,1352,0,0,509,1,1,2,2,0,0,0,518,3,9
0,0,0,14,8,0,0,0,768,1,286,0,92,0,0,1,1,2,844,33,0,1,2,1,0,0,310,2,1,1,0,2,1,0,1,0,1,1,1,125,111,12,114,1,0,0,1,0,0,6,1,0,0,0,1,0,2125,18,1,3,0,0,0,0,11,0,0,0,0,0,0,1,12,0,1,1,0,1,0,0,0,1,0,14,0,0,0,0,7,0,0,7,0,0,4,0,1,2,1,42
12,0,1,0,0,5,3029,1,3,0,1,0,2,1,0,54,1,4,0,5,391,1,1,0,0,3,9,3,2,0,0,1,1,1,1,0,0,0,0,3,1,0,164,0,2,0,0,0,0,6,0,25,0,1,1,0,57,3,0,1,0,22,0,1,1,1,1,0,3,2,1,71,68,0,1,7,42,0,0,45,0,1,1,2,0,0,63,0,1,447,1,0,405,0,0,0,0,1,5,10
1,112,0,1,0,0,1,0,778,0,0,0,13,0,7,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,118,0,1,5,0,1,0,11,3,3,816,0,0,0,0,824,1,0,0,3,0,0,11,0,4,0,2,20,0,0,0,0,5,0,115,2,0,4,6,0,0,0,0,0,6,0,104,47,751,121,109,1,0,0,817,5,0,0,0,6,2,2,16,0,1,0,12,124
1167,0,0,71,5,0,0,0,0,1,14,0,0,1213,0,1,0,0,9,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,2,1,472,0,1,2,0,65,0,442,0,2,0,0,11,0,1,0,1,1,1,2,0,67,6,2,2,0,3,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,72,0,0,0,1,1,11,0,0,1300,0,19,0,0,2,0,2
536,2,0,0,0,184,0,0,1,210,0,0,0,0,0,17,1,1,0,2,0,0,6,4,0,2,25,1,0,0,4,1,3,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,206,1489,522,212,1,0,504,2,32,2,0,0,1,25,0,0,0,3,212,76,79,2,12,0,0,0,1,0,2,1,5,10,5,5,0,0,0,0,0,0,0,0,26,0,0,0,528,11,6,11
179,0,0,9,64,5,21,1,1,62,1,0,17,0,0,0,1,4,1,4,25,3,2,1,0,3,6,71,0,1,0,3,4,0,0,11,1,2,0,1,0,187,1,0,11,0,0,0,1,1325,5,1,0,60,30,0,0,1,2,0,0,1,0,2,0,2,50,174,0,8,0,59,2,0,1,0,0,0,13,24,1361,8,0,3,0,6,59,0,74,6,8,495,1,4,6,0,8,1,1,495
0,0,0,0,1,128,1,0,780,1,2342,0,0,0,0,0,1,0,0,289,1,0,0,1,0,0,2,3,1,0,0,3,0,0,0,17,1,0,0,0,37,792,0,0,0,1,0,0,0,0,1,2,0,1,0,0,3,1,3,121,0,5,1,0,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,2,5,0,0,122,0,0,21,294,0
465,2,0,0,60,1,0,0,1,58,12,0,6,4,0,20,0,4,15,66,1,8,25,0,0,1,15,0,0,1,0,7,1,0,1,2,0,6,0,3,0,0,5,9,14,0,9,0,0,1147,163,0,1163,1,0,0,0,1,169,53,0,1,4,0,0,6,2,2,0,1,1,24,0,0,0,0,20,0,0,0,2,1,0,2,0,4,1,0,0,0,1179,0,63,0,0,0,1,165,0,2
999,4,1,3,25,0,3,0,1,0,20,1,11,17,0,8,0,1,8,0,1,141,0,55,21,64,0,2,9,0,1,2,0,411,2,0,0,28,0,419,1,0,415,14,1,0,0,58,0,2,0,1056,0,3,17,0,48,2,0,4,0,395,0,0,9,1,7,349,6,5,2,0,3,0,0,52,0,0,18,17,21,17,0,0,0,50,58,0,1,3,50,7,7,0,3,0,0,39,0,1
3,1,0,0,27,0,0,1,0,7,0,22,0,2,0,0,0,0,0,2,0,2,1,2,0,2,7,0,0,0,0,19,4,1,0,0,0,2,1,0,18,8,1,0,1,2,0,10,0,0,2,1,1,1,16,1,162,0,0,0,0,144,4,0,7,0,1,0,2,0,2,3,0,0,0,2,0,1,3,1066,2,3,1,0,0,0,0,0,0,0,0,2,395,0,3010,2,8,8,1,3
5,4,0,1,26,1,166,0,1,1167,0,1189,73,0,0,4,0,2,0,0,1,2,0,0,0,0,21,7,2,0,3,3,0,1,0,0,1,0,0,9,0,0,3,0,0,0,23,14,0,7,2,0,0,0,0,0,0,0,7,0,0,3,9,1,0,147,0,0,0,0,0,9,9,0,0,8,0,0,0,2,9,70,28,2,0,63,434,0,0,55,142,0,18,0,11,0,0,1233,2,0
0,0,0,1,6,3,0,196,0,17,0,2,28,1,0,29,0,11,2,5,13,199,0,2,0,4,81,1,79,0,7,2,0,19,0,1,556,0,0,13,2,0,1,0,2,0,1,1,0,1,2,0,4,2,2,2,1,80,4,88,0,14,2,0,0,1,7,0,1,0,0,515,0,0,0,3,5,0,0,2,2,0,1,0,0,4,3,1474,1,1,2,0,0,3,28,0,12,1446,0,2
