"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,1,2,3,10,0,0,0,124,2,0,0,985,0,0,1,4,45,963,321,333,1,0,0,1,1,0,6,132,4,1,0,0,0,53,0,0,0,0,0,0,5,0,1,0,0,1,1,109,0,19,1,0,0,3,959,3,0,0,2,0,0,341,0,0,0,0,1,0,12,0,0,0,0,0,3,17,0,1,359,9,0,0,0,0,0,6,7,134,3,0,9,0,0,0,1,0
0,3,0,0,0,4,6,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,26,18,0,3,0,1,1,0,0,0,0,1,0,0,44,0,0,0,0,4,9,1,0,0,5,0,3,0,0,2,1,17,0,1920,0,3,6,0,2,0,266,0,33,1,1,0,1,2,2,0,0,0,1,15,0,2,0,0,1895,235,41,1,0,40,0,0,0,101,251,0,0,0,0,0,26,1,0
7,0,0,0,237,22,2,0,0,0,3,0,1,4,0,3,1,1,2,0,6,30,0,1,0,0,6,0,3,0,33,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,671,1,1,0,0,0,0,3,0,1628,27,3,0,0,28,2,0,1,1,1,1,0,0,2,25,210,0,1,6,27,0,0,0,0,1625,41,94,1,0,0,1,0,1,2,219,0,1,0,0,0,0,7,3
0,124,0,0,4,354,0,0,10,2,0,0,0,0,868,0,0,0,0,0,0,45,1,299,0,0,113,0,0,0,0,0,1,0,1,0,0,1,0,321,0,6,0,0,41,0,51,2,0,2,0,0,9,1,6,1,0,0,47,1,0,0,0,0,0,0,1,12,1,0,18,0,843,0,0,0,0,0,1,5,0,886,0,44,0,873,4,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,190,0,1,1,0,0,0,0,2,0,0,465,1,28,0,0,67,0,3,15,1,0,0,0,0,0,0,0,76,0,1,0,1369,7,0,11,1,2,0,498,0,0,0,0,0,1,0,83,0,1,0,0,2,0,0,0,0,24,7,1,0,0,0,0,0,0,1448,81,0,0,0,0,193,190,1,0
0,1,0,0,1,1,0,0,0,0,0,0,8,157,0,1,0,0,0,0,0,0,0,1116,69,0,3,0,1,0,0,0,5,397,1,0,0,3,0,0,415,62,2,0,3,0,0,0,0,1086,0,0,0,0,0,0,1104,3,0,12,0,0,1,4,1,1,0,0,0,0,17,0,1,0,0,2,1,0,3,1,0,0,414,0,0,0,22,6,0,0,1,0,0,0,11,0,1,0,62,0
0,0,0,3,1,3,4,0,0,0,0,41,6,0,0,23,1596,21,0,0,10,2,0,84,79,3,0,0,0,0,0,0,0,5,0,601,23,0,0,1,0,623,0,0,1,0,2,0,0,0,6,1,1,0,0,0,187,609,1,2,0,0,1,1,1,0,3,0,1,622,34,6,2,0,0,0,16,0,1,1,1,81,197,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,87
0,0,1,0,4,0,30,0,35,0,2,0,1,0,0,72,0,2,1,0,0,452,0,0,151,0,1,0,1,1,0,0,3368,4,8,1,1,61,0,0,24,0,0,0,0,0,0,22,0,5,0,0,1,1,0,0,2,3,0,462,1,0,0,2,1,1,0,183,0,55,0,1,1,0,0,0,1,11,0,0,0,13,0,1,0,1,0,3,1,0,5,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,2,0,9,12,1,0,0,32,1,0,0,2,3,12,0,0,0,552,5,0,0,0,24,0,0,222,3,0,1,0,0,75,0,0,1,0,0,0,0,0,0,5,0,24,0,0,11,0,549,0,30,0,0,2,0,175,0,27,0,1555,29,0,0,196,5,11,2,1,0,0,5,0,14,557,9,2,2,0,0,0,0,8,0,211,0,1,0,2,577,0,25,1,0,6
0,5,0,1,351,52,1,1,117,2,39,0,1,45,1,6,1,2650,3,5,1,0,0,2,1,0,139,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,3,0,0,0,0,4,0,0,1006,0,0,3,1,0,0,0,1,15,1,0,0,0,0,0,1,0,0,1,0,1,1,128,0,1,5,1,1,0,0,1,0,5,0,2,3,12,1,0,0,0,370
0,0,0,0,8,1,317,0,38,88,0,0,3,8,2,108,1,2,1,1,0,0,0,0,6,0,2,1,0,0,1,0,6,2,0,7,0,0,0,49,4,45,0,2,1,0,0,1,0,3,4,119,0,0,0,0,324,0,2,2503,0,0,0,0,0,2,0,15,0,132,7,1,133,0,1,1,2,0,2,0,122,1,0,0,0,889,0,7,0,0,4,0,0,3,15,1,0,1,0,1
2,0,2,1,998,2,4,0,357,0,361,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,20,1,0,117,0,0,0,0,0,0,0,0,1,0,1,2,2641,1,0,3,0,0,0,0,9,0,1,0,0,0,1,410,0,1,0,0,0,0,0,0,0,44,0,0,1,0,0,0,1,1,0,6,0,0,0,0,1,1,0,0
5,0,0,1,6,0,1,0,357,0,1,0,2,0,393,0,0,0,0,0,0,0,1,0,0,0,4,1,0,21,2,0,0,3,0,3,0,50,0,1,3,0,1,1,139,1,0,5,0,0,0,1,2,0,0,2,0,0,48,408,0,371,0,0,14,0,2902,0,1,0,0,1,0,0,0,1,0,32,0,8,52,0,2,146,0,0,0,2,0,1,1,1,0,0,0,0,1,0,1,0
1,1,0,0,1884,7,1,0,10,2,0,1,6,1,0,1923,0,2,0,0,0,0,0,0,1,0,2,0,16,0,0,0,1,0,0,0,34,0,0,1,16,3,0,2,0,2,1,2,0,0,0,0,0,0,0,0,88,241,37,259,1,0,0,0,0,0,0,2,0,25,2,0,1,0,0,0,18,0,0,0,0,289,1,1,1,0,0,1,0,0,0,0,0,1,0,0,29,83,0,0
23,0,0,348,9,13,0,0,1,0,0,2,35,45,1,0,0,0,0,0,0,0,2,1,2710,1,2,9,20,2,0,3,3,349,0,0,0,0,0,0,1,0,357,0,3,0,0,2,1,3,0,0,2,2,9,0,1,1,12,2,1,0,983,0,6,1,1,0,0,0,0,6,0,0,0,1,3,0,2,6,1,0,1,0,0,2,2,0,0,1,1,1,0,2,1,0,1,1,1,0
0,5,0,0,86,620,648,0,33,1,0,39,0,0,0,0,0,1,5,0,0,9,3,237,1,0,3,0,3,42,0,1,4,0,0,0,1,642,0,12,1710,1,0,1,15,1,2,0,0,1,23,9,0,0,3,0,1,33,1,250,1,95,2,0,0,0,0,3,3,1,1,11,1,0,0,0,2,0,0,1,0,91,8,85,0,0,0,1,0,0,0,238,2,1,3,1,1,0,1,0
