"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
183,2,0,3,1,1,0,6,0,170,0,31,1,1,0,3,0,1,0,1,1,3,1,1,10,25,0,1373,4,0,49,4,0,0,0,0,0,1345,0,0,2,1371,0,1,6,0,3,28,0,0,1,6,0,0,0,1,1,1,2,6,0,1,1,0,2,0,32,0,0,54,7,2,171,0,0,1,0,0,2,3,0,28,6,2,0,16,1,0,1,8,0,0,1,1,0,0,7,4,0,0
1,844,1,120,1,28,0,0,0,1,0,42,941,2,1,0,0,1,7,9,9,54,0,2,0,0,0,2,1,0,349,17,1,332,0,350,4,0,0,15,1,3,0,0,0,0,1,2,0,0,1,313,0,1,1,1,2,0,0,0,0,1,135,2,0,132,43,10,0,1,128,979,1,0,0,0,1,0,3,6,0,0,3,8,1,1,1,0,1,28,1,0,0,0,7,0,4,41,0,1
0,0,0,2,2,1,0,2,72,0,0,3,2,0,0,1,0,7,10,0,24,1,1,4,2,194,1,5,0,1,7,0,1,0,0,4,2,6,0,1,4,2,59,0,0,1,8,2,0,0,1,1,0,26,1,0,4,1,73,71,1,1,3,1,5,195,4,25,0,1383,0,11,2,1,0,1,2,0,12,0,1,55,57,5,0,12,181,1,0,0,492,0,5,519,2,0,6,2,3,1402
0,2,0,1,2,4,0,48,8,0,0,967,366,1,373,3,2,0,1012,1,3,5,0,1,0,24,122,1,4,0,362,116,0,0,0,0,1,1,0,0,3,0,0,0,39,0,24,1,0,2,0,0,0,0,0,0,1,0,3,0,0,1,1,128,61,1,2,0,0,55,6,15,0,0,0,0,7,0,392,5,0,0,1,54,0,0,0,0,0,2,399,0,359,0,3,0,0,0,1,4
3,0,1,4,1,0,15,0,143,0,0,24,0,65,0,1,0,0,0,0,0,0,437,2,3,4,140,22,0,0,70,4,1,1205,0,69,1201,13,0,2,1,7,0,0,66,0,50,4,0,0,0,1,0,2,161,0,43,5,1,164,0,1,10,0,2,1,2,9,1,5,1,2,0,0,0,0,24,0,0,0,9,0,6,0,0,1,0,0,0,58,4,58,442,3,3,0,0,423,0,0
0,0,0,0,1,0,0,1,1,0,0,39,1,1,0,0,0,0,8,0,0,3,0,0,5,4,0,477,0,0,4,437,0,0,0,0,0,0,0,0,1,0,1,0,0,0,459,0,0,0,0,0,2,0,17,0,174,1,0,1212,1,0,0,0,2,0,0,0,0,0,481,0,1,0,0,0,1,0,2,1,0,28,3,0,0,1,0,175,0,48,1282,54,68,0,1,0,1,1,0,0
2,0,0,0,0,1,0,0,0,4,0,2,27,72,0,10,0,4,2,8,24,4,81,0,555,66,0,0,1,0,1,0,0,0,0,4,5,2,0,1,4,0,2,488,0,0,0,0,0,3,3,207,0,0,3,0,7,29,0,0,0,27,0,209,0,58,0,4,572,16,5,0,4,1,0,562,0,0,17,0,0,0,206,0,0,0,514,5,564,582,0,3,2,0,0,0,0,27,0,0
4,4,1,0,44,1,995,0,137,13,140,2,1,12,1,3,0,0,15,2,2,369,3,0,2,23,1,58,1023,0,1,0,5,0,0,2,0,1,0,1,49,8,2,1,0,0,4,0,0,3,0,0,48,5,2,0,4,0,0,0,2,3,0,154,4,57,133,0,1,3,2,57,1,0,1,1,3,0,1,42,10,127,0,3,0,0,961,0,9,138,1,0,1,56,18,0,2,1,55,161
16,5,0,0,0,0,885,1,0,22,1,0,1,0,121,0,0,15,112,1,1,915,7,114,0,0,0,0,2,0,6,4,2,0,0,0,0,0,0,0,0,3,3,3,23,0,0,0,0,1,7,0,0,302,7,0,39,4,3,0,0,44,47,854,842,1,0,6,0,0,3,129,1,0,0,0,9,1,3,5,1,0,42,0,1,0,1,314,0,4,0,47,9,2,1,0,7,0,0,0
10,0,0,54,154,0,1,0,1,0,0,0,2,4,0,0,0,0,0,7,0,0,0,61,431,1,9,0,1,0,19,176,10,0,0,4,64,2,0,2,4,0,7,1,0,0,31,0,0,0,1,2,0,0,0,0,1225,0,0,0,0,1,0,0,1,5,0,430,1088,3,1,1,0,0,0,0,0,0,0,1,0,1,1,435,0,0,0,0,19,156,10,1,0,0,0,0,385,1,0,176
