"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,16,0,285,1,2,317,0,0,6,0,0,0,1,822,35,0,0,136,1,0,0,2,115,0,38,18,7,0,0,128,2,0,0,0,3,0,0,0,0,835,36,0,1,2,0,1,0,0,2,1,0,0,0,11,0,1,0,0,2,1,0,1,311,0,3,0,6,1,1,0,0,0,0,0,1,8,0,41,7,0,0,50,328,0,0,0,272,323,14,0,799,0,5,1,0,0,0,0,0
0,54,0,1,0,4,1,0,0,0,53,42,1,5,0,8,0,2,987,3,136,984,7,1,1034,10,380,0,2,0,1,52,2,0,0,348,0,136,0,9,2,20,124,4,19,1,0,0,0,0,2,1,24,21,1,0,0,15,0,1,0,1,5,0,16,16,1,7,0,1,0,17,16,0,1,32,6,0,360,0,0,4,0,0,0,1,2,0,2,0,4,1,0,0,0,2,4,0,3,0
0,2,1,0,0,0,0,0,0,2064,1,6,0,8,1,5,0,0,2,106,119,1,1,5,0,0,0,42,99,2,3,9,289,18,0,3,1,3,0,0,2,6,13,0,8,0,0,8,0,3,3,1,1,6,1,0,766,1,1,3,0,1,0,17,15,12,1,2,0,1,4,241,5,0,0,0,0,0,0,0,2,15,32,6,0,1,6,0,16,0,0,1,10,97,0,0,2,2,802,95
0,0,0,3,0,0,0,0,1,1,0,64,1257,2,0,9,0,6,24,69,62,3,3,0,2,4,0,25,1265,0,5,0,15,0,0,0,463,0,0,6,0,0,57,1,0,0,161,6,0,0,18,4,0,0,10,0,0,1,0,2,0,1,0,69,0,0,6,3,3,6,4,2,163,0,0,1,2,0,2,8,1,0,0,0,0,2,178,0,82,0,3,485,1,1,0,0,0,0,427,1
0,0,0,1251,0,0,3,167,0,3,0,11,0,23,1,7,0,64,22,7,1,0,0,7,2,1,0,1,59,0,7,0,9,0,0,497,4,0,0,12,4,68,0,159,0,0,23,63,0,0,195,13,0,60,0,0,143,4,1188,19,0,8,0,0,1,2,0,0,0,4,4,0,1,0,1,0,1,0,0,17,3,1,4,177,0,0,0,0,8,502,0,3,0,1,1,0,1,157,5,0
7,114,1,0,18,370,0,1,2,20,0,3,7,3,1,128,0,2,1,0,2,3,53,7,4,54,3,0,7,0,0,0,134,1,1,1,0,141,2,11,1,0,3,0,20,1,0,11,0,11,16,0,48,18,0,0,0,15,1,372,1,1,53,6,2,0,5,3,2,6,4,127,3,0,1,1,23,0,0,1,0,1,0,15,0,0,0,13,2654,2,2,0,1,1,392,1,2,10,47,1
0,0,0,28,1,0,81,0,688,42,0,0,0,4,0,5,0,0,5,0,641,0,0,1,0,1,40,1,235,1,0,0,4,1,0,0,6,264,0,0,0,35,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,6,2,87,0,7,0,0,0,0,14,0,86,239,0,0,104,0,0,0,1,0,683,0,0,260,1,2,0,0,0,0,0,628,0,673,0,5,0,0,0,15,2,96
145,1,0,1,2,0,0,3,10,137,23,136,363,4,0,2,0,0,1,16,0,58,0,12,5,20,0,0,1000,0,4,18,5,27,0,0,1022,6,0,1,158,1,1,4,0,0,1,0,1,0,378,6,17,3,54,0,1,3,9,3,0,1,3,6,3,1,0,16,1,19,12,1054,0,1,1,0,1,0,3,0,3,1,2,17,2,1,1,1,24,8,1,0,2,1,0,0,0,0,1,151
0,1,0,1,1071,0,16,1,0,0,0,0,0,7,0,0,0,4,1011,2,18,1,148,140,127,17,23,0,42,0,0,1,2,0,0,1,62,1,0,0,1,1,1,151,0,0,1,44,0,0,1,0,0,2,1,1,1,0,1,0,0,13,0,402,1,0,1,126,12,0,57,0,1020,0,0,14,5,0,18,0,384,4,3,0,0,0,0,0,1,4,25,1,0,0,1,0,0,1,1,3
4,504,0,70,0,3,79,1,7,1,0,2,22,1,0,1,1,2,0,174,1,2,6,0,2,63,28,8,10,0,12,9,74,0,1,493,0,0,0,0,62,1,5,0,5,0,26,1,0,0,4,0,0,1,0,0,513,1,1,8,0,28,1,1419,1,514,0,3,205,1,72,1,53,0,0,190,11,1,1,1,10,0,171,3,0,68,1,7,0,0,2,5,0,0,0,0,16,0,5,1
