"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
10,1,0,1,925,1,47,9,368,0,0,44,0,0,0,2,1,0,1,13,21,1,1,1,5,1009,1,44,51,0,0,0,1,0,0,4,1,1021,0,5,0,13,6,2,0,0,3,2,1,0,3,43,6,1,1,0,362,1,14,2,0,1,1,58,8,1,2,43,0,0,0,20,0,0,0,23,0,0,0,124,3,51,3,0,0,0,0,0,0,144,0,1,0,367,52,0,22,25,2,0
29,71,0,20,0,36,0,1,7,1,0,72,0,0,0,3,1,0,76,0,5,0,0,0,0,6,0,0,3,0,4,61,0,0,1,0,1368,1,0,18,0,1,2,1,198,0,4,0,0,1432,1,3,0,2,0,1,0,7,0,1,0,4,0,0,3,187,17,0,1,189,3,0,182,0,1,0,3,0,2,0,8,483,26,9,0,6,0,0,1,0,181,10,0,193,31,0,2,18,0,3
40,0,0,1,3,15,1,0,270,5,0,16,0,1,0,0,0,267,0,243,15,0,261,1,1,31,0,0,0,0,709,0,1,3,0,2043,0,10,0,0,4,0,0,7,2,0,3,1,0,0,0,0,0,1,1,1,0,47,0,33,0,3,12,14,2,96,282,0,105,1,1,0,5,0,0,3,0,1,0,1,11,39,0,242,0,1,0,0,1,0,1,11,1,98,0,0,18,12,2,0
225,0,0,0,0,0,0,0,11,6,1,8,8,0,0,36,0,0,1,8,612,32,0,8,99,35,0,3,1,0,14,16,7,572,1,0,2,2,0,1744,0,0,2,1,0,0,216,1,0,0,0,2,0,617,0,0,0,0,0,1,0,6,232,4,30,0,8,0,5,0,0,0,1,0,0,4,1,0,0,0,7,0,0,0,0,0,14,0,1,0,80,0,0,31,2,1,70,1,5,205
1,1,0,0,822,0,0,0,0,293,0,0,1,764,0,3,0,0,0,15,798,3,0,2,1,0,15,0,5,0,2,0,6,0,0,278,0,1,0,0,0,1,5,20,0,0,0,0,0,799,3,0,0,1,38,0,12,811,1,0,1,2,14,0,4,1,1,0,0,0,0,88,2,0,0,12,0,0,0,0,0,2,0,0,0,1,0,0,12,0,13,0,27,12,2,0,0,16,0,88
0,0,0,0,309,17,0,0,1,0,0,1,124,54,0,0,0,2,1,13,0,0,883,346,16,2,0,0,0,0,2,1,0,109,0,314,0,2,0,0,2,18,0,0,0,0,2,1,0,0,0,1,882,14,1,0,3,0,9,869,0,0,341,1,0,18,0,0,3,0,0,6,3,0,0,0,1,0,0,0,2,6,30,123,1,1,0,2,51,4,5,307,40,0,39,0,0,0,1,16
290,2,0,0,3,6,6,1,0,39,0,279,1,0,0,0,0,2,14,109,0,16,713,30,0,0,0,0,3,0,0,6,0,702,0,0,0,0,0,0,2,752,100,1,41,0,0,0,0,1,0,1,0,19,1,0,0,34,0,3,2,1,774,1,1,1,0,0,0,16,0,0,0,0,0,0,2,0,0,1,13,2,1,0,0,11,2,0,0,0,106,32,10,15,719,1,1,0,1,110
1148,11,0,2,3,0,1154,16,1,8,406,0,0,2,1,0,0,1,24,3,0,2,1,3,0,1119,8,2,0,0,1,0,12,0,0,5,0,0,0,1,1,1,9,1,26,0,0,0,1,1,0,3,0,1,2,0,0,2,63,0,0,0,0,0,0,4,5,0,6,1,1,0,5,0,0,417,3,0,4,3,1,16,0,0,1,0,0,0,2,1,62,0,0,1,397,0,0,20,3,2
4,37,2,0,5,2,0,1,1,138,0,2,0,1,0,0,0,2,52,1,3,140,0,0,5,1,0,340,4,0,6,1,0,4,0,0,0,0,0,1,3,6,5,0,0,0,100,1,0,0,317,1,0,48,0,0,1,7,1,1,0,126,2523,40,9,0,325,0,0,0,1,1,0,1,0,8,27,0,1,0,11,353,1,0,0,0,0,0,0,3,126,1,1,2,2,1,1,15,53,124
4,0,0,0,90,30,613,0,0,9,0,0,0,1,1,4,0,13,0,0,1,5,0,613,0,1,8,2,1,1,2,0,224,0,0,95,0,0,0,0,2,2,0,4,5,0,17,3,0,0,4,247,2,1619,0,0,649,3,0,0,0,2,225,84,3,0,5,0,0,14,0,5,5,0,0,0,1,1,1,0,0,0,2,1,0,1,0,0,12,31,2,1,1,230,79,0,6,0,2,11
