"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
5,2,0,0,72,698,0,1,0,0,0,0,1,0,1,36,0,3,0,2,719,10,0,92,0,0,85,5,6,0,1,1,0,0,1,0,710,0,0,667,746,0,1,0,0,0,1,31,0,3,0,0,0,32,0,0,0,1,1,720,0,0,1,2,1,0,0,11,1,1,0,1,0,0,0,0,1,0,0,8,0,0,89,0,0,4,0,0,1,0,2,1,99,86,1,0,1,0,0,35
0,18,0,0,392,138,0,0,0,0,0,7,9,1,1,1,1,2,1,18,139,0,0,139,2,2,0,2,142,0,118,1004,0,0,0,0,0,3,0,18,2,50,10,1,5,0,0,396,0,18,343,0,20,53,0,0,137,2,0,0,0,8,0,117,0,0,0,0,55,21,0,0,4,0,1,5,9,0,15,3,16,3,0,3,0,50,56,403,21,0,0,0,1007,0,3,0,0,1,0,4
0,1,0,0,3,3,0,64,2,0,0,1,0,0,0,24,0,451,25,2,2,0,0,71,8,55,2,1,0,0,2,2,3,0,0,21,0,8,0,0,6,168,4,0,1,0,4,1,0,1,0,0,4,0,477,0,0,26,174,0,0,0,0,27,8,3,0,9,7,1,4,1,24,0,0,0,2,0,417,70,0,22,60,0,1,1,22,0,2,20,415,427,1185,2,8,0,439,23,183,0
0,0,0,2,0,1,0,64,1249,0,434,9,62,491,0,0,0,32,1,3,48,0,1,0,2,1,0,37,8,1,2,498,13,157,0,0,0,6,0,10,3,1,0,1,62,0,0,0,2,0,1253,0,1,4,0,0,0,0,20,0,0,0,7,0,0,0,62,166,11,74,5,4,0,1,0,1,2,0,9,0,1,2,1,0,0,0,2,0,1,0,1,4,1,161,2,0,0,1,1,1
4,1,0,207,6,69,5,0,1,18,0,219,2,1,0,1,0,1,81,12,29,0,1,4,1,1,33,237,3,1,590,78,0,0,0,0,0,0,0,207,3,7,1,32,4,1,575,1,0,11,206,0,38,0,0,0,585,218,1,5,1,0,217,0,83,69,1,1,73,8,8,35,0,0,0,4,4,0,89,1,0,3,3,1,0,23,0,0,0,586,10,215,1,12,25,0,0,5,1,20
14,2,0,4,1,6,0,1,2,1,1,7,1,3,0,6,2,0,1,5,356,14,0,2,3,41,1,50,117,43,934,18,0,1,3,1,1,340,1,371,10,2,1,0,18,2,1,134,1,3,0,0,2,367,2,2,2,3,8,118,1,2,5,1,988,2,0,14,47,2,0,0,2,0,0,2,1,0,1,359,311,2,59,1,0,1,0,1,136,1,6,2,2,8,5,2,2,1,1,2
0,0,0,1,0,0,1,0,1202,0,18,1,0,0,0,408,0,0,0,4,1,3,4,443,4,4,4,441,2,0,11,12,3,0,0,1,1,3,1,0,10,0,0,1,1208,0,0,2,0,166,3,0,4,2,61,0,1,58,4,0,0,0,1,2,0,16,172,178,1,5,2,179,0,0,0,0,0,0,3,1,0,3,18,0,0,8,0,0,2,48,57,3,10,158,3,0,9,23,1,4
2,1,0,0,0,0,2,742,0,0,255,0,0,0,0,1,0,111,6,0,0,0,0,0,96,0,39,3,0,0,271,0,0,0,0,0,0,1,0,0,0,103,0,1,5,0,3,14,0,1,1,264,0,0,0,0,0,0,1,0,0,12,3,6,4,0,1,0,0,0,0,0,1,0,0,5,43,0,0,1,2,1,1,0,0,13,0,0,0,0,747,0,2,0,0,0,2,743,762,728
0,0,0,19,9,73,1,183,0,0,173,8,10,0,0,1,3,1,2,61,4,2,0,2,1,1,1,5,68,1,7,0,0,2,1,4,0,189,1,3,1,0,0,1,5,0,1,4,0,0,1,0,1,20,2,2,1,0,0,1,0,0,1,0,8,0,0,0,64,1,0,0,1,0,0,0,2,0,0,3,1,489,5,0,0,1,1,0,3519,0,9,0,1,9,2,1,1,0,1,4
72,3,1,23,1,62,7,0,0,2,520,0,0,0,1,1,0,0,0,0,0,65,9,2,0,0,1,0,0,0,8,1,4,1,0,0,0,1,0,1294,0,0,0,0,0,0,0,69,0,59,1,0,5,1,0,0,0,1269,22,0,1,0,3,0,1,7,0,12,8,1,0,2,0,0,1,0,0,0,1,24,0,2,14,0,0,1,0,0,0,11,0,71,23,0,1307,0,0,4,1,0
