"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
4,0,0,0,2,1,73,1,13,3,0,0,0,2,0,10,0,0,9,0,0,0,0,0,1,0,30,0,0,0,0,0,0,8,0,0,0,31,0,0,1508,0,2,1,0,0,0,0,0,21,0,70,193,0,95,0,1510,72,6,1,0,1,0,0,9,535,5,3,1,6,14,2,0,0,0,4,2,0,1,0,4,1,0,531,0,0,197,0,2,1,1,0,0,2,4,0,1,0,4,2
1338,3,0,9,1,0,0,0,82,1,0,0,8,1,0,496,0,2,1,1,0,58,4,1,7,479,7,27,1,0,3,0,1322,5,0,1,0,4,1,61,161,1,0,27,2,0,7,1,0,1,0,73,26,0,0,1,1,0,3,0,0,12,0,0,4,16,3,501,1,19,0,1,0,0,0,1,1,1,1,1,0,2,0,20,0,0,151,0,9,0,9,0,0,7,3,1,0,1,1,6
47,0,0,0,1,0,0,1,5,35,738,274,1,0,40,0,0,0,1,5,0,0,0,1,9,7,0,1,0,0,0,0,0,0,0,0,771,751,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,285,1,12,800,0,1,0,3,0,0,730,0,0,0,34,1,0,0,0,8,0,0,257,36,0,0,0,0,0,0,1,1,0,0,0,0,0,99,0,0,0,0,3,36
0,1010,0,1,159,52,0,56,2,0,0,0,1,0,0,388,0,0,0,15,0,0,20,1,1,5,374,0,1,0,0,149,0,145,0,0,0,0,0,0,20,0,1,3,0,1,0,0,0,1061,0,10,51,56,2,0,2,137,2,0,0,5,0,0,0,16,997,0,32,2,0,3,144,0,0,0,0,0,3,17,0,1,1,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,34,2,3,3,0,259,0,0,0,1,0,258,0,0,1,0,3,0,1,0,744,9,3,0,1,3,0,773,0,3,0,0,2,1,90,0,0,696,1,31,11,6,0,0,1,0,1,1,0,34,710,0,0,1,3,3,100,0,1,96,14,39,775,5,90,0,5,31,1,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,104,0,1,0,1,0,0,20,8
0,294,0,4,0,116,6,0,0,3,0,0,20,787,3,3,0,0,48,2,2,1,104,0,0,98,0,0,14,0,854,1,1,0,0,117,13,10,1,3,6,0,3,0,0,0,1,0,0,1,1,0,2,14,1,0,871,0,2,37,0,0,41,0,0,0,1,1,0,1,0,1,0,0,0,9,99,0,0,36,4,1,0,0,0,124,0,0,115,0,4,8,292,1,0,1,805,3,8,1
0,0,0,1,5,81,0,593,554,0,0,10,2,4,1,0,0,1,191,36,193,1,0,1585,1,2,2,1,8,0,0,6,0,1,0,2,12,31,0,0,2,2,11,0,85,0,0,1,1,7,84,9,0,0,6,0,35,1,0,29,0,2,1,218,1,2,3,598,2,4,195,12,5,0,1,1,3,1,0,1,2,3,3,0,0,5,0,0,77,0,2,1,0,225,9,0,0,25,0,1
0,0,0,2,939,0,307,0,1,4,0,0,1,50,0,7,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,959,0,0,0,0,2,9,1,345,0,0,3,0,0,0,1,0,0,4,0,897,2,5,335,0,22,0,0,0,0,18,2,0,2,2,2,0,0,0,0,1,0,1,0,939,4,1,45,0,0,0,0,3,0,0,0,1,3,2,0,1,47,0,0
0,1,0,0,0,2,0,2,0,161,0,7,3,0,2,2,0,0,0,3,0,0,6,0,7,4,1,0,0,1,0,1,0,0,0,0,8,1,1,0,47,0,3,0,1,0,3,11,0,1,0,2705,0,1,2,0,15,0,1,391,0,4,1060,0,26,1,49,1,5,7,41,143,1,0,0,7,0,0,0,126,6,0,0,0,0,0,0,128,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0,1256,6,4,0,3,0,1,0,0,1,0,0,1,0,47,56,1169,0,1,4,1,40,35,3,0,1,3,0,1143,0,70,24,3,1,0,1,0,1,57,2,0,399,0,1,62,24,149,0,67,10,0,8,0,11,0,0,1,0,0,21,0,1,0,2,10,0,2,1,0,0,3,10,0,183,5,1,9,0,1,0,46,24,0,6,0,4,0,2,0,0,0,0,0,0,0
