"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,29,0,45,0,2,1,0,1,3,8,0,11,607,0,1,0,16,1,0,0,613,17,0,1,85,5,8,30,1,1,1,1,0,0,70,0,1,0,0,0,0,0,0,11,0,0,1,0,1,8,10,0,94,3,0,1,0,0,22,0,0,1,1582,1,7,1,0,1,2,0,0,0,0,0,1,0,0,15,1,0,1526,1,2,0,25,91,0,1,9,4,0,0,1,0,0,0,14,3,0
0,16,0,0,4,112,1,0,2,8,33,1,0,0,0,1,0,6,17,1,5,0,0,36,0,6,1,35,4,1,110,0,126,1,0,872,0,3,2,0,1,0,2,1,0,0,0,882,0,0,0,2,0,35,1,0,324,2,35,0,0,5,0,3,0,1,0,15,2,24,0,0,1,0,0,0,51,0,44,937,865,0,0,6,0,20,0,0,0,284,0,1,0,35,0,0,7,10,0,0
0,2,0,4,6,2,0,0,4,4,0,0,2,1,2084,4,0,4,0,0,2,0,0,41,0,0,0,2070,4,0,2,3,0,1,1,4,3,267,0,1,13,37,5,2,1,2,0,0,0,42,0,1,0,0,0,0,0,1,1,0,0,0,2,4,1,1,2,1,0,0,0,1,0,0,0,0,15,0,0,1,0,0,0,3,0,0,2,1,1,16,5,1,287,5,15,0,5,7,0,3
1,91,0,671,0,678,0,0,0,0,106,656,11,1,0,0,0,0,0,0,9,0,0,1,0,41,0,74,0,0,0,655,1,0,1,268,0,0,0,24,0,0,1,0,0,1,0,0,0,0,1,5,0,1,13,0,0,0,222,0,0,662,12,0,220,1,0,0,116,0,0,0,1,0,0,0,2,1,2,79,0,2,225,0,0,5,0,0,5,3,0,0,33,1,0,0,0,85,12,0
0,41,0,3,0,18,0,1,0,0,0,0,0,0,1,0,0,0,2,0,802,0,0,768,0,0,0,0,0,0,13,0,88,0,0,762,0,1,0,729,1,0,7,760,3,0,35,0,0,0,2,0,1,3,0,1,9,1,38,3,0,1,0,2,1,1,0,0,0,1,1,8,0,0,0,0,109,0,1,4,0,0,0,758,0,0,0,0,1,0,0,1,8,0,0,0,6,3,0,1
4,0,0,3,5,3,1,1,0,30,0,0,12,2,0,1,1,0,1,4,0,0,0,1,3,0,1,12,0,1,1,3,2,1,0,0,1,24,0,1,0,0,4,20,1,1,1,0,0,4,1,1,64,1,0,0,0,0,1,11,0,1285,3,2,160,1,185,0,24,0,3,5,3,0,0,3,1,1,24,1314,27,0,3,2,0,153,0,0,4,61,12,5,2,1,165,0,1,1289,31,1
457,12,0,11,4,0,192,5,15,68,1,17,11,1,0,66,0,58,479,0,0,0,0,5,38,0,2,10,0,0,3,1,2,8,0,21,7,181,0,2,0,2,161,0,1,0,181,1,2,0,15,0,0,0,0,0,2,2,0,10,0,8,1,0,2,14,0,3,0,1,83,489,2,0,2,194,12,0,28,0,1,0,1,195,1,0,0,0,0,462,185,0,0,1,0,0,1,1255,5,0
0,0,1,182,1,2,2,3,1245,151,0,2,10,0,0,0,0,158,0,0,0,0,2,12,1,17,0,0,0,0,1,1,0,1,1,25,0,3,1,2,2,0,9,3,2,0,2,1,1,0,9,3,1,2,5,0,4,0,0,1,0,1,2,5,4,1,154,0,1,481,4,10,8,2,0,1,170,0,173,6,425,3,0,18,0,2,0,2,1,10,0,1175,0,12,6,0,1,1,2,450
0,2,0,0,800,7,3,2,1,5,0,3,12,1,0,0,0,1,0,0,48,0,288,0,41,2171,1,0,0,0,13,109,1,0,1,46,34,0,0,2,10,0,0,1,35,0,4,32,0,0,7,1,273,29,4,1,16,1,743,37,0,0,1,6,0,5,0,1,5,0,7,0,1,0,0,0,7,0,0,99,0,0,0,12,0,0,0,1,0,17,0,10,1,2,6,1,13,19,0,0
13,0,0,68,26,1,2,0,2,0,0,3,1,2,0,51,0,0,19,0,0,0,53,2,0,48,4,1,2,0,56,4,0,0,0,155,0,1,0,4,0,2,454,0,52,0,2,0,0,29,1,0,12,1,0,0,0,1,1245,5,0,2,22,0,1182,0,3,156,0,1,19,0,0,0,0,0,0,0,7,0,8,5,0,0,0,0,3,0,0,3,25,7,0,2,0,1,1,0,58,1173
