"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
749,7,0,17,105,1,0,0,13,92,0,14,0,0,3,2,0,0,2,3,2,0,4,0,2,38,260,0,0,0,0,1,8,0,1,2,1,0,0,3,0,2,1,36,0,0,0,3,1,1,1,91,1,0,689,0,0,0,0,1,0,0,107,9,8,0,17,1,256,0,14,0,0,1,0,0,0,0,36,3,0,3,1,2,1,39,0,0,5,251,0,2,4,89,6,0,0,1,1985,2
0,11,1,1,1,8,7,0,0,0,0,7,0,0,0,4,0,0,18,53,0,0,27,7,1070,0,9,1,409,0,0,20,18,0,0,0,0,9,0,2,1,0,0,52,3,0,0,1,1,51,2,0,0,379,1,0,0,1,14,0,0,1,24,1,4,0,0,0,2,18,0,0,1,0,0,422,1,0,23,11,4,383,405,2,0,0,0,0,1103,399,1,1,1,2,0,0,0,0,0,2
4,0,0,5,0,0,2,0,1,431,0,1,1,0,0,452,0,0,0,6,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,1209,61,2,0,0,0,0,0,24,0,0,6,0,0,71,141,0,6,0,1,0,9,0,0,3,0,0,60,0,0,3,3,0,1,176,1,1,0,1,0,8,6,1,0,464,0,0,421,0,0,8,1,0,0,1202,2,172,11,0,1,0,0,1,2,9
0,8,0,27,0,2,18,1,0,27,0,22,0,1,0,149,0,1,28,27,23,0,155,1,65,0,0,15,8,0,0,0,4,54,0,1,0,1,0,1,436,1,57,77,0,0,27,0,0,13,2,1,478,1259,2,0,4,0,1,179,0,3,13,5,6,4,0,3,0,4,2,0,0,0,0,5,10,0,0,1,1,1,0,6,1,11,0,0,1284,0,0,0,0,457,2,0,4,1,0,0
0,0,0,1,0,1,0,1,0,10,245,0,8,1,0,0,0,0,222,74,28,5,10,1,0,598,79,11,221,0,246,2,0,33,0,0,0,221,0,2,24,6,0,36,2,0,0,0,0,1,2,83,0,77,4,0,1,5,0,1,0,2,1,2,1,1,83,0,216,13,29,2,1,1,1,3,7,1,2,4,2,0,1,242,0,0,211,0,0,1616,1,241,8,1,0,0,2,11,32,0
1,8,0,0,0,15,0,0,3,0,0,0,2,0,0,8,0,96,113,1,290,0,0,0,1,1,6,1,15,0,0,3,4,1,2,3,0,1,0,0,10,17,0,3,15,0,794,1,0,0,46,0,2,35,0,1,7,2,45,4,0,13,0,859,88,2,4,121,827,0,2,0,14,0,0,100,5,0,1,0,17,0,1,45,1,4,1,0,52,2,36,2,314,790,111,0,4,7,20,0
88,246,0,717,0,0,0,0,1,0,277,0,91,274,0,0,0,99,28,0,101,0,0,15,0,101,1,96,1,0,1,0,88,2,0,658,1,2,0,26,0,1,2,1,246,0,1,0,1,4,0,1,2,0,13,0,1,1,0,2,1,686,690,0,14,1,0,0,14,0,105,2,13,0,2,2,0,0,0,1,0,0,0,4,0,0,1,0,0,28,0,98,93,2,2,1,36,1,0,13
53,15,0,0,0,0,0,2,50,1,129,0,45,127,32,0,0,0,44,126,119,0,6,344,6,3,3,2,3,0,1,0,3,5,0,2,0,0,0,0,4,923,1,17,318,0,21,21,0,0,139,0,0,13,19,0,0,1,0,3,0,333,1,0,1,12,0,0,0,4,0,0,927,0,0,1,0,0,1,0,2,2,0,873,1,1,4,0,139,19,1,7,47,7,0,0,15,0,0,1
0,11,1,1,0,2,18,0,12,21,0,0,3,1,0,11,1,4,710,13,0,105,7,102,2112,3,122,0,0,0,1,4,1,1,0,3,0,0,1,1,22,0,0,12,1,0,1,5,0,1,5,5,0,0,267,2,34,2,0,12,0,6,1,1,281,0,3,0,1,35,3,0,0,1,1,44,1,0,2,11,46,4,4,114,0,14,10,0,3,742,0,0,0,7,0,1,0,8,11,4
214,25,0,3,1,0,12,3,14,10,0,0,0,236,0,13,0,623,33,91,627,0,33,656,0,1,0,4,1,0,7,6,2,34,0,0,0,1,0,1,9,0,1,3,3,0,0,5,0,0,0,1,98,33,4,0,0,0,1,0,0,3,654,101,0,2,11,2,0,0,656,4,3,1,0,0,0,0,75,89,1,0,3,13,0,92,95,25,0,0,0,8,30,3,3,0,65,245,6,1
