"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
81,0,0,29,0,0,0,2,1,16,86,0,6,1,0,0,0,0,571,1567,0,2,1,1,2,0,0,1,7,0,0,0,34,0,2,0,0,1,1,0,1,5,2,0,3,0,77,1,1,15,0,5,0,1,1,0,0,8,0,29,0,577,1463,1,1,3,8,2,0,2,1,227,0,0,0,6,0,0,72,0,1,15,0,1,0,0,0,0,1,2,0,2,1,2,0,1,2,1,41,6
12,0,0,1,1,3,0,632,600,0,0,2,0,30,0,0,0,2,5,0,0,2,0,3,1,1,1,1,10,0,0,86,3,202,1,0,633,0,0,0,1,1,0,2,0,1,0,1,0,0,1,3,574,0,1,0,0,0,1,28,0,8,0,564,1,0,202,81,0,626,3,0,0,0,0,5,0,0,0,0,1,0,3,3,0,1,0,0,1,0,1,632,5,13,3,0,0,0,1,0
0,5,0,0,814,1,0,0,8,0,0,2,6,1,0,0,0,0,299,2,48,0,9,41,0,0,0,0,7,0,0,10,37,2,0,1,5,0,0,2,0,783,2,0,2,0,1,0,1,0,1,2,794,0,0,0,8,88,0,2,0,0,1,0,14,1,14,0,0,0,288,0,18,0,0,283,280,0,3,35,38,0,16,5,0,0,296,279,3,0,1,327,1,0,109,0,1,0,0,3
6,5,0,1,1,7,3,1,0,3,0,0,4,25,0,5,0,61,2,0,2,2,0,33,0,63,0,1,1356,0,2,0,10,187,0,22,0,10,0,12,66,1,2,15,2,0,3,10,0,1,0,1,0,31,7,1,27,2,0,23,0,1411,75,4,500,0,8,3,2,0,9,196,0,1,1,0,0,0,12,0,14,27,159,2,2,0,512,6,0,0,1,30,2,1,1,0,0,2,3,0
68,161,1,8,0,0,0,0,188,0,0,0,67,490,1,1319,0,2,2,0,0,7,0,54,0,0,2,0,1,0,1,1,67,1,0,24,5,1,0,0,0,0,6,1,2,2,0,0,0,3,1,1,1,0,0,0,0,1,0,514,0,3,19,0,2,214,0,4,0,0,1,0,1,0,0,2,2,0,3,12,1252,0,2,1,0,5,11,0,0,0,8,443,0,10,1,0,1,0,0,0
1,45,0,4,2,0,1,0,5,1,0,2,20,1,0,22,0,1,3,2,0,0,6,0,4,336,3,0,0,0,13,1,16,0,0,3,352,3,0,1,368,5,1,0,0,0,1,4,0,0,0,19,0,4,0,0,0,2,0,19,0,345,1,4,0,0,0,1,0,0,326,49,3,0,0,1,0,0,5,123,0,2,0,8,0,0,0,0,117,0,0,899,0,0,920,1,910,11,3,0
169,1,1,9,71,1,0,0,2,1,0,58,0,4,0,8,0,0,4,0,3,1,1080,0,1,1,1,0,0,0,1,0,19,0,0,8,0,0,0,2,0,4,171,0,2,0,0,23,0,2,0,1,405,4,25,0,20,0,0,0,0,398,1,61,0,0,0,13,0,6,408,3,50,0,0,2,3,0,1,155,1,61,22,54,0,1,17,1,9,447,1,1,1,1162,16,0,0,0,1,1
0,1,0,153,0,0,0,0,0,1221,0,0,1,0,0,1167,0,0,0,0,0,0,425,134,3,0,9,52,2,1,0,0,1,0,0,1,0,21,0,0,0,0,60,0,25,0,22,1,0,159,1,141,51,0,4,0,3,2,1,33,0,0,20,0,8,0,1,0,52,0,1,2,27,0,0,0,2,0,0,1,0,0,1168,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,14,0
4,17,0,0,2,0,757,0,123,284,0,1,2,2,0,0,0,270,3,0,0,1,87,0,41,0,0,0,1,0,0,0,2,757,0,0,5,14,0,0,0,0,0,0,0,1,0,776,0,99,3,0,89,0,0,0,0,0,0,7,0,9,796,0,3,0,0,0,0,1,2,0,0,0,2,0,0,0,745,0,0,0,0,3,0,4,0,1,0,0,0,13,3,37,0,0,0,30,0,3
0,362,0,1,1,1,0,0,1,26,0,353,1,0,1,49,0,3,3,4,0,4,0,123,0,0,0,4,8,0,1,1,141,135,0,8,6,2,0,2,0,0,0,15,971,0,3,132,1,0,44,15,2,0,12,0,4,0,42,2,1,1,1,2,0,5,13,1,2,48,25,1,2,0,0,0,144,2,130,1090,55,1,11,4,0,0,403,0,2,0,124,375,1,4,0,1,5,61,1,0
229,4,0,0,3,1,5,220,3,7,0,10,1,11,535,2,0,0,549,0,1,0,85,4,73,4,2,3,1,0,1,577,543,30,0,1,218,15,0,0,0,2,28,4,1,0,30,3,0,2,0,0,0,77,1,1,0,0,26,1,0,40,78,0,5,4,0,1,2,8,3,73,0,0,0,1,2,0,12,13,0,10,3,0,0,194,6,0,0,11,5,590,1,589,2,0,1,26,0,6
3,102,0,27,0,101,37,102,4,105,1,8,1,1,0,100,2,2,11,0,35,33,3,0,5,3,12,0,3,0,12,0,36,0,0,2,0,17,0,0,251,1,1,8,3,0,0,5,1,2,5,14,3,38,0,0,98,0,0,681,0,0,1,6,281,1,3,2,0,5,83,1886,0,0,1,4,9,2,9,1,3,1,37,3,0,7,0,0,710,0,7,4,12,2,2,0,4,33,1,1
253,30,0,3,0,1,1,0,31,2,0,80,0,1,0,1,1,0,0,2,0,0,0,625,603,2,30,245,5,0,0,1,25,28,0,0,9,0,1,1,0,1,1,4,0,0,0,585,1,0,2,1,4,1,1,0,0,0,1,0,0,10,0,0,0,3,88,0,2,0,0,0,240,0,0,0,23,0,80,2,33,0,93,1,0,74,68,0,0,1,2,0,1,1689,0,0,6,1,0,0
1,3,0,7,1,0,293,315,16,0,0,9,0,1,0,40,0,1,13,107,1,1,0,0,115,306,295,2,287,0,0,0,48,0,0,4,0,2,0,0,6,14,916,0,110,1,2,1,0,9,1,2,2,10,1,0,6,0,1,7,0,847,0,3,1,1,1,1,8,101,0,0,0,0,0,0,1,0,0,0,0,13,851,2,0,1,6,46,1,0,1,13,0,6,136,0,0,0,0,3
2,0,0,0,0,0,0,13,0,345,0,0,0,0,42,0,0,0,2,0,36,5,2,1,0,0,6,0,2,0,0,2,0,0,0,1,0,53,0,49,0,0,1,21,0,0,974,0,1,38,357,0,0,358,1,0,345,899,0,0,1,1,14,0,11,2,6,45,36,0,0,353,0,0,0,0,1,0,1,2,0,0,14,2,0,0,0,0,0,0,7,919,5,1,4,0,17,2,0,0
34,0,0,3,0,0,2,1,6,0,0,1,3,0,0,4,0,0,4,653,0,0,0,2,91,36,0,0,0,0,32,0,1732,0,0,1,0,0,0,42,0,1,1,12,0,0,29,0,1,0,1,0,0,1,0,0,0,1,0,3,0,10,2,1,89,0,0,3,0,15,78,0,2,0,0,0,0,0,1,1,1,4,87,2,0,1840,12,25,0,76,0,10,1,0,0,0,40,0,1,2
