"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
6,8,0,65,3,2,0,58,4,0,158,0,0,13,0,7,0,1,1096,0,137,1,1,0,6,3,2,0,1,0,0,0,9,0,0,0,12,6,0,0,8,7,1085,57,2,0,0,0,0,3,0,6,147,1,0,0,0,0,0,8,0,0,409,393,0,0,0,0,1,5,1097,4,0,0,0,2,2,0,14,0,0,62,1,1,0,3,0,0,6,1,0,18,29,26,0,0,1,0,2,0
0,9,0,647,0,2,5,0,0,0,1,41,0,1,0,0,0,0,0,0,3,0,0,0,660,0,622,236,0,0,1,2,15,22,0,1,0,0,0,2,0,1,0,0,95,0,102,3,0,26,2,0,1,0,32,0,0,7,0,655,1,3,0,659,0,24,0,0,0,0,0,0,0,0,0,5,4,0,7,1,1,87,0,2,0,0,0,83,9,0,250,1,661,5,0,0,0,1,0,2
14,109,0,2,0,0,4,1,33,0,0,106,1,2,0,0,0,0,12,0,19,0,1,0,2,1,738,12,5,0,1,2,35,7,0,10,1,0,0,0,0,1,0,1,1,0,0,3,0,6,1,2,0,1,264,0,48,2153,0,100,0,2,0,1,0,13,24,2,15,715,31,2,1,1,1,279,3,0,8,7,0,2,1,13,0,7,0,1,0,0,37,1,0,3,2,0,0,11,98,20
0,19,0,0,0,1,64,1116,3,9,1,20,417,0,0,0,0,0,1,1,0,0,1,2,4,0,0,53,1,0,1010,1,15,1,0,416,0,23,0,152,148,3,1,0,1,0,0,1,0,0,2,3,2,52,0,0,17,0,0,1,0,58,0,1,48,0,56,1,0,0,1,2,1,1,0,5,0,0,1,1,1,23,3,4,0,2,0,0,155,0,2,1,0,0,0,0,1,1055,8,7
5,0,0,11,0,665,208,602,1,2,0,2,4,1,0,90,1,26,227,10,3,0,26,1641,0,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,99,5,211,83,0,0,0,0,2,1,0,31,0,264,0,5,28,1,5,1,0,0,0,0,0,21,0,0,1,0,2,1,0,0,0,611,1,2,0,11,3,0,0,0,4,11,0,0,1,0,1,15,1,5,2,0,10,2,9
1,8,2,0,0,6,1551,1,8,5,1,211,0,1512,0,32,0,0,70,0,3,0,3,214,32,0,9,1,14,0,3,0,72,0,0,1,0,0,1,1,79,0,0,1,83,0,1,0,0,1,76,7,28,0,9,0,1,0,0,2,0,1,70,3,2,0,2,0,1,11,1,0,0,0,0,3,5,0,5,0,8,2,2,0,0,1,0,0,583,0,1,3,0,218,14,0,1,0,10,3
0,1,0,8,621,3,0,207,0,0,17,0,5,83,0,1,0,32,1,1,5,10,10,1,11,82,2,0,2,0,1585,0,5,0,1,1,0,3,1,2,578,0,4,0,7,0,11,3,0,8,4,228,0,9,205,0,0,82,1,1,0,35,28,4,0,1,0,0,3,1,34,0,0,0,0,26,1,0,0,6,1,0,2,0,0,0,0,0,1,0,3,0,8,205,1,0,1,567,3,227
6,0,0,316,0,2,137,352,0,1,0,315,9,47,317,1,0,7,309,2,0,7,15,3,17,0,0,2,0,0,0,0,3,0,0,0,0,0,0,13,6,1,39,0,0,0,1,0,0,0,3,0,872,1,1,0,1,0,0,0,0,0,0,6,2,9,1,0,4,133,0,5,41,0,0,1,1,1,0,131,1,0,0,884,0,16,0,0,1,879,0,15,1,0,43,0,1,14,2,2
39,17,1,0,0,3,4,0,1,805,0,1,0,3,0,0,0,280,0,1,1,2,0,12,782,0,6,0,305,0,0,0,0,1,0,1,2,49,0,8,769,0,0,1,5,0,1,0,0,15,0,766,2,5,3,0,0,0,0,0,1,0,0,108,0,0,0,0,0,1,108,0,0,0,0,3,6,0,4,1,21,0,7,0,0,0,0,0,0,0,0,2,0,16,2,0,0,0,3,826
1,23,0,452,187,0,1,9,2,67,0,1,0,1,0,18,0,23,25,0,181,2,196,0,3,507,0,0,18,0,465,1,179,155,0,2,9,1,0,5,1249,2,159,0,0,0,73,1,0,14,11,25,3,68,2,0,0,0,0,0,0,28,7,24,2,6,0,1,0,1,7,0,1,1,0,1,0,0,2,0,3,0,61,1,1,0,0,0,0,476,0,7,3,201,0,0,1,3,1,20
0,1,0,4,0,0,0,0,0,0,0,0,6,161,0,22,0,1,32,9,0,1,0,0,5,5,0,0,60,0,1163,11,4,3,1,3,19,0,0,0,1131,0,0,0,1,0,19,1,0,162,0,9,1,158,2,0,0,0,0,0,0,0,1,8,1,2,0,0,27,1,0,1,0,0,0,0,135,1,425,1,31,1,166,2,0,0,6,0,0,0,0,1138,0,0,55,0,0,0,3,0
3,1193,0,1,0,16,1,0,2,1129,0,2,0,1,1,2,0,2,0,0,17,0,15,3,5,0,0,10,2,0,17,0,0,0,0,17,23,0,0,1,3,0,158,0,0,0,0,0,0,2,1,453,2,417,430,0,0,5,8,2,0,1,4,0,0,7,0,0,1,5,54,17,2,0,0,0,1,0,4,21,0,432,1,3,1,0,0,0,0,0,17,0,414,2,3,0,2,0,2,62
1,1069,0,8,1,0,0,0,1092,66,0,1,0,1080,0,29,0,0,0,11,3,2,0,1,1,64,0,156,441,0,2,3,0,3,0,150,46,1,0,2,55,3,4,57,6,0,28,0,1,5,0,0,0,1,1,0,153,16,0,0,0,1,19,0,0,3,0,9,63,0,7,1,0,0,0,13,0,0,2,3,0,17,6,5,0,2,0,0,0,1,0,57,1,6,152,0,45,18,5,1
2,4,0,4,0,0,0,1,20,1529,1,240,10,0,21,3,0,8,0,0,1,0,0,0,0,3,0,0,209,1,0,208,2,9,0,5,32,0,0,0,0,83,0,1,0,0,0,0,0,203,5,1,1,11,0,0,0,0,0,1,0,1512,224,2,0,1,0,0,14,1,0,1,0,0,0,0,25,0,62,2,12,8,7,0,0,4,74,1,0,0,25,205,0,2,197,0,0,1,1,0
9,0,2,28,0,0,124,0,0,1,0,1,1,18,0,0,0,1,0,309,3,3,5,56,2,0,0,8,1,0,4,1,123,1,0,20,298,3,0,8,3,1,0,1,1,0,0,2,0,91,31,3,0,0,0,0,0,1,4,2,1,1,0,2,8,6,1,0,0,2,3,0,1,0,2,1,0,0,1,0,0,42,298,20,0,0,2376,0,124,1,7,0,0,3,921,0,1,1,6,1
2,4,0,0,0,387,0,1,4,0,0,0,0,0,0,6,0,2,1,0,46,0,0,1,1,2,0,0,0,0,0,0,0,0,0,11,0,20,0,0,1,19,26,1,14,0,6,0,0,0,0,1,0,999,0,0,3,0,0,0,1,3,0,0,1056,20,1019,0,48,3,0,2,1,0,0,1,22,0,0,5,14,376,385,46,1,10,0,0,395,0,0,5,0,1,0,1,8,19,0,0
1,0,0,1,526,0,0,0,6,30,0,14,11,1,177,26,0,503,9,0,511,0,2,65,0,72,0,0,515,1,73,0,0,0,0,0,2,0,0,0,5,0,202,0,0,0,185,0,0,0,0,0,78,0,1,0,0,0,0,0,0,0,502,0,199,0,0,1,0,1,0,0,0,0,0,1,1,0,3,73,2,1,2,0,0,2,14,0,56,0,1,1,0,73,561,0,0,488,1,0
1,1,0,0,2,3,0,0,0,669,0,16,7,24,0,11,0,12,0,0,0,1,1,2,94,241,40,13,5,0,2,0,7,1,0,1,0,1,1,4,1,0,688,0,0,0,0,38,0,2,2,13,688,75,0,2,28,0,87,14,0,18,2,1,2,700,0,254,0,4,2,6,5,1,0,0,3,0,26,1,745,1,254,7,2,2,1,0,84,1,0,3,1,3,0,0,3,70,0,0
450,20,1,6,0,61,0,1259,7,3,0,176,1,3,0,4,0,0,0,1342,6,199,82,27,2,0,10,2,7,0,1,2,32,0,0,1,0,3,0,28,1,0,0,2,2,0,22,5,1,2,7,0,485,0,1,0,0,0,0,2,0,11,1,5,1,0,0,7,2,1,9,8,0,0,1,30,1,0,1,0,10,0,1,513,1,9,0,0,0,3,1,0,0,0,0,0,14,66,24,15
804,1,1,1,746,0,104,0,31,0,0,0,1,1,0,37,0,17,271,291,44,2,3,1,4,5,10,0,0,0,286,271,2,0,0,3,750,0,0,3,111,1,4,0,1,1,260,0,0,0,0,1,0,0,2,0,10,0,27,0,0,1,5,0,1,14,1,0,0,3,1,0,0,0,0,0,1,0,1,2,0,1,6,761,0,13,0,0,6,18,3,3,39,0,4,0,4,0,4,0
2,2,1,0,27,101,37,0,1,48,0,694,2,0,0,13,0,7,93,1,6,4,1,36,3,2,121,98,17,0,0,1,5,0,0,6,104,2,0,1,0,0,2,0,108,0,3,2,0,0,9,0,10,5,0,0,0,6,0,0,1,6,94,5,0,0,0,0,2,34,1,0,0,0,0,1,696,0,8,6,1,251,1925,1,0,5,0,0,0,1,76,0,98,111,0,0,0,0,0,96
2,43,0,1,1002,8,49,11,0,0,0,7,0,0,0,0,0,0,1,0,15,5,52,0,4,0,389,22,2,0,48,0,1026,0,0,0,0,0,0,11,4,1,2,0,0,0,6,62,0,19,2,0,17,62,1,0,2,51,1,958,0,22,3,9,4,0,3,3,129,5,0,15,15,0,0,0,1,0,0,0,16,0,6,1,0,9,0,0,3,4,2,0,405,363,52,0,0,2,42,0
0,0,0,48,0,0,0,0,4,0,0,8,8,1,1,1,0,0,5,0,4,0,0,5,0,43,1,1,9,0,14,134,1075,0,0,0,0,3,0,1077,140,41,0,0,4,0,0,0,0,1071,3,1,0,5,10,0,9,11,0,4,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,2,3,1,2,3,0,0,157,1055,22,0,0,0,1,2,0,1,1,0,0,0,0
