"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,0,0,1,1,2,1,0,3,0,1,3,5,3,0,2,0,1,8,0,0,20,0,1,7,2,14,1051,0,0,4,11,1,0,0,2,1,2,0,2,0,0,1048,1,6,0,2,11,0,0,1,0,397,51,150,0,0,1,6,51,0,1,1,58,19,6,1102,9,22,8,5,44,393,0,0,0,22,1,27,13,157,1,15,0,0,6,0,1,127,7,0,3,6,10,10,0,1,49,1,0
0,0,0,4,2,0,0,0,0,3,246,0,1,0,0,3,0,1,3,52,13,0,0,0,1,5,93,761,0,0,0,5,0,29,0,1,13,1,0,1,250,43,0,0,0,0,0,3,0,0,0,0,0,11,1,0,1,1,4,0,0,745,98,2,0,0,0,0,19,286,0,0,0,0,0,121,0,0,0,108,0,37,0,0,0,0,1,0,0,0,1910,1,100,0,0,0,18,0,0,2
7,5,0,1,3,1,0,0,464,23,178,0,0,12,0,0,1,2,0,439,0,1,1,0,9,4,4,0,0,0,21,1,1,0,0,0,0,0,0,0,1,0,0,0,22,0,71,24,0,1,25,22,0,0,2,1,1,0,0,2,0,7,0,2,0,0,0,10,9,0,0,3,1,1,0,1189,0,1167,0,0,1,0,17,1,0,0,0,0,0,0,3,0,1,1,0,0,1222,11,0,4
0,56,0,0,385,0,0,22,22,0,3,134,0,147,0,0,384,53,2,0,4,3,0,0,365,0,0,153,0,0,0,1004,0,1,0,0,2,0,0,0,988,0,0,1,0,0,19,8,0,1,0,0,138,0,1,0,0,0,5,0,0,0,0,0,19,0,0,0,2,0,0,1,0,0,0,0,0,1,6,1,0,2,0,1,0,1017,0,0,0,0,0,0,0,0,18,0,15,13,3,0
0,0,0,88,69,0,7,0,5,35,0,0,1,0,12,4,0,0,3,1,0,0,0,501,0,4,0,1,0,1,0,0,1,0,0,9,196,78,0,4,0,5,0,197,0,0,6,0,1,1,0,8,0,0,0,0,8,0,0,1,0,73,193,1481,0,0,0,0,0,1,1,184,11,0,0,0,0,0,0,1,1,1,20,0,0,1,26,1,520,0,0,0,0,503,1,0,0,209,1,524
13,0,0,18,1,1246,1,0,20,62,0,0,1,1,0,1,1,1,47,0,6,8,7,1,1,425,21,18,0,0,4,1,1,0,1,29,0,0,0,3,488,21,435,67,0,0,2,1,0,1,174,2,0,55,59,1,1,46,20,0,0,1,0,5,459,3,11,0,3,184,1,0,1,0,0,1,463,0,8,1,0,5,4,9,0,10,3,9,0,4,0,0,4,0,154,1,170,1,10,163
0,2,1,1,35,0,0,0,34,87,0,0,0,108,0,0,1,2,2,1,0,8,0,0,5,5,2,0,0,0,17,0,0,1,0,1,793,2,0,4,22,2,0,0,0,1,0,295,0,0,0,2,0,0,40,0,6,1,0,0,0,270,0,38,1,283,0,2,0,3,0,1,1,0,1,0,1,0,0,0,3,6,0,27,0,0,0,0,0,0,766,0,0,0,0,0,2099,9,7,1
246,0,0,0,0,0,727,2,0,1,0,0,13,0,0,0,0,0,704,1,0,0,0,0,223,0,0,2,5,0,740,2,0,0,0,0,107,0,0,0,1,0,0,0,0,0,0,266,0,0,1,1,724,0,2,0,0,1,1,3,0,28,89,1,0,1,0,686,90,1,251,0,1,0,1,0,0,0,1,0,1,11,36,0,0,0,6,0,4,0,0,1,0,1,0,1,0,1,15,0
12,5,0,0,30,8,0,0,0,831,0,308,3,0,0,1,0,303,1,0,4,45,0,769,0,2,0,286,0,1,94,12,1,0,0,7,1,0,0,0,3,37,1,0,0,0,270,2,0,17,1,3,2,0,0,0,2,0,2,0,0,14,44,0,0,4,16,3,0,0,0,879,0,0,0,2,0,0,0,2,1,9,0,822,0,0,12,1,0,0,4,2,1,0,3,0,2,111,0,4
1,1,0,0,0,0,0,0,0,30,0,1,0,0,7,8,0,25,0,2,0,59,0,0,2,1,4,0,0,0,60,1164,1,14,0,0,1,0,0,429,7,27,0,0,0,0,0,1226,0,1,0,1,0,0,1,0,7,12,0,0,0,415,0,0,1,0,0,150,134,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,1172,3,0,0,1,0,0,20,2,0,0
