"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,12,0,8,1,27,4,0,0,26,0,1,2,58,0,1,0,0,7,57,1085,4,416,0,0,3,0,20,0,0,8,1,2,0,0,1,0,7,0,0,1069,18,0,0,0,1,378,0,0,0,0,5,2,0,66,0,0,0,20,43,0,1,1,1,22,49,6,0,60,433,1,0,0,0,0,3,1,0,0,147,399,0,2,0,0,2,45,0,2,0,0,27,393,0,0,0,4,1,26,20
58,0,1,3,0,0,394,0,414,0,0,2,0,26,0,6,0,1,0,0,0,2,2,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,20,1,3,0,1,1,0,0,0,0,52,1,0,0,52,0,0,0,3,0,1192,0,0,17,2,0,0,2,161,11,48,30,1,3,0,0,0,0,0,8,0,21,1,3,0,0,7,0,59,26,11,2,15,0,0,27,0,1173,0,0,1131
0,191,0,0,1389,0,2,0,5,63,1,1,1,1,0,2,0,0,1,10,0,192,24,0,10,22,0,65,527,0,0,0,1,0,0,0,0,0,0,22,0,2,1,1,0,0,0,0,1,0,0,481,172,3,2,0,8,22,1,83,1,7,11,61,0,9,1,10,0,1,3,2,0,0,0,0,0,0,0,5,1,13,2,2,0,10,1,68,0,19,2,0,1,1354,4,0,1,79,1,24
0,1,0,232,9,2,13,1,83,102,0,0,93,12,0,0,0,3,87,9,269,0,0,286,0,682,6,2,281,2,35,0,27,0,0,3,0,3,0,2,3,3,31,29,13,0,2,0,0,3,1,44,0,0,2,0,256,0,6,0,0,102,1964,0,45,0,0,15,12,1,8,0,12,0,0,17,32,0,2,0,0,1,0,0,0,7,27,1,34,0,0,39,0,0,18,0,14,5,3,3
6,0,0,4,4,0,1,0,1,0,4,0,3,0,0,0,1,3,51,6,0,48,430,0,0,16,3,0,14,1,0,1,2,0,0,11,1,0,0,143,0,1031,1,2,0,0,153,0,0,0,0,19,0,148,2,0,0,1023,0,0,0,1,3,1,2,2,4,64,1,0,0,137,7,0,0,14,0,0,142,0,0,9,2,0,0,1,0,0,5,0,0,6,0,4,1048,0,408,4,1,1
0,48,0,0,0,0,4,0,0,1,41,0,0,6,0,0,0,933,2,3,17,858,4,317,0,16,0,0,0,0,0,0,1,0,0,3,122,3,0,0,0,0,0,0,1,1,1,0,0,0,0,5,10,0,849,0,0,1,107,0,0,0,0,130,13,17,0,1,69,275,3,342,0,0,0,0,3,0,347,0,107,0,0,2,0,0,13,0,0,1,0,0,0,3,5,0,6,5,304,0
0,0,0,0,3,1,5,1,0,2,0,8,1,41,0,3,1,0,791,3,0,1,4,109,11,11,0,9,1,0,0,1,2,0,0,4,36,3,0,94,0,296,778,6,4,1,5,31,0,0,2,0,115,0,38,0,1,7,0,0,1,6,1,2243,2,14,9,13,0,15,1,0,1,0,0,16,0,0,0,5,1,0,109,1,1,0,0,0,3,1,5,112,0,1,6,0,1,0,1,1
23,0,0,1,382,0,3,0,0,6,142,1,21,8,0,1,0,1,0,0,2,1,0,1,0,2,7,2,13,0,0,20,9,1044,0,5,121,15,2,10,12,6,0,2,0,0,0,0,0,1,1,0,0,22,0,0,0,71,55,3,0,2,19,2,0,1,1066,444,0,0,5,1,1,0,0,55,133,0,3,139,18,1048,2,0,0,1,2,0,1,0,2,0,20,19,0,0,0,0,0,0
12,3,0,12,0,3,0,108,0,0,0,0,0,112,0,1,0,1,2,1,0,1,11,901,0,0,11,0,40,0,1,14,11,0,0,0,0,4,0,15,316,9,0,16,1,0,0,0,0,1,115,848,10,0,0,0,0,4,2,0,0,0,857,17,1,2,2,113,13,0,0,0,848,0,0,342,0,0,10,0,10,3,0,0,0,3,1,0,11,30,9,15,0,0,7,0,116,3,1,0
94,2,0,33,1,0,0,0,0,11,0,124,3,1,0,2,0,0,0,0,0,1,49,0,3,5,36,0,3,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,105,6,0,0,0,2,0,25,0,0,826,102,1,116,0,0,0,1,783,0,0,0,1,2,1,313,784,0,1,1,0,7,0,0,0,752,2,0,0,0,2,1,775
267,0,1,3,14,1,38,0,1,634,0,32,220,2,0,91,1,26,665,9,0,37,670,0,1,11,1,4,1,0,243,0,2,238,0,5,1,0,0,18,1,3,1,237,0,0,101,38,0,3,2,3,14,0,2,0,0,0,32,0,0,653,10,15,14,1,6,10,90,2,4,0,1,0,0,117,238,1,31,1,17,1,3,3,1,3,3,0,7,1,3,10,29,13,1,0,1,4,0,32
0,0,0,0,3,1,47,0,0,346,1,4,5,6,0,23,0,0,0,0,2,3,935,0,0,122,21,6,0,1,0,0,2,1,0,14,112,0,2,1,5,0,4,34,0,0,1,0,0,0,5,0,52,3,2,0,0,0,41,2,0,136,331,0,2,1,0,1,0,3,44,0,4,0,0,2334,5,0,1,13,37,1,2,0,0,1,1,0,1,108,1,2,0,0,0,0,8,1,132,23
106,1,0,0,7,2,0,1,0,294,2,2,0,16,0,0,0,0,1,0,94,0,1,41,1,1,1,18,1,0,0,122,0,279,0,9,6,92,0,3,2,306,6,2,0,1,0,0,0,0,1,3,840,10,2,0,1,2,6,106,0,2,1,0,1,0,41,1,18,0,0,20,0,1,0,97,0,0,0,0,43,8,4,47,0,0,1,0,3,1,0,14,0,0,2296,2,0,6,0,4
49,0,0,0,2,2083,292,2,39,2,1,14,1,0,0,2,0,0,1,2,112,0,5,39,8,36,109,0,0,0,1,1,1,770,0,18,0,3,0,2,32,22,21,0,1,0,2,3,1,2,1,1,36,44,0,0,799,2,4,1,0,0,2,11,5,1,1,294,0,14,33,0,0,0,1,0,15,0,0,0,2,0,4,0,0,6,1,0,1,7,22,3,0,0,1,0,7,1,0,1
1,509,0,1,22,0,0,0,0,1352,0,33,80,30,1,0,0,1,4,0,13,500,1,0,8,0,0,0,173,0,0,75,0,0,0,0,0,0,0,0,0,0,464,500,0,0,0,0,1,483,8,1,3,0,0,0,1,74,1,3,1,3,1,1,0,3,1,3,6,6,461,11,1,0,0,2,3,0,0,0,1,0,1,0,0,27,0,1,1,2,24,10,83,0,0,0,0,2,1,1
