"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,377,1,123,0,0,8,146,44,19,4,0,6,0,57,0,5,9,15,0,1,1,2,0,0,3,0,3,0,13,0,0,4,139,0,0,1,345,0,4,1,2,0,0,2,0,40,3,2,938,2,10,0,360,4,0,0,0,365,140,1,2,0,136,0,0,8,6,0,51,0,1,984,1,0,11,4,0,1,24,1,1,4,0,0,1,383,1,0,0,2,1,0,3,0,53,121
62,23,0,1,1,2,205,219,4,0,562,29,3,8,0,87,0,4,12,0,3,5,0,4,1,4,0,1,0,1,1,2,3,0,0,0,0,2,0,12,0,1,2,0,0,0,2,3,0,73,0,0,1418,15,0,0,0,0,1,0,0,532,2,0,3,1,2,11,0,3,0,24,0,0,0,6,0,0,2,2,3,1348,74,3,0,2,0,0,10,0,0,0,0,167,2,0,0,0,25,2
0,0,1,15,0,882,1,0,6,10,0,8,39,2,0,4,0,0,1,48,7,120,37,0,0,1,1,10,0,0,2,0,41,0,0,0,110,897,0,0,18,0,0,0,1,0,0,44,0,0,2,1,0,2,7,0,1,2,2,0,0,1,1,964,1,2,0,1,7,2,0,47,6,0,0,2,22,0,8,12,1,4,0,2,0,5,129,0,113,17,2,14,0,358,0,0,15,3,938,0
4,116,1,0,4,3,1,1,18,3,1,130,321,4,0,0,0,0,1,864,2,1,0,8,102,2,3,0,1,0,3,0,854,1,0,1,0,315,0,0,132,0,0,1,0,0,1,34,0,2,1,5,9,0,0,0,0,0,0,0,0,853,5,2,4,5,0,316,345,1,0,294,0,0,0,129,1,0,0,0,0,11,0,0,1,16,0,0,2,2,13,0,1,0,1,0,0,47,0,1
3,0,0,1,11,2,0,841,0,0,0,1,1,0,0,0,0,7,7,0,0,22,7,2,2,0,0,6,1,1,2,3,4,0,0,0,0,42,0,0,1,0,37,0,0,0,3,6,0,2,1,1,865,253,5,0,98,35,0,1,0,0,0,0,723,3,0,0,7,1,0,0,2,0,0,2,15,0,0,23,797,289,12,106,0,18,0,0,0,14,1,43,326,2,284,0,7,49,2,0
0,2,0,1,81,4,33,0,3,18,0,39,0,3,1,4,1,1,0,24,1,1,1,1,10,0,0,5,743,0,12,10,3,1,0,21,2,0,0,1,0,5,2,113,290,0,2,3,0,5,115,108,5,0,0,0,105,4,4,2,1,1,35,3,2081,4,1,8,0,0,299,0,1,0,0,3,4,0,118,1,1,0,292,286,1,0,17,1,5,5,2,1,4,0,1,0,0,21,12,1
82,0,0,0,4,4,16,20,0,0,1701,2,1,0,0,92,0,3,1,0,1749,0,0,0,1,73,14,1,0,0,0,0,5,83,0,0,1,1,0,2,0,0,0,1,4,0,0,2,0,5,0,1,0,0,4,0,0,0,1,0,1,3,0,2,1,0,0,3,0,0,0,0,10,0,0,675,1,0,99,0,1,0,7,0,0,0,231,0,81,0,1,0,0,0,1,0,6,1,1,1
166,1,0,1,0,3,0,0,0,0,0,2,189,1,0,1,0,0,1,2,4,6,29,23,29,0,0,1422,0,0,5,0,10,65,0,31,59,6,0,16,0,1,0,0,23,0,0,24,0,520,2,5,6,7,11,0,34,0,2,1,0,170,0,0,4,189,0,9,8,4,4,2,5,0,0,9,1,0,1,77,0,0,2,191,0,1,0,0,9,4,3,19,1372,12,0,0,4,0,192,0
1,1,0,905,11,9,0,0,0,0,0,16,1,41,0,1,0,0,6,13,10,0,149,4,0,16,7,1,3,0,2,0,0,354,1,0,0,1,0,954,127,0,0,2,6,0,356,47,0,0,0,3,0,1,0,0,2,8,0,1,0,2,3,1,0,0,3,0,1,0,0,953,19,0,1,0,2,0,1,5,0,1,2,4,0,1,58,0,46,343,4,375,0,48,0,0,58,0,5,4
123,0,0,0,1,1,0,0,4,0,1,4,9,3,0,8,0,1,2,6,2,45,0,4,0,45,1,1,13,0,5,1,10,0,0,17,2,0,0,16,0,2,0,3,1,0,2,136,0,115,3,0,1,0,3,0,339,4,1,2,1,7,3,379,45,11,17,7,2405,1,1,0,22,0,0,1,3,0,1,923,0,56,0,2,0,4,0,0,20,18,7,4,13,45,6,0,38,0,23,0
