"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,7,0,2,0,3,10,0,5,0,116,1,54,1,2,3,0,130,41,0,1021,1,0,0,0,1,0,0,0,2,20,1,21,2,0,0,0,0,21,0,51,4,0,362,0,0,0,0,2,0,4,2,0,125,11,1,987,0,0,0,2,958,8,0,0,0,46,1,382,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,349,6,1,1,51,4,0,3,0,0,2,112,13
2,1,0,4,1,3,2,0,21,0,0,22,7,1,0,2,1,108,2,14,1,4,821,3,3,13,1,0,110,0,1,0,843,104,0,1,1,2,0,1,3,3,99,0,0,0,117,2,0,0,4,5,312,5,0,0,0,10,0,19,0,17,1,101,2,1,1,0,17,3,0,92,5,0,0,0,44,0,1,7,49,112,2,0,0,44,0,0,0,0,0,842,12,3,118,0,14,14,818,1
4,2,0,1,0,6,36,0,0,192,2,24,0,4,0,1,0,2,1,1,8,2,0,23,4,60,5,0,35,0,3,0,2,16,0,1485,1405,73,0,1,32,41,213,8,62,0,2,1,0,9,0,23,0,0,26,1,1,20,0,5,0,0,75,12,1,1,200,4,0,0,68,0,15,0,0,71,1,0,1,23,2,5,4,0,0,507,0,0,1,0,0,65,7,0,1,0,1,3,86,4
0,1,1,1814,0,4,0,0,0,0,1,13,85,3,2,10,0,0,2,0,16,0,28,2,5,81,7,6,3,0,2,8,0,0,0,0,13,0,0,1,2,6,1,2,0,0,228,12,0,2,7,1,95,0,3,0,0,1,11,0,0,4,30,0,689,1,1,17,18,0,1,2,36,0,0,1,3,0,16,3,2,14,634,0,0,2,0,1,33,261,8,662,34,14,0,0,0,0,0,34
0,0,0,28,1,17,2,10,0,1165,0,0,0,0,0,0,0,0,1,3,1,157,0,4,2,0,5,1,9,0,0,0,0,5,0,1,0,23,0,1,7,4,477,2,0,0,0,1,0,0,0,15,0,0,159,0,0,0,1299,0,0,3,0,0,0,11,0,0,0,1,4,0,29,0,0,3,0,0,3,170,0,1,22,0,0,14,1287,0,0,21,2,0,0,25,1,0,0,0,0,3
18,0,0,17,0,0,146,0,8,335,0,1004,0,0,0,0,0,1,128,2,7,2,0,0,0,1,129,1,0,0,7,0,1,0,0,1,0,1,0,0,140,0,17,0,145,0,143,19,0,38,1,1,4,2,48,0,2,0,9,0,0,0,21,24,2,20,1,4,0,1,0,0,1023,1,0,0,1,0,1,137,24,0,4,2,0,1,361,0,0,0,0,1,8,13,970,0,0,1,0,1
2,1,0,0,491,2,173,1,58,1,0,1,29,7,0,1,0,1,7,5,65,9,3,0,0,13,68,2,1,0,162,0,2,1,0,0,0,9,0,55,28,158,14,4,5,1,12,9,1,26,0,0,71,1269,0,0,0,509,1,2,1,1,3,3,1382,0,2,29,0,1,0,6,0,0,0,7,0,0,4,1,1,0,1,1,0,2,0,0,1,0,21,1,30,191,0,0,1,8,6,16
2,7,0,1,1274,1,1312,0,0,71,25,5,32,3,0,1,0,1,16,5,0,1,0,23,1,2,469,1,1,0,493,18,53,0,1,3,0,0,0,0,1,28,4,82,3,0,0,0,0,0,163,11,5,14,7,0,24,0,3,1,0,2,2,0,0,0,1,3,0,1,3,0,5,0,0,3,0,1,1,0,0,5,1,1,0,460,0,188,6,0,3,0,76,0,65,0,3,0,2,0
0,5,0,0,1,18,2,0,20,8,0,83,13,0,0,0,0,210,83,1,77,0,2,31,0,87,25,232,33,0,0,78,0,1,0,192,0,30,0,2,36,553,10,0,71,0,0,8,1,0,3,3,1,3,0,0,1551,0,0,1,0,555,0,8,3,0,0,3,0,1,79,1,5,1,0,0,2,0,0,13,0,1,537,16,0,1,0,0,73,0,0,0,1,213,5,0,5,2,0,0
0,26,2,3,1161,0,0,0,0,28,54,0,4,156,1,3,0,1,0,165,0,8,1,1211,1,3,2,2,0,0,0,53,0,0,0,1182,1,60,0,2,0,2,1,0,3,0,0,0,1,0,19,3,159,171,4,0,0,1,0,1,0,24,1,2,0,1,22,2,0,6,2,0,4,0,0,0,16,0,0,1,7,14,4,185,0,0,2,2,4,0,5,0,0,1,0,0,0,171,25,4
