"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,13,0,4,2,0,0,0,17,0,2,2,2,14,0,1,2,0,9,6,1,843,1,16,0,811,8,4,104,1,44,2,0,17,1,1,0,121,1,0,0,0,1,0,0,0,2,3,0,0,0,0,1,41,0,0,287,2085,9,0,0,1,42,13,280,19,0,39,37,5,0,0,0,0,0,1,17,0,0,3,0,1,3,2,0,5,0,0,2,2,1,2,4,36,2,0,0,4,0,0
0,1200,0,0,18,13,4,0,435,1,6,2,6,15,0,0,0,0,0,2,0,186,161,0,0,1,0,0,1,0,8,0,0,0,2,0,0,2,0,5,1,1,0,9,1,0,0,9,0,438,0,51,1,1115,0,0,1,4,162,13,0,1,10,2,1,0,2,16,5,457,0,0,0,1,0,0,0,1,62,4,1,0,435,1,1,2,3,0,57,1,2,0,0,0,3,0,0,0,56,2
0,0,0,1,2,287,2,0,0,0,0,48,7,0,0,2,0,108,18,41,0,3,2,121,2,901,2,2,7,0,1,1,0,0,0,46,310,1,0,0,4,2,0,13,16,0,42,4,0,0,41,6,1,0,1,0,0,0,3,7,0,98,0,0,0,0,0,1,0,21,894,4,0,0,0,5,1,0,1,10,810,123,1,15,0,854,0,0,49,0,1,1,16,0,0,0,38,0,2,0
74,58,0,26,1,7,0,0,1,2,0,2,5,0,0,0,0,3,2,160,1,2,0,0,80,7,2,1289,0,0,6,31,0,1,1,1,0,0,1,1,2,2,2,2,24,0,7,16,0,0,27,5,1333,1,26,1,38,2,1,9,0,1,2,0,22,2,0,3,0,2,60,0,0,0,0,3,2,0,3,1,0,3,1,171,1,1249,0,1,0,2,2,0,0,0,5,0,193,7,2,0
0,8,0,32,0,2,1,2,0,0,0,211,1,0,0,208,0,4,0,654,0,0,0,1,0,240,0,2,1,0,0,28,3,0,0,4,92,0,0,31,2,628,2,0,208,1,627,29,0,0,0,86,0,1,44,0,41,2,0,0,0,0,1,0,1,0,0,36,2,0,0,0,23,0,0,10,1,0,0,642,0,2,0,603,0,0,0,0,1,0,0,2,0,0,248,0,0,13,0,219
17,50,0,0,1053,336,0,0,5,390,1,0,0,1,0,2,0,0,2,6,14,0,0,129,1,0,4,344,2,0,7,5,0,1024,0,0,0,0,0,6,128,1,18,1,1,0,1,0,0,14,3,1,1,0,2,0,1,1,958,1,0,5,18,0,2,26,0,0,7,0,1,0,10,0,1,1,7,0,0,9,1,137,1,17,1,6,0,0,1,22,0,3,0,5,20,0,150,0,1,17
0,1104,0,32,0,21,407,0,6,410,0,15,0,0,0,130,0,0,0,157,0,0,0,0,0,2,3,5,9,0,0,2,24,0,0,3,0,0,0,142,163,2,3,401,0,0,0,57,0,55,1,1,22,6,1,0,413,4,21,1,0,1,7,9,0,0,1,10,16,19,2,0,1106,0,1,3,0,0,10,1,1,0,60,1,0,2,0,0,8,0,0,2,0,0,10,0,2,0,52,53
150,0,1,0,0,0,0,0,2,1,0,7,0,13,0,0,0,1,45,1,0,1,1,0,1,0,0,0,2,0,0,3,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,366,0,1,100,133,0,0,0,0,9,0,2,0,0,2,3,2,1024,0,5,0,0,1,1018,2,1,1,0,0,0,0,0,0,0,51,0,1083,0,1,0,1,18,0,0,44,1,130,5,0,0,376,0,380
0,2,0,0,0,68,1,0,25,6,0,5,0,0,0,0,0,59,0,0,0,0,0,401,50,2,0,0,1,0,1155,0,1092,1158,0,0,52,2,0,46,0,1,2,0,0,0,0,0,0,0,0,1,1,20,0,0,0,57,0,0,0,5,0,1,8,1,0,0,0,7,6,0,6,0,0,25,16,0,0,0,0,3,0,69,0,57,1,0,0,417,0,55,51,0,0,0,0,2,56,7
1,0,0,0,4,2,12,0,1,21,0,1,9,15,0,15,0,20,0,3,2,1,14,7,918,0,0,2,0,0,8,0,0,0,1,2,8,0,1,8,0,0,128,29,1,0,21,3,0,0,0,1,0,1,140,0,148,1,132,1,0,9,3,1,5,18,10,0,906,0,2,931,0,0,1,1,0,0,0,346,45,7,1,40,0,0,0,0,24,0,0,4,0,22,1,0,0,4,936,1
22,1267,0,0,0,0,28,1,3,0,0,0,7,2,1,9,0,0,1,68,24,0,1,0,1,55,0,67,1,0,180,0,2,0,0,0,6,0,0,9,1,2,17,60,0,0,0,174,0,0,8,1,0,0,0,0,0,2,492,5,0,0,0,0,0,12,1,0,1316,7,0,4,0,0,0,0,0,0,190,0,7,23,2,2,0,0,167,1,0,16,0,8,1,0,6,1,0,483,65,171
203,14,0,24,3,3,21,0,1,186,1411,1,2,0,0,2,0,0,215,6,0,4,1576,0,0,0,2,0,10,0,0,4,0,0,0,0,581,74,0,7,3,2,1,0,0,0,0,213,0,0,1,0,29,8,1,0,203,0,17,1,0,0,3,2,0,0,0,1,10,2,0,78,0,1,0,1,4,1,0,0,2,3,3,2,0,12,7,0,0,29,1,2,1,4,0,0,0,0,2,0
0,8,0,1,62,2,9,0,3,1,75,0,3,0,1,2,0,34,4,0,0,515,63,23,20,0,2,9,6,0,26,1,0,1,0,508,189,21,0,180,0,80,3,23,11,0,1,1,1,1,0,1,186,5,185,0,0,0,0,4,0,3,1,3,503,0,1429,1,0,3,2,77,20,0,0,0,0,1,11,1,0,1,1,9,0,1,1,2,29,0,0,549,73,0,0,2,5,1,0,0
2,2,0,4,1620,0,0,0,1,1717,6,0,31,591,0,3,0,0,87,3,0,1,0,0,1,0,0,1,83,0,0,6,0,0,0,4,0,2,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,4,1,0,0,0,0,1,0,82,599,2,0,1,9,0,28,74,4,0,0,0,0,6,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0,7,2,1
0,4,0,2,0,2,78,1,0,0,0,1,1,1,0,0,0,4,2,6,0,0,83,0,1,3,85,0,3,0,0,33,0,7,0,554,0,24,1,9,0,5,213,10,0,1,0,2,0,1,202,1,10,0,0,1,32,2,16,1,0,13,5,0,571,0,3,0,221,0,1539,202,2,0,0,0,1,0,1,1,589,0,3,0,0,190,0,0,3,0,0,0,0,225,0,0,26,1,2,0
5,0,0,9,0,192,0,0,0,0,0,1383,20,1,1,0,0,11,1,22,0,3,0,2,0,29,1378,2,75,1,0,9,1,9,0,521,0,0,0,0,2,0,0,1,0,0,2,1,0,0,16,0,0,0,17,0,0,14,73,1,0,0,0,11,1,0,516,0,0,0,63,4,22,0,1,17,61,0,0,0,9,0,0,0,0,2,0,0,0,482,0,0,3,0,4,0,0,1,1,0
0,9,0,9,0,2,141,0,122,1,0,0,1,2,0,0,0,18,133,4,1043,2,7,1,379,16,0,1,0,0,9,3,10,1,0,0,0,0,0,3,5,0,3,1,1,0,1045,0,0,6,5,3,412,4,0,0,0,0,0,1,0,1,1023,3,0,2,14,0,2,0,56,142,2,0,0,159,0,0,11,6,1,0,12,0,0,1,0,1,0,0,2,19,128,0,1,0,0,7,2,2
0,2,0,0,2,25,180,1359,0,2,0,0,3,3,0,2,0,11,25,220,68,4,7,0,49,17,11,24,3,0,0,3,1,498,0,11,0,0,0,23,5,2,0,1,1,1,19,8,0,4,6,26,9,0,2,0,0,2,0,514,0,0,10,0,25,0,1,1,0,0,462,18,479,0,0,13,2,0,11,0,6,1,9,25,0,179,69,202,0,76,3,209,1,31,5,0,8,1,0,0
69,1,0,2,2,0,0,0,0,170,0,0,1232,1,0,48,0,55,59,66,7,17,0,53,1145,1,57,0,13,0,2,9,438,1,0,0,53,3,0,0,2,0,3,6,0,0,2,0,1,2,2,1,174,0,0,0,0,2,0,0,0,2,0,0,15,0,0,1,62,1,0,0,146,1,0,0,11,0,2,18,0,0,2,445,0,53,0,0,1,1,6,0,22,0,2,0,15,16,25,454
38,10,0,1,15,9,5,1723,32,1,0,0,1,7,0,40,1,26,3,239,1667,19,32,8,1,3,0,7,6,0,0,0,30,0,1,1,1,0,2,0,1,0,5,1,5,0,17,3,0,1,4,27,0,2,238,1,12,0,1,2,0,0,28,4,4,1,2,30,0,15,1,3,10,0,0,83,2,0,0,87,0,2,1,89,0,73,0,0,1,243,21,2,0,3,0,0,4,39,3,0
0,45,0,0,0,0,124,0,1,15,0,0,45,6,0,2,1,3,0,3,141,131,44,5,965,397,0,135,0,0,0,1,1,20,1,4,1,160,1,4,6,3,2,1,0,0,0,6,0,13,63,6,13,18,4,0,974,2,1,4,0,376,0,16,58,6,0,1,0,157,48,134,18,1,1,48,8,0,0,358,5,2,0,1,0,7,0,0,131,148,3,1,11,15,2,0,4,4,53,11
