"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,5,1,0,1,0,731,0,0,4,0,0,0,0,1,2,0,0,0,0,0,2,673,1,2,1,1869,0,2,0,3,44,1,0,0,0,92,105,1,0,48,0,0,1,2,0,0,0,0,0,1,0,0,13,2,0,0,0,0,2,1,13,0,1,0,0,265,15,1,277,0,0,1,2,0,0,0,0,0,7,0,0,0,2,0,0,1,1,0,727,1,1,41,0,32,0,0,1,0,0
0,21,0,135,9,0,381,0,2,385,0,1,0,0,0,1,0,0,0,1,4,3,127,1083,0,132,1,11,21,0,2,0,1,0,0,2,0,0,0,435,1,0,3,8,1,0,8,0,0,0,29,11,0,1,1,0,161,0,12,4,0,1,0,3,1,0,0,0,3,1,160,1,3,0,0,0,0,0,0,13,21,0,45,8,0,51,418,0,0,0,1133,7,1,1,2,0,4,9,57,59
0,0,1,83,4,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,81,0,1,0,619,26,528,0,0,3,0,0,0,0,0,1,0,0,2,0,15,0,1,0,0,2,0,1530,1,34,8,0,0,1,0,0,1,0,0,0,7,0,3,2,0,1,22,1,1,2,0,0,0,1,23,1,3,1,18,1522,6,74,0,1,25,72,0,0,221,0,0,7,0,0,31,2,4,0
1,2,0,1,74,1,0,0,0,0,1478,0,0,0,0,23,1,2,0,0,1,0,0,0,0,0,1,68,511,0,3,0,2,0,0,0,87,1,1,2,4,0,2,7,5,0,0,29,1,76,4,12,1,10,0,0,0,199,8,0,0,40,0,0,0,0,11,0,2,11,0,9,0,0,0,0,0,0,13,16,15,63,0,3,0,0,6,1,538,0,0,0,7,2,0,1,0,1454,11,179
3,0,0,2,2,9,1,33,0,2069,0,0,49,6,0,8,0,1,14,0,263,1,1,0,0,40,2,4,0,1,0,7,0,0,0,266,0,0,2,1,1,287,31,7,764,0,4,2,2,0,273,0,0,3,3,0,6,13,43,1,0,15,101,1,113,0,10,9,0,0,3,0,3,0,2,1,1,0,2,42,7,4,0,4,0,0,10,112,21,38,1,0,1,1,1,0,5,1,265,1
0,431,0,9,0,0,1,0,0,0,0,1,58,6,0,59,0,419,1160,1,1,0,0,22,7,0,1,1,1,0,0,2,0,0,0,0,1,1,0,1165,0,60,397,4,1,0,2,4,0,1,171,1,57,0,0,0,0,8,0,0,0,45,0,3,0,2,0,0,4,2,0,3,0,1,0,2,2,0,0,0,1,488,0,157,0,4,0,0,0,9,1,0,0,4,1,0,185,3,4,26
2,0,2,18,0,1,1,0,0,0,1,0,16,0,0,8,0,0,0,352,0,2,0,0,0,4,0,1,0,0,0,1,0,16,0,1,0,3,0,0,18,0,0,1,1,0,0,1,1,0,17,1,24,0,0,0,0,19,944,0,0,7,0,0,18,1,0,1,0,1,1,1,0,0,0,2,17,0,2733,0,44,146,0,5,0,131,342,5,2,0,3,2,10,48,15,1,0,0,8,0
0,0,0,0,2,42,809,0,0,0,0,2,1,1,0,23,0,2,11,0,0,47,90,0,1,0,1,1,2,0,4,1,0,0,0,0,858,115,0,2,0,3,16,0,115,0,2,2,1,313,0,0,845,3,4,0,0,3,0,3,0,13,0,4,1,0,0,2,18,1,1,103,851,0,2,319,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,19,309,2,0,1,14,0,8
35,0,0,2,0,0,15,1,6,0,5,307,885,0,0,10,0,0,13,5,0,2,337,0,0,317,37,1,1,0,4,338,0,0,0,0,0,12,0,35,2,3,1,0,1,0,1,49,1,14,1,832,0,4,0,0,6,0,0,0,0,20,1,5,20,1,0,20,6,5,4,291,0,0,0,2,269,0,0,43,0,0,14,0,1,110,5,0,0,0,1,2,10,48,0,0,3,6,2,828
1,0,0,17,1,9,46,1,0,0,1,0,0,0,1,9,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,4,0,0,1036,0,0,0,0,1,1076,0,1,0,0,0,0,0,0,3,1,1,24,0,53,0,0,0,0,5,0,0,1117,0,0,3,0,0,1077,4,3,0,0,0,0,1,0,23,0,0,0,1,0,0,3,0,1,136,0,0,164,2,0,1,7,161,0,0
