"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
642,0,0,2,1,0,0,0,5,80,0,0,215,12,0,4,1,4,552,6,1,2,0,0,0,0,0,1,190,0,2,0,2,0,1,0,0,1,0,1,223,0,6,12,234,1,0,0,0,2,1,0,0,0,9,0,1,27,82,1,1,1,33,0,0,1567,28,13,13,1,78,5,0,0,0,618,0,0,6,1,0,1,201,0,0,0,2,1,2,2,1,15,0,0,0,0,84,0,0,2
0,0,2,1,42,0,0,0,0,0,395,118,1,0,1,2,0,0,0,0,0,144,1,2,0,60,1026,143,0,1,0,1,145,7,0,0,371,0,1,1,0,3,3,1,0,1,0,0,3,0,0,1,1,1,1,0,1,1,2,2,0,1,1,55,1020,0,2,0,5,1,1,7,3,0,0,2,0,1,3,9,1,367,7,5,0,3,1,0,0,4,0,1,4,0,0,0,0,0,1,1009
2,21,0,5,1,0,18,0,16,0,0,1,22,0,0,26,0,0,1,24,5,1,1,1,4,20,1,15,0,0,0,1144,0,0,0,0,160,0,0,1,1,0,5,9,1,0,20,0,0,3,0,1,0,0,0,0,164,0,23,0,0,0,2,159,1,0,0,1,1127,2,0,412,1,0,0,0,26,0,2,2,1173,19,1,3,0,0,3,22,0,150,163,9,0,0,2,0,1,0,0,2
72,189,0,0,6,1291,0,61,62,0,507,0,0,159,0,1,1,4,2,10,2,2,13,1,4,4,10,0,181,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,26,1,0,1,8,1,0,0,503,0,1,0,0,3,1338,24,0,2,0,1,0,0,1,22,1,0,18,1,0,14,0,1,0,3,27,2,0,60,0,64,5,0,1,185,0,0,0,3,66,5,4
11,1,0,15,2,0,0,0,1,11,780,0,0,0,0,263,0,0,1,813,4,39,0,300,2,20,6,106,2,1,5,0,13,0,0,1,3,0,0,839,0,3,1,20,0,0,36,1,0,284,5,34,1,0,3,0,0,2,0,5,0,0,1,1,5,1,31,1,2,758,1,1,3,0,0,0,12,0,0,1,0,0,1,41,0,1,0,0,0,124,1,0,24,0,2,0,47,264,40,3
2,0,0,167,1048,0,12,0,0,8,0,46,0,0,1,0,0,0,8,0,12,0,402,0,1,2,0,27,1027,0,0,0,6,143,0,0,1030,0,0,7,0,0,1,0,9,0,3,5,0,1,0,23,10,143,0,1,1,1,1,0,0,2,13,23,0,0,0,60,0,20,0,5,9,0,0,1,0,1,4,2,1,0,381,61,0,0,0,0,10,5,48,3,49,0,1,1,2,148,0,2
0,0,0,3,596,0,0,0,8,0,0,1,0,205,0,1,0,15,1577,0,2,0,5,3,0,0,2,1,0,0,92,0,4,0,0,0,0,3,0,2,226,0,548,0,0,0,74,0,1,1,1,0,0,0,0,0,4,1,3,17,0,1,0,3,1,10,0,12,1,0,0,24,1,1,0,1,2,0,3,11,199,2,13,535,0,4,4,0,0,200,2,2,0,0,1,0,567,1,3,0
1,0,0,0,0,0,465,0,17,1,1,2,10,82,0,1,0,23,5,66,28,68,0,0,0,13,0,180,0,1,21,0,5,0,0,182,0,1371,1,67,8,0,10,1,3,0,4,2,0,2,1,1,509,1,191,0,64,0,8,6,0,1,0,0,6,2,61,1,0,0,0,0,0,0,0,1,0,0,69,1,6,0,0,1,1,1,0,0,2,0,504,1,4,0,1,1,207,1,540,166
1,0,0,0,1,0,0,4,0,0,0,0,1166,0,0,1,0,0,18,1,3,4,1,159,135,20,0,1,0,0,7,1230,490,0,0,173,9,1,0,0,7,4,1,156,1,0,0,0,0,0,0,0,0,0,0,1,20,1,5,456,0,2,0,2,0,0,0,3,67,0,0,1,6,0,0,3,0,0,1,0,0,455,143,2,0,0,0,0,0,0,4,2,0,2,19,1,184,2,0,24
1,0,0,112,786,309,117,1,0,881,0,329,1,22,0,5,0,0,107,4,100,6,0,7,4,38,2,1,0,2,1,339,2,31,0,2,1,135,0,6,39,3,11,17,13,0,1,9,1,5,2,0,0,1,284,0,0,0,25,0,0,796,45,19,43,5,100,53,0,0,3,46,43,0,0,0,1,0,0,1,3,0,2,1,0,2,61,1,0,1,0,1,0,0,0,0,1,3,0,6
3,453,0,1,2,4,0,7,0,0,0,3,2,1,0,67,0,0,0,0,0,1,0,22,3,0,3,54,2,0,10,4,73,0,0,1243,0,1,0,0,0,6,1,6,28,0,22,0,0,2,1,0,8,2,5,0,0,0,1355,0,1,0,3,1,1,167,0,0,2,0,0,1,1,0,0,11,5,0,1,0,1,7,1,3,0,0,18,0,0,1,0,60,1,22,0,0,1289,0,0,8
958,56,0,981,1,1,0,0,3,19,1,2,0,1,0,0,0,0,0,0,152,3,57,1,387,365,43,15,48,0,0,5,379,1,1,1,45,0,0,0,0,136,3,22,1,1,53,0,0,0,0,0,0,8,1,0,0,0,1,0,0,52,0,2,7,0,13,9,0,0,0,131,0,0,0,0,1,0,0,1,2,9,1,0,0,2,1,16,0,20,0,2,1,1,0,0,0,0,0,977
567,3,0,34,5,68,0,0,1,596,1,3,25,0,0,0,0,0,0,0,1,198,0,531,12,1,12,1,4,0,1,0,3,0,0,7,0,0,0,83,11,0,1,1,543,0,1,4,1,11,0,0,0,193,32,0,2,1,60,1,0,1,24,539,23,0,1,9,0,0,1,6,31,0,0,547,0,0,0,2,0,0,1,4,0,1,1,0,13,193,16,4,0,532,0,0,32,0,0,0
1,90,0,5,2,278,103,0,0,6,0,1918,0,0,0,16,1,0,7,2,16,14,0,3,1,0,0,1,37,0,0,92,0,0,1,28,253,2,0,2,33,0,3,4,2,0,31,0,0,1,1,3,3,107,11,1,686,269,0,1,1,0,3,17,2,11,1,1,2,0,0,0,1,0,0,13,1,0,0,1,0,0,1,1,0,94,0,0,7,1,3,724,0,1,0,1,0,0,77,1
353,0,0,0,379,0,0,0,3,359,0,127,56,1,0,0,1,0,0,381,5,9,0,0,1,1,0,4,0,0,0,13,5,0,0,1029,0,0,0,1,0,0,25,0,6,0,0,0,0,0,14,1,0,0,0,0,0,1,20,0,0,0,0,9,1003,0,7,1,0,0,0,0,1,1,0,9,1,0,0,1,0,17,0,1,0,2,1,0,3,1033,0,0,56,0,58,0,1,0,0,0
