"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
46,1,0,10,1,63,0,0,0,1,0,0,0,0,1,0,1,1,49,399,52,0,36,52,3,0,0,1,4,0,1,0,1,0,0,370,0,0,0,1,1,27,1,0,27,1,3,3,0,4,1,1,0,155,999,0,2,0,150,0,0,0,6,11,15,1,0,1081,8,0,1,1,6,0,0,1,7,0,1,12,2,22,358,2,0,0,18,25,19,2,370,0,2,0,0,1,114,26,0,419
44,7,0,25,2,1,0,0,0,0,1,10,0,130,0,893,0,1,50,3,0,0,7,0,1,325,0,0,10,0,3,839,311,0,0,0,0,0,0,1,3,329,2,2,3,0,0,0,0,0,0,8,14,1,0,2,117,1,0,14,0,0,0,63,23,0,25,0,8,4,5,1,7,0,0,1,108,0,0,1,0,2,1,6,0,5,926,0,0,1,349,0,299,0,0,0,0,5,0,0
0,107,0,0,0,1,2,850,4,1,1,3,2,0,0,0,0,0,0,4,3,2256,47,1,12,2,4,9,6,0,19,1,1,4,0,145,0,0,0,14,2,47,42,0,7,2,5,10,0,0,2,3,0,1,1,0,0,0,0,2,1,1,20,1,1,0,1,2,10,2,0,0,9,0,0,874,0,14,0,5,0,0,44,10,1,3,1,2,3,0,10,0,1,33,13,0,14,3,0,298
0,1,0,1,0,4,17,318,91,0,0,0,825,0,0,1,0,13,6,299,3,27,0,8,1,1,0,5,1,0,1,1,6,298,0,1,0,0,1,1,294,34,15,0,282,0,16,34,0,1,1,289,107,0,43,1,780,0,1,2,0,0,0,0,1,2,1,0,3,0,0,21,0,0,0,25,2,0,88,1,4,50,2,1,1,6,0,822,43,42,0,0,4,3,4,0,6,1,36,0
83,2,0,3,16,0,4,0,81,75,0,206,30,240,1,0,0,0,1,2,0,12,1709,10,40,13,1,25,6,1,1,12,0,0,0,0,637,35,1,82,5,0,36,3,27,0,5,0,0,29,12,6,3,0,0,0,1,225,34,11,0,0,1,0,11,93,30,245,3,686,3,0,0,0,0,1,5,0,3,0,3,6,27,1,0,1,2,0,1,0,2,34,99,4,0,0,3,5,2,3
1,2,0,8,0,6,45,119,6,896,305,0,14,1,0,126,0,9,43,0,0,120,0,901,0,333,2,2,5,1,0,0,0,51,0,1,0,8,0,0,0,1,0,3,3,0,2,19,0,1,0,30,0,1,6,0,1,2,1,0,0,5,0,0,0,3,0,0,11,2,0,28,0,0,0,0,44,0,0,12,1,0,0,10,0,0,0,858,3,0,921,1,0,0,15,0,0,2,9,0
0,3,0,1,1,1,0,0,305,15,135,0,108,0,0,1,0,0,3,1,0,0,4,120,0,292,20,0,4,0,0,46,4,0,0,4,815,0,0,1,5,0,0,0,0,0,3,3,0,43,0,1,0,2,303,1,1,42,0,0,0,0,1,2,0,5,0,19,6,0,0,0,1,0,1,1,899,0,0,7,2,4,0,10,0,14,865,0,0,12,0,1,0,19,0,0,837,4,1,1
35,1,0,0,4,0,1,271,0,0,0,3,0,2,0,23,0,88,0,14,2,0,4,0,7,9,0,0,104,0,0,1,1,0,0,90,0,0,0,654,1,27,2,2,0,0,235,0,0,7,0,0,675,0,0,0,0,2,0,0,0,679,11,0,0,0,0,0,0,1,243,11,10,0,1,256,2,0,1,0,0,0,73,87,0,1,12,0,35,5,4,656,0,1,9,0,0,0,0,637
25,3,1,0,2,0,3,0,3,2,0,47,0,10,0,2,0,14,6,0,3,1268,0,0,2,0,3,0,1,0,5,0,0,0,0,1,0,0,0,0,3,0,49,1,8,1,7,4,1,3,15,21,64,2,3,0,0,148,3,1171,1,0,4,0,1,0,429,3,0,26,12,1,8,0,0,5,9,0,163,2,5,4,457,6,0,9,0,0,20,0,0,483,420,1,12,0,0,0,2,12
0,1,0,17,27,2,1,9,2,0,31,13,33,6,243,12,0,0,1,0,3,1,660,30,9,1688,242,2,85,0,2,6,9,221,0,86,217,12,0,1,3,239,2,32,12,0,6,0,1,662,2,1,0,9,106,0,0,1,2,2,0,0,0,0,40,4,2,5,1,4,3,73,2,0,0,0,4,0,39,9,6,0,1,2,1,0,0,1,13,0,2,3,0,1,26,0,0,0,0,6
