"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
3,1,2,46,4,137,60,0,150,6,0,3,5,15,0,4,0,1,15,13,964,3,0,951,5,1,2,0,0,0,19,120,0,0,1,3,0,6,1,16,0,3,2,902,122,0,1,2,1,56,0,1,0,0,3,0,1,6,1,16,0,5,935,6,39,1,1,13,4,0,1,1,129,0,0,4,12,0,3,13,1,2,6,3,1,8,0,0,118,0,3,8,0,0,0,0,4,1,1,3
9,4,0,1,0,2,0,0,4,1,151,0,2,8,0,2,0,2,398,0,1,0,6,1,149,0,0,1,1133,0,0,0,178,0,0,2,0,26,0,0,2,0,1,0,15,1,1,0,0,2,1,0,0,5,2,0,1066,1,6,11,0,0,126,0,393,2,19,17,0,0,0,0,1085,0,2,0,0,0,0,0,7,2,0,61,0,0,4,0,0,1,0,18,0,21,0,0,43,1,2,1
824,0,0,14,2,7,1,0,3,25,0,835,7,1,0,821,0,4,1,35,4,2,0,0,0,16,0,0,124,0,111,0,1,17,0,0,0,285,0,0,1,1,1,818,0,0,19,2,1,0,3,114,36,1,40,0,34,2,45,1,0,0,46,0,1,0,1,300,1,0,0,5,3,0,0,1,1,0,1,6,0,1,1,1,0,0,1,0,13,2,1,4,302,0,0,0,0,48,1,0
1,0,0,2,0,108,2341,1,6,0,0,13,1,1,0,48,0,4,0,13,1,7,45,0,18,48,21,12,11,0,1,3,4,0,0,1,0,0,0,1,110,1,1,1,50,0,2,105,0,2,1,0,314,4,5,0,0,861,1,320,0,42,4,12,0,11,7,0,6,45,7,54,116,0,0,0,116,1,39,3,7,8,0,0,0,0,0,0,1,0,0,6,1,1,2,0,3,3,9,6
5,0,0,0,1,15,123,0,2,0,0,3,51,0,0,24,0,21,0,0,19,131,0,17,1,0,0,2,2,1,0,1,0,1,0,1,23,3,0,3,0,0,128,3,0,0,3,0,0,1,0,0,49,51,0,0,1,0,0,1,0,1,1006,0,1,23,5,20,0,0,1,3,4,0,0,3,6,0,0,3,1049,49,0,3,0,0,1023,1060,0,29,0,9,3,0,6,0,1,0,0,5
1,47,0,4,0,1108,0,0,8,1,139,52,2,2,0,131,0,0,0,0,0,3,165,0,9,4,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,7,1,58,0,0,0,0,0,1,0,1,8,2,0,3,1,3,427,0,0,0,0,55,2,3,0,4,383,2,0,0,0,0,5,7,1057,1,2,9,46,0,0,0,4,1,1,0,1064,0,1,0,144,9,0,2,3,0,1
1,1,0,2,84,6,0,0,4,4,0,210,28,0,0,3,1,1,32,1,4,13,206,7,2,1,3,10,1,0,0,0,2,0,0,0,1,1,0,612,0,1,618,2,0,0,6,2,0,69,0,1,1,617,2,1,12,0,0,8,1,255,0,0,0,0,618,210,3,4,233,0,0,0,0,4,0,0,13,11,89,202,0,15,0,36,0,0,5,0,612,11,2,6,0,0,0,1,0,88
0,1,0,43,382,0,6,0,42,1,0,8,18,137,134,1,0,0,40,39,0,15,0,2,0,0,1,0,4,0,0,127,19,0,0,10,0,1,2,954,13,45,16,0,0,0,3,2,0,0,0,1,339,0,0,1,0,0,0,1,0,0,0,977,0,0,1,994,0,2,2,2,22,0,1,43,4,0,4,1,0,0,2,46,0,0,1,0,38,15,2,2,0,49,17,0,0,0,0,367
0,0,0,0,1,1,5,1,0,22,0,0,5,52,0,58,0,0,1151,2,401,1071,1,0,0,6,1,0,142,0,1,0,7,0,1,13,1,2,0,0,8,0,1,8,0,0,3,0,0,0,0,1,4,0,66,1,0,2,160,12,0,0,9,2,9,0,2,160,1,0,1,0,1093,0,1,3,0,1,51,0,0,0,418,0,0,0,2,0,0,0,1,12,13,0,0,0,4,6,0,0
1247,0,0,0,1,0,0,0,19,0,0,0,0,0,0,23,0,1173,1,168,0,0,0,0,0,0,1219,57,0,0,1,0,10,0,0,0,0,150,0,55,3,6,1,0,0,0,158,4,0,1,0,2,1,7,461,0,4,11,6,0,0,0,0,0,0,18,1,0,0,1,12,0,3,0,0,2,1,0,10,0,0,8,25,5,0,21,0,63,0,0,1,6,0,1,0,1,0,5,0,27
