"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,1,0,0,0,1229,0,3,0,50,30,3,1,3,31,11,1,0,2,60,0,11,1,0,3,0,2,0,1,1,1,0,461,18,0,3,0,0,0,1,1,1,2,0,8,0,6,437,1,2,1,1290,0,0,2,0,0,0,1,2,0,0,65,462,1,6,23,1,1,2,1,2,74,0,1,0,1,0,0,0,2,1,2,0,0,7,29,0,8,0,0,1,452,2,0,1,164,0,0,8
17,1,0,3,5,0,0,0,45,0,0,1105,0,18,0,5,0,0,0,440,0,0,0,24,0,0,1,383,0,1,376,0,0,0,0,0,0,2,0,1,406,153,0,2,6,0,14,6,0,1016,0,2,409,26,0,1,12,0,0,0,0,0,0,1,1,0,0,11,0,0,12,49,6,0,0,0,0,0,411,1,3,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,1,1
0,0,1,0,1,2,5,0,0,8,0,0,0,4,0,6,0,16,0,0,0,16,0,1,396,18,0,1,0,1,41,1,5,1,0,4,8,1,0,0,6,1061,0,0,4,0,0,2,0,0,1,381,1,1,142,0,0,0,0,0,0,0,2,6,0,0,59,1,1,1,1,0,0,0,1,0,1,2774,0,0,6,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,2,0,1
0,0,1,0,4,0,6,50,126,0,0,0,0,1,2,35,1,0,0,2,1,0,0,2,3,0,0,1,0,0,0,1,0,993,1,0,1,0,0,0,0,1,0,5,0,1,1,389,0,0,0,0,0,131,1,0,1,0,0,1,0,0,11,1,0,381,51,45,0,5,0,2,0,0,0,0,0,1,49,3,0,0,0,0,0,1,0,1,1,2,0,0,27,0,0,0,1,2,0,2654
3,0,0,0,0,0,419,0,2,2,0,0,0,0,1,15,0,0,0,6,0,0,1,10,3,0,0,0,1,0,0,0,1,54,1,351,0,0,0,7,0,1,0,0,0,1,11,0,0,0,335,4,363,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,136,1002,21,0,0,1009,2,0,0,350,16,0,23,0,0,0,21,0,0,0,381,52,0,14,0,0,0,360,1,0
2,0,0,5,2,1,0,0,1,3,0,1435,0,10,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,208,0,77,0,4,0,0,0,216,12,0,0,2,0,0,200,577,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,1,0,0,0,0,70,1521,13,0,0,0,0,8,0,0,0,0,0,74,0,1,0,0,503,0,2
0,0,0,1,1128,30,446,0,0,0,0,0,0,60,0,1,15,531,1,0,0,0,0,1166,170,68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,147,0,1,2,0,0,0,0,51,3,0,0,0,0,0,1,0,0,0,60,0,1,191,25,0,0,1,17,0,1,0,0,0,3,0,0,21,2,0,0,0,404,0,0,0,0,0,0,438,0,0,0,1,10,0,0
891,0,0,1009,1,4,6,0,0,5,3,0,0,0,0,16,0,376,2,0,0,49,4,2,0,0,2,0,0,0,6,58,2,13,0,128,0,0,0,1,136,0,0,0,13,0,7,1,0,0,0,1,4,61,2,1,0,3,0,8,0,0,1003,0,0,0,1,0,1,971,1,21,0,0,0,0,11,0,139,0,0,2,0,0,0,0,1,0,1,0,0,23,5,0,1,0,0,1,0,3
0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,2,0,13,0,521,0,0,501,0,0,1,0,0,190,1,34,1,0,5,10,0,1,0,0,5,1,0,1,2,0,5,0,0,0,69,202,483,1,0,0,0,0,0,0,0,74,1,0,206,0,0,0,1357,25,1,8,0,0,517,515,0,1,1,54,1,1,0,0,4,14,0,66,0,0,72,0,0,0,0,0,2,0,7
0,4,2,4,0,132,0,0,1,23,2,16,2,0,3,46,0,136,1,982,0,65,1,0,1,55,3,0,1,3,0,2,2,0,1,2,14,0,2,1,5,132,1,0,8,1,2778,1,1,1,0,21,1,1,0,0,3,3,1,18,0,1,0,2,0,0,9,1,0,21,64,0,355,0,1,1,2,1,2,1,9,0,1,0,0,0,1,0,0,1,1,0,4,3,5,3,3,7,0,18
2,0,1,0,2,58,177,1,0,67,4,4,0,7,12,1,1,7,1,166,0,1,1,2,0,0,27,1,0,0,2,0,4,0,0,1,159,0,1,0,1,5,0,1,467,0,2,60,0,1,0,2,18,6,0,0,1,0,2,24,0,1,1,3,3,3370,3,64,0,1,7,1,62,0,0,0,2,0,0,3,1,0,0,0,1,2,0,0,1,2,0,4,2,0,1,0,0,7,0,158
0,0,0,0,8,8,0,0,884,1,0,6,101,1,0,8,0,922,41,1,32,38,0,17,123,1,0,15,10,0,100,0,1,142,0,0,137,0,0,44,0,122,0,51,322,1,9,0,0,0,2,3,325,328,0,0,23,106,0,2,0,0,0,0,5,0,2,0,0,45,4,0,16,0,0,1,7,0,0,1,4,0,17,0,0,18,6,1,4,1,1,0,867,2,10,0,2,0,47,4
0,0,1,0,1441,0,0,0,25,0,0,525,0,1,0,0,0,0,0,4,1,0,0,10,32,3,0,1,0,0,534,1,71,0,0,0,32,1,1,0,0,20,0,7,0,1,0,66,0,0,1,0,0,0,0,0,0,0,0,0,2,0,23,1,0,20,0,0,0,3,4,0,5,0,0,1,0,198,1,1371,0,0,0,0,1,0,29,494,1,0,0,0,1,1,0,0,0,57,0,8
6,0,0,0,0,2,28,152,0,1,0,10,0,1225,0,441,0,5,0,0,0,1190,0,7,0,2,0,0,6,1,0,0,0,0,0,0,0,1,0,59,0,1,0,1,24,0,0,0,0,1,4,1,151,0,0,0,139,0,1,5,0,2,1,0,0,0,1,62,0,0,52,49,9,1,0,0,0,0,0,15,0,1,0,1,0,0,2,0,0,0,4,56,1269,0,3,0,0,7,0,1
1,0,0,0,0,0,1,0,0,1028,0,133,0,6,0,1,0,388,0,124,0,0,0,0,112,0,0,0,1,0,381,0,944,0,0,0,6,0,0,0,11,0,362,0,3,0,1,2,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,0,0,6,5,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,988,0,0,0,354,2,54,0,0,0,0,3
