"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
2,7,0,10,15,1,378,0,6,358,0,0,375,0,0,0,0,0,5,22,134,136,363,23,42,375,3,7,0,0,1,0,2,139,1,0,9,7,0,412,377,0,2,1,2,0,18,3,0,10,17,0,58,0,0,0,368,121,2,0,0,0,5,18,4,144,141,10,0,0,0,140,0,0,0,1,8,0,3,22,1,0,123,128,0,17,0,0,2,18,0,60,159,123,0,0,56,2,0,3
0,1,0,0,82,3,0,1,4,6,0,0,3,0,0,1,0,0,1,585,0,1,0,0,0,84,80,0,5,2,23,1,0,6,1,80,0,1,0,3,80,1,4,0,1,0,7,202,0,6,1,0,206,5,0,0,9,1,0,0,1,34,1663,79,4,26,12,1,7,0,2,629,62,0,0,1,1,0,1,2,1,11,0,5,1,222,63,210,236,0,0,0,0,0,6,0,0,2,221,0
0,0,2,26,3,1,74,0,0,0,58,10,4,0,0,180,1,15,161,68,0,0,7,0,0,497,0,0,1,0,1250,0,0,1,1,160,0,1,0,0,1,0,1,0,0,0,1164,1,0,0,0,0,9,1,1,0,163,0,21,0,0,0,0,57,0,7,0,0,0,136,0,1,0,1,0,6,0,1,452,0,174,0,0,0,0,0,0,2,0,0,4,54,0,0,22,0,1,1,2,196
47,12,0,1,4,2,2,0,0,4,0,2,2,256,0,0,0,1,3,0,691,5,1,91,2,5,0,5,0,1,252,1,241,0,0,2,0,19,0,94,81,0,1,2,80,0,685,1,0,1,1,656,25,17,7,1,73,1,0,3,1,83,685,2,1,1,102,242,0,94,1,18,1,1,1,12,0,1,0,0,100,1,4,1,0,0,3,0,0,0,2,5,8,244,3,0,0,0,2,0
0,0,1,1,0,789,275,772,4,0,0,1,0,2,1,1,0,0,0,0,12,0,0,2,1,0,270,21,1,1,1,0,1,0,0,293,122,48,1,1,14,0,3,3,0,1,44,0,0,0,0,0,775,8,3,0,107,1,2,4,0,9,12,0,3,0,0,0,4,0,3,1,0,0,0,36,2,2,0,23,0,0,0,0,0,2,0,0,273,739,276,1,0,1,0,0,7,3,12,4
1,2,0,102,0,18,16,5,6,0,0,10,10,0,0,15,0,0,17,104,43,19,50,4,3,10,0,0,20,0,0,967,17,15,0,4,931,0,0,0,0,6,1,49,0,0,0,2,0,1,2,0,1,2,15,0,2,2,0,1,0,1,18,3,0,0,0,0,121,0,22,0,0,0,0,1,0,1,326,0,1,53,0,974,0,4,897,0,0,20,1,5,43,12,0,0,0,8,15,1
43,0,1,2,3,12,122,297,4,0,0,0,0,0,1,14,0,3,0,17,1,4,41,5,0,14,2,0,3,0,0,0,45,0,0,5,8,0,1,847,44,3,3,115,0,1,121,0,0,5,16,0,113,0,120,0,308,0,0,34,0,882,0,0,0,1,855,1,13,1,1,0,3,0,0,259,7,0,0,49,6,0,0,40,0,0,330,0,102,0,8,13,0,44,4,0,1,0,1,1
0,0,0,0,0,2,69,0,2,6,0,0,2,26,0,1,0,0,0,0,0,0,1,2,57,0,1,1,0,1,17,6,2,19,0,58,0,0,1,0,2,1,1,5,0,0,5,0,0,1114,0,0,0,1,0,0,61,1,0,2,0,449,0,4,0,8,0,1058,1,399,0,1177,0,0,0,0,0,0,0,1,403,22,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,5
0,37,0,3,0,0,0,61,0,3,0,2,8,0,0,0,0,1,23,0,9,9,0,5,1,544,1,6,1393,0,3,2,2,1,0,3,0,5,0,0,1,0,0,0,23,0,11,1,0,10,4,3,0,0,2,0,15,3,18,84,0,7,6,72,1,199,86,1,1,2,0,0,1,0,0,0,3,0,1,1483,2,29,9,529,0,6,5,0,212,0,2,0,0,9,0,0,1,0,23,13
4,3,0,1,0,0,15,62,0,0,0,1,2,25,1,3,0,0,0,0,364,1,0,2,0,1,2,0,998,0,146,10,2,0,0,15,0,0,0,16,2,0,0,0,1,0,1,15,0,1045,0,19,0,155,2,0,15,0,8,0,0,2,47,0,0,0,0,0,0,2,0,1,1,0,0,952,0,0,0,363,10,0,0,1,0,1,6,0,117,22,3,3,397,0,118,0,0,0,17,0
