"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.3774600353291,0,0,0,-0.256377047863072,-0.170132723387703,-0.231593852217023,-0.0368414057013625,-0.269376319893245,0
0,1.87191924049189,0,-0.434123422288228,0,0,-0.440526739529001,-0.145312378626285,-0.471449874712822,-0.294286915747668
0,0,2.9504624697215,0,-0.194228411242298,0,-1.75872089364628,-0.378428583504062,0,-0.464310633864751
0,-0.434123422288228,0,1.22879999930377,0.0045112087658858,0,-0.268958721244498,0.178410967484311,0,0
-0.256377047863072,0,-0.194228411242298,0.0045112087658858,1.46288832633337,-0.0100999280170865,0,-0.0557533256155235,-0.523381486065928,0
-0.170132723387703,0,0,0,-0.0100999280170865,1.48128287437479,-0.422310112317226,-0.451611731113897,0,0.089780881008406
-0.231593852217023,-0.440526739529001,-1.75872089364628,-0.268958721244498,0,-0.422310112317226,3.49144952265092,-0.687267584580791,0,0
-0.0368414057013625,-0.145312378626285,-0.378428583504062,0.178410967484311,-0.0557533256155235,-0.451611731113897,-0.687267584580791,2.34524009982784,-0.289353493106539,-0.364714660158933
-0.269376319893245,-0.471449874712822,0,0,-0.523381486065928,0,0,-0.289353493106539,1.84589975976604,-0.18938451594673
0,-0.294286915747668,-0.464310633864751,0,0,0.089780881008406,0,-0.364714660158933,-0.18938451594673,1.63548737548213
