"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2"
1.45098496936027,-0.375819941053751,0,-0.411570976817765,0,0,-0.274158297855119,-0.0501733865327831,-0.00760905676228697,-0.0309219138777637,1.86917496563813,-0.471748335999262,0,-0.605086091244264,0,0,-0.514617833453839,0,-0.250908354297635,-0.125229097334766,2.51917214117146,-0.550972843675314,0.254197562826183,-1.02295859926516,0,0,-1.01923799558049,0,-0.665257347354252,-0.224016740543975
-0.375819941053751,1.80283077325938,-0.308515069544044,-0.196424590662904,-0.258185226181366,0,0,-0.418319601146459,-0.347985923351714,-0.0610429814985087,-0.471748335999262,2.57664522767642,-0.457470310278226,-0.403387208553046,-0.424674775176542,-0.0679989531104902,0.276799451512104,-0.600657172888023,-0.695687290278337,-0.27302691122532,-0.550972843675314,3.85006655903038,-0.832082045519477,-0.854527330880112,-0.595751806644474,-0.463012304462393,0.666311203116659,-0.684148599263901,-1.31690386170794,-0.57784790643622
0,-0.308515069544044,1.3303529979229,0,-0.111917261769972,0,-0.256472437137069,-0.223290234066075,0,0,0,-0.457470310278226,1.61586885955746,0,-0.155785805277759,0.128166873095381,-0.445038612540077,-0.297547449471852,-0.0796835873946889,0,0.254197562826183,-0.832082045519477,2.03153938428747,0,-0.319839200753884,0.464757677111644,-0.810207511558225,-0.363629420159604,-0.108729077664155,0.0136957875576456
-0.411570976817765,-0.196424590662904,0,1.36278290458981,0,0,0,-0.281626098406351,0,0,-0.605086091244264,-0.403387208553046,0,1.67407663112945,0,0.221689731105467,0.0330884795581286,-0.443210088476308,0.31336715859049,0,-1.02295859926516,-0.854527330880112,0,2.30735942257444,0,0.805550942219682,0.40926385548947,-0.814470050081827,0.963400119297348,0
0,-0.258185226181366,-0.111917261769972,0,1.69714650956634,-0.146540498413655,0,-0.801225831523702,0,0,0,-0.424674775176542,-0.155785805277759,0,2.40245323789587,-0.539773177115243,0,-1.28055570798921,0,0.618930167105906,0,-0.595751806644474,-0.319839200753884,0,3.6987418587242,-1.25079747407194,0.286645325345011,-2.21137239081717,-0.0392531931212795,1.56666331041016
0,0,0,0,-0.146540498413655,1.52038408608828,0,-0.482066234604669,0.168948733257655,-0.539000943385223,0,-0.0679989531104902,0.128166873095381,0.221689731105467,-0.539773177115243,2.11021949488058,0,-0.640126134253393,0.413263039267854,-0.902603511302875,0,-0.463012304462393,0.464757677111644,0.805550942219682,-1.25079747407194,3.12580575112655,0.0130616465227853,-0.782199976865484,0.826893380652913,-1.4606997051448
-0.274158297855119,0,-0.256472437137069,0,0,0,1.21007074573767,-0.153647280825152,0.0506439802185089,0,-0.514617833453839,0.276799451512104,-0.445038612540077,0.0330884795581286,0,0,1.47143834003428,-0.318122905671282,0.231234159620169,0,-1.01923799558049,0.666311203116659,-0.810207511558225,0.40926385548947,0.286645325345011,0.0130616465227853,1.9824689790318,-0.79359508457102,0.447783900719188,0
-0.0501733865327831,-0.418319601146459,-0.223290234066075,-0.281626098406351,-0.801225831523702,-0.482066234604669,-0.153647280825152,2.18662778988887,0,0,0,-0.600657172888023,-0.297547449471852,-0.443210088476308,-1.28055570798921,-0.640126134253393,-0.318122905671282,3.20409104022058,0,-0.239691488040915,0,-0.684148599263901,-0.363629420159604,-0.814470050081827,-2.21137239081717,-0.782199976865484,-0.79359508457102,4.85410897963344,0,-0.68340255128721
-0.00760905676228697,-0.347985923351714,0,0,0,0.168948733257655,0.0506439802185089,0,1.10824520950073,0,-0.250908354297635,-0.695687290278337,-0.0796835873946889,0.31336715859049,0,0.413263039267854,0.231234159620169,0,1.41536617202814,0.0480923201891212,-0.665257347354252,-1.31690386170794,-0.108729077664155,0.963400119297348,-0.0392531931212795,0.826893380652913,0.447783900719188,0,2.04734845569156,0.113190814470868
-0.0309219138777637,-0.0610429814985087,0,0,0,-0.539000943385223,0,0,0,1.25352710105895,-0.125229097334766,-0.27302691122532,0,0,0.618930167105906,-0.902603511302875,0,-0.239691488040915,0.0480923201891212,1.61541919963415,-0.224016740543975,-0.57784790643622,0.0136957875576456,0,1.56666331041016,-1.4606997051448,0,-0.68340255128721,0.113190814470868,2.312343527143
