"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5000,0,0,0,0,0,0,0,0,0
1,70,1,11,3,227,10,228,4415,34
0,4,1,128,54,2318,129,16,2337,13
20,55,148,66,405,461,147,3075,461,162
0,0,0,0,0,0,0,0,5000,0
8,421,3226,421,19,422,6,23,20,434
2,585,3,4,5,35,24,7,31,4304
11,107,776,32,2049,284,100,111,781,749
0,4966,0,34,0,0,0,0,0,0
6,1182,428,3204,7,17,5,1,148,2
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4980,1,0,19
0,0,0,0,2,0,0,4998,0,0
0,33,26,0,4,0,0,4363,574,0
532,215,0,1,4163,0,89,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,1,4997,0,0,0,2,0,0
4963,2,0,13,0,6,0,0,0,16
7,0,0,0,0,0,0,0,0,4993
36,2,2284,301,2,3,4,18,2337,13
4964,0,0,0,8,14,14,0,0,0
0,0,0,0,0,0,4988,0,12,0
2493,10,2,0,5,0,2489,1,0,0
3,2,3,7,0,213,4689,1,3,79
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
1,0,1389,3610,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
2,2,14,0,89,0,0,238,0,4655
106,0,0,0,0,0,1,4892,0,1
