"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,5000,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,2457,0,2543,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
27,4927,0,1,1,0,0,0,43,1
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,4761,239,0,0,0,0
1,0,0,1389,0,0,2,0,3608,0
0,0,0,0,3,0,0,0,4997,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
1338,0,0,3662,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
217,33,21,15,13,6,234,4421,28,12
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,209,0,0,0,0,0,0,4791
232,0,0,0,0,0,4768,0,0,0
0,0,0,98,0,0,0,0,0,4902
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
233,0,2,4690,0,0,0,1,1,73
