"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4428,0,0,0,0,0,13,559,0,0
0,0,0,0,234,0,0,0,0,4766
0,0,0,91,0,0,4909,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,3,2,0,0,4995,0,0
0,4998,0,0,0,0,0,0,2,0
0,0,5000,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,4999,0
4,0,3,0,0,0,3654,1339,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,4906,9,3,16,0,39,0,27
0,0,0,0,0,5000,0,0,0,0
0,0,1,1,0,0,0,4998,0,0
0,0,0,4732,0,0,0,0,0,268
0,5000,0,0,0,0,0,0,0,0
2,1,9,35,16,14,2543,3,2376,1
0,0,0,0,0,5000,0,0,0,0
614,0,4386,0,0,0,0,0,0,0
0,0,0,0,77,0,4923,0,0,0
0,0,5000,0,0,0,0,0,0,0
21,0,4979,0,0,0,0,0,0,0
0,6,0,0,4665,0,89,240,0,0
0,0,0,0,5000,0,0,0,0,0
0,4997,0,0,3,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,4988,0,0,1,3,0,7,1
0,0,0,0,0,0,0,5000,0,0
5,2,0,1,12,0,4977,0,2,1
