"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4967,0,0,33,0,0,0,0,0
0,1375,3625,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
4,1,13,0,4958,0,0,3,21,0
5,3,3,18,3,7,2368,6,118,2469
0,53,0,0,2447,0,0,0,2500,0
4998,0,0,2,0,0,0,0,0,0
82,4730,12,17,9,92,35,11,7,5
36,32,31,4260,22,515,27,24,25,28
0,4998,0,0,2,0,0,0,0,0
77,85,83,4171,65,223,77,76,74,69
0,0,0,0,0,0,0,0,0,5000
0,0,5000,0,0,0,0,0,0,0
0,0,0,4975,0,25,0,0,0,0
83,0,2,582,1,9,4322,0,0,1
5,0,4972,2,14,1,0,0,6,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
9,0,0,0,0,0,4403,0,0,588
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
1,0,0,0,0,4999,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
175,187,177,3385,167,177,208,181,181,162
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,3638,0,0,1362
12,0,3,0,0,16,7,4960,1,1
