"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,11,0,1959,30,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,2000,0,0,0,0
12,0,1988,0,0,0,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
5,0,0,0,98,0,3,0,1894,0
0,0,1987,0,0,0,13,0,0,0
0,0,35,0,0,0,0,0,1965,0
0,0,2000,0,0,0,0,0,0,0
20,0,1967,0,0,0,0,0,13,0
0,0,0,0,0,2000,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
267,3,735,87,36,780,46,37,9,0
5,0,3,0,0,10,1966,1,13,2
0,0,0,0,80,1832,0,0,3,85
0,0,0,0,0,2000,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,1032,0,0,0,968,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,1484,0,0,516,0,0,0,0
0,187,11,0,0,1302,6,494,0,0
0,0,982,0,0,1018,0,0,0,0
0,0,0,0,0,1999,1,0,0,0
0,0,0,0,0,0,2000,0,0,0
39,0,908,941,2,109,1,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,1991,0,8,1,0,0,0,0
