"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
38,486,0,24,1257,0,0,0,0,195
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,0,0,0,1999,1,0
87,1,0,0,5,0,1,12,1894,0
1,1,0,6,1,1985,4,1,0,1
2000,0,0,0,0,0,0,0,0,0
0,1998,0,0,0,0,0,0,2,0
4,1,0,1426,0,1,4,0,0,564
0,2000,0,0,0,0,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,2,0,2,1996,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,2000,0,0,0
0,0,1960,0,0,0,0,0,0,40
2000,0,0,0,0,0,0,0,0,0
224,0,0,0,1776,0,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
47,45,40,54,332,116,931,46,335,54
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,0,2000
0,1747,2,0,0,2,0,0,249,0
86,4,1,1747,65,3,1,0,85,8
0,0,0,0,0,0,0,0,2000,0
1018,19,58,55,52,9,334,334,53,68
0,0,0,95,0,0,0,0,1905,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
4,5,198,3,193,6,2,1397,188,4
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
