"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,2000
0,0,0,15,0,0,1985,0,0,0
0,1,0,1,77,1,99,3,1818,0
0,0,0,0,2000,0,0,0,0,0
1996,0,4,0,0,0,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1999,0,0,1
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
1,0,0,0,1999,0,0,0,0,0
0,1997,0,0,2,0,0,0,1,0
0,0,1,0,0,3,16,0,0,1980
0,0,2000,0,0,0,0,0,0,0
203,205,22,22,169,20,28,1320,7,4
2,4,3,0,0,0,1991,0,0,0
2,0,0,0,1984,0,0,14,0,0
0,0,0,0,0,0,2000,0,0,0
170,57,1198,37,16,72,60,164,174,52
0,0,0,0,0,0,0,2000,0,0
0,0,0,2000,0,0,0,0,0,0
0,0,1998,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,0,0,2,1998
2000,0,0,0,0,0,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
101,3,1896,0,0,0,0,0,0,0
