"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,1980,0,20,0
0,0,0,0,0,0,2000,0,0,0
1,99,1,1,865,813,116,0,0,104
0,2000,0,0,0,0,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,2000,0,0,0,0,0,0
0,0,0,0,0,0,0,1963,37,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,1957,43,0,0,0,0,0,0,0
0,1890,0,0,3,77,0,0,0,30
0,0,418,0,19,1129,4,0,0,430
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,1,0,0,0,0,1440,0,559,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,1994,0,1,5,0,0
1914,1,0,0,0,44,3,0,0,38
1,75,103,0,1818,0,2,0,0,1
