"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,2,0,0,0,0,0,1996,0,0
2,0,0,0,1902,0,0,0,96,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,2000,0,0
1,0,0,0,0,0,1999,0,0,0
2000,0,0,0,0,0,0,0,0,0
1796,33,1,33,82,33,1,10,3,8
1962,0,0,0,7,30,0,1,0,0
0,0,0,0,0,2000,0,0,0,0
12,0,0,0,0,1988,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1997,3,0,0
0,0,0,1929,0,0,0,37,34,0
87,14,0,2,1881,7,0,2,7,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
8,14,4,226,562,3,589,583,9,2
0,1,0,1748,3,3,0,0,0,245
0,0,0,0,2000,0,0,0,0,0
1995,0,0,0,0,2,2,1,0,0
1999,0,0,0,0,1,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
229,0,0,0,1740,29,0,1,1,0
22,1,3,1,13,0,1355,174,430,1
2000,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,1493,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2000,0,0,0
818,0,2,335,0,0,836,0,0,9
