"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2,0,0,0,0,0,0,0,0,1998
0,0,0,0,0,0,1913,0,87,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,0,2000
0,1983,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,0,2000
5,2,0,0,0,1,1956,0,5,31
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,1681,234,0,0,0,85
0,0,0,0,0,0,0,0,2000,0
0,0,1,1655,0,0,0,0,98,246
0,1768,0,0,0,0,0,0,0,232
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,0,2000
0,2000,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1999,0,0,1
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,0,2000
1960,0,0,0,0,0,1,0,39,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,2000,0,0,0
0,1758,0,0,0,0,0,0,0,242
0,0,0,0,0,0,0,0,0,2000
