"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
17,0,0,1907,76,0,0,0,0,0
39,1,0,1,3,8,16,81,90,1761
0,0,0,0,0,0,0,14,1986,0
0,0,0,0,2000,0,0,0,0,0
0,0,0,0,0,0,2000,0,0,0
6,10,31,17,81,1426,19,33,185,192
3,1,261,720,104,781,106,6,3,15
3,1,0,1,0,0,1,37,1957,0
510,0,2,1,1285,0,1,184,16,1
1,0,0,0,28,0,0,0,1971,0
90,0,0,0,1903,0,0,1,6,0
0,0,0,0,0,0,2000,0,0,0
4,0,3,2,93,4,2,2,2,1888
230,1,0,0,2,0,3,0,0,1764
1,3,14,1,30,1,4,19,81,1846
0,0,0,0,0,0,0,0,2000,0
2000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,2,212,1313,459,1,1,4,5,3
9,10,1520,10,2,7,7,5,222,208
0,0,0,0,0,0,0,9,1991,0
1476,1,2,10,508,0,0,0,3,0
0,0,0,0,0,0,0,0,2000,0
0,0,1767,0,0,0,0,233,0,0
1920,0,0,0,0,0,1,36,40,3
4,0,37,22,222,14,7,2,2,1690
0,0,2000,0,0,0,0,0,0,0
0,3,1962,0,5,20,1,0,5,4
0,0,0,0,0,0,2000,0,0,0
990,0,0,1,1,0,1008,0,0,0
